,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,4015286,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
2,"Ta Tum Tum","MC Kevinho",3168147,https://open.spotify.com/track/42TXKY5AaAn4dzAcRLyNoK
3,"Apelido Carinhoso","Gusttavo Lima",2472520,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
4,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",2342205,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
5,Downtown,Anitta,2206430,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
6,"Amar Amei","Mc Don Juan",2155113,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
7,Rabiola,"MC Kevinho",2053563,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
8,"Deixa Ela Beijar","Matheus & Kauan",2041191,https://open.spotify.com/track/7q5agbUOzZnVF4Yes3AD7I
9,"Que Tiro Foi Esse","Jojo Maronttinni",2031405,https://open.spotify.com/track/2ri2wEE24Tm7fOJ7sGiz7P
10,"Permanecer (feat. MC G15)","Lucas Lucco",1964586,https://open.spotify.com/track/3sIMCkwUZbQbWeNOTG3ET4
11,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",1872336,https://open.spotify.com/track/6ys0kXJnE7wBQKvGrTg0VQ
12,"Dona Maria","Thiago Brava",1825852,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
13,"Deixe Me Ir - Acústico",1Kilo,1825398,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
14,"Amor Da Sua Cama","Felipe Araújo",1753929,https://open.spotify.com/track/2cwFhwT6L2D4Olc25nhyZo
15,"Ritmo Mexicano","Mc Gw",1745875,https://open.spotify.com/track/6ZR7rT7vfwtY0EqyLeyAaO
16,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1700036,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
17,"Regime Fechado - Ao Vivo","Simone & Simaria",1669520,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n
