,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ta Tum Tum","MC Kevinho",2863604,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
2,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,2645468,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
3,"Propaganda - Ao Vivo","Jorge & Mateus",2444775,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
4,"Apelido Carinhoso","Gusttavo Lima",2362761,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
5,"Largado As Traças - Acústico","Zé Neto & Cristiano",2250860,https://open.spotify.com/track/65CTrkKjcQcZmyv0373syo
6,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",2190440,https://open.spotify.com/track/6ys0kXJnE7wBQKvGrTg0VQ
7,"Trincadinho - Ao Vivo","Jorge & Mateus",2127032,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
8,"Anti-Amor - Ao Vivo","Gustavo Mioto",2048837,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
9,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",2048481,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
10,"Amor Da Sua Cama","Felipe Araújo",1962724,https://open.spotify.com/track/2cwFhwT6L2D4Olc25nhyZo
11,"Dona Maria","Thiago Brava",1946704,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
12,"Deixa Ela Beijar","Matheus & Kauan",1858663,https://open.spotify.com/track/7q5agbUOzZnVF4Yes3AD7I
13,Envolvimento,"MC Loma e As Gêmeas Lacração",1830873,https://open.spotify.com/track/1Wolb8MRcXR2IMMaELTRpE
14,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",1684653,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
15,"Deixe Me Ir - Acústico",1Kilo,1647392,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
16,Downtown,Anitta,1631083,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
17,"Amigo Taxista","Zé Neto & Cristiano",1589777,https://open.spotify.com/track/6LEFk0KHRfahO5pOMJlbdV
18,"Amar Amei","Mc Don Juan",1579587,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
19,"Tem Café",Gaab,1575223,https://open.spotify.com/track/4lNriuYNZD2YP2OPG6xOte
20,"Permanecer (feat. MC G15)","Lucas Lucco",1505600,https://open.spotify.com/track/3sIMCkwUZbQbWeNOTG3ET4
21,"God's Plan",Drake,1500623,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
22,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1466857,https://open.spotify.com/track/0Goo8GkDXERy3IFTQ8BYjz
