,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ciumeira - Ao Vivo","Marília Mendonça",4065303,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1
2,"O Bebê","MC Kevinho",3242621,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
3,"Só Você","Dennis DJ",2895351,https://open.spotify.com/track/4xc6RrWzEOdprPqYn9Cyen
4,Favela,Alok,2886184,https://open.spotify.com/track/2JVbZEpewmqNlSzmXJTx2E
5,"Medley da Gaiola - Dennis DJ Remix","MC Kevin o Chris",2866430,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE
6,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",2865160,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
7,"Ao Vivo E A Cores","Matheus & Kauan",2572710,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
8,"Meu Abrigo",Melim,2556620,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
9,"Pouca Pausa",Clau,2255067,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
10,"Propaganda - Ao Vivo","Jorge & Mateus",2224561,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
11,"Zé da Recaída","Gusttavo Lima",2218755,https://open.spotify.com/track/4iGwWeV7XVIWO9Yy5QExOr
12,Medicina,Anitta,2083539,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
13,"Sofazinho - Ao Vivo","Luan Santana",2036983,https://open.spotify.com/track/2PMLdLt5QeOuOgxfAvx1in
14,"Saudade Nível Hard","Yasmin Santos",1942922,https://open.spotify.com/track/2dmGj5Nf01FcR6N4HPzAbL
15,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1908123,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
16,"Quero Que Tu Vá",Ananda,1882451,https://open.spotify.com/track/7ppLcVgxpoWAhAa2c0CN3b
17,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",1854914,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
18,"Só Pra Castigar","Wesley Safadão",1828346,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
19,Kikadinha,"Jerry Smith",1807694,https://open.spotify.com/track/5TUYLsiIi3tuvR2fCJjZUy
20,"Romance Com Safadeza","Wesley Safadão",1791026,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
21,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",1770757,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
22,Fuleragem,"MC WM",1727766,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
23,"Pra Inveja É Tchau","Mc Kevin",1722774,https://open.spotify.com/track/4cnNrOojGyU6J3OXqVTPIg
24,"Novinha Você É uma Flor","MCs Thin e Alexandre",1698009,https://open.spotify.com/track/4kiauw5SBqEsu5GuGD09aM
25,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",1678404,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
26,"Amor de Verdade","MC Kekel",1631650,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
27,"Jogo do Amor","MC Bruninho",1493248,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
28,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",1459093,https://open.spotify.com/track/3HEb6Y5dv8PgD6JgsIQNac
29,"Siga a Seta (feat. Matheus & Kauan) - Ao Vivo","Marcos & Belutti",1431987,https://open.spotify.com/track/5AQNVgt7BKHKRhrNFFgSPF
30,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1401673,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
31,"O Sol","Vitor Kley",1399002,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
32,"Amor Falso","Aldair Playboy",1377788,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
33,"Bem Pior Que Eu - Ao Vivo","Marília Mendonça",1352221,https://open.spotify.com/track/4CdMz076UN8RyeWGQCdqFZ
34,"Deixa (feat. Ana Gabriela)",Lagum,1316401,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
35,"Cada um na Sua - Ao Vivo","Fernando & Sorocaba",1315196,https://open.spotify.com/track/5ReZ4aO1vRnzhxINvPiGJD
36,"In My Mind",Dynoro,1298365,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
37,"Oi Nego (Não Vai Dar Parte 3)","Jefferson Moraes",1290771,https://open.spotify.com/track/5M78WUOq5AjcDfLoj9yi6a
38,Devagarinho,"Luísa Sonza",1287659,https://open.spotify.com/track/0aZfIiaO3b2HTNxZ3sv1cg
39,"Mundo de Ilusões - Ao Vivo","Gusttavo Lima",1285243,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
40,"In My Feelings",Drake,1284146,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
41,"Anti-Amor - Ao Vivo","Gustavo Mioto",1283856,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
42,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1261164,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
43,"É natural (Participação especial de Bruno Cardoso) - Ao vivo",Ferrugem,1242180,https://open.spotify.com/track/0vT797IpZpF5o1XLCnWCUL
44,"Problema Seu","Pabllo Vittar",1221697,https://open.spotify.com/track/0sMgOV0KurBXvZ4G5AJj4X
45,"Mulher Maravilha - Ao Vivo","Zé Neto & Cristiano",1220512,https://open.spotify.com/track/2cbMXc0P5s271VwZOUk1Gb
46,"Ausência - Ao Vivo | Acústico","Marília Mendonça",1202643,https://open.spotify.com/track/37erXXnh4mlWE7mdO6EYOp
47,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,1184219,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
48,"Não Fala Não pra Mim","Humberto & Ronaldo",1178301,https://open.spotify.com/track/0PaAB17axL9hn88mHiw8g0
49,"Terra Sem CEP - Ao Vivo","Jorge & Mateus",1161187,https://open.spotify.com/track/2U94QDSo9N4e1iXrjo7KAB
50,"Atrasadinha - Ao Vivo","Felipe Araújo",1160361,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
51,"Aquela Pessoa - Ao Vivo","Henrique & Juliano",1106388,https://open.spotify.com/track/3A1LphuJ5lQD6NjPtxtYFh
52,"Casa da Mãe Joana - Ao Vivo","Marília Mendonça",1090852,https://open.spotify.com/track/4y17a6dAJ8P1jeZpd2LCrC
53,"Bonita, Lindinha e Sagaz","Mc Davi",1070676,https://open.spotify.com/track/1R1HmdunvOnEK4bibKp7q5
54,"Ouvi Dizer",Melim,1051070,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
55,Cobaia,"Lauana Prado",1038137,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
56,"Apelido Carinhoso","Gusttavo Lima",1015160,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
57,"3 Dias Virado","Mc IG",1006855,https://open.spotify.com/track/4uD7ypL7pDmOiMiVX6TCCa
58,"Vou Morrer Sozinho",Jão,1002221,https://open.spotify.com/track/1XVN2BVHfKUUcMH0jxSRZ5
59,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",989191,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
60,"Electricity (with Dua Lipa)","Silk City",975951,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
61,"Troca de Favor - Ao Vivo","Marcos & Belutti",968115,https://open.spotify.com/track/0PJBQEOLyA0Q7xnTzUFcji
62,"Ta Tum Tum","MC Kevinho",951463,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
63,"Quem Pegou, Pegou - Ao Vivo","Henrique & Juliano",949693,https://open.spotify.com/track/0kCqaybZgYcLYxzZymmBoc
64,"Me Solta","Nego do Borel",923158,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k
65,"Largado As Traças - Acústico","Zé Neto & Cristiano",888552,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC
66,"Deixe Me Ir - Acústico",1Kilo,875259,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
67,"Ai, Amor",ANAVITÓRIA,865082,https://open.spotify.com/track/3bR8wBqLky6b61ROJlaBEF
68,"Pega a Receita","MC Dede",858956,https://open.spotify.com/track/0nlFCC2xIQqUJpuQIVPl7S
69,"Anos Luz",Matuê,854229,https://open.spotify.com/track/2aRdz1goHRuJ2FkDw3vpVX
70,"I Love It (& Lil Pump)","Kanye West",840495,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
