,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ciumeira - Ao Vivo","Marília Mendonça",3700687,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1
2,"O Bebê","MC Kevinho",3026740,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
3,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",2646979,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
4,"Medley da Gaiola - Dennis DJ Remix","MC Kevin o Chris",2564496,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE
5,"Zé da Recaída","Gusttavo Lima",2554062,https://open.spotify.com/track/4iGwWeV7XVIWO9Yy5QExOr
6,Favela,Alok,2428285,https://open.spotify.com/track/2JVbZEpewmqNlSzmXJTx2E
7,"Saudade Nível Hard","Yasmin Santos",2411744,https://open.spotify.com/track/2dmGj5Nf01FcR6N4HPzAbL
8,"Só Você","Dennis DJ",2364331,https://open.spotify.com/track/4xc6RrWzEOdprPqYn9Cyen
9,"Só Pra Castigar","Wesley Safadão",2276097,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
10,"Ao Vivo E A Cores","Matheus & Kauan",2199483,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
11,"Não Fala Não pra Mim","Humberto & Ronaldo",2189777,https://open.spotify.com/track/0PaAB17axL9hn88mHiw8g0
12,"Meu Abrigo",Melim,2176854,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
13,"Propaganda - Ao Vivo","Jorge & Mateus",2016345,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
14,"Parado no Bailão","MC L da Vinte",1936660,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
15,"Atrasadinha - Ao Vivo","Felipe Araújo",1900395,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
16,"Sofazinho - Ao Vivo","Luan Santana",1893287,https://open.spotify.com/track/2PMLdLt5QeOuOgxfAvx1in
17,Kikadinha,"Jerry Smith",1847288,https://open.spotify.com/track/5TUYLsiIi3tuvR2fCJjZUy
18,Sapequinha,Lexa,1835553,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk
19,"Cidade Vizinha - Ao Vivo","Henrique & Juliano",1816006,https://open.spotify.com/track/6pgoGpBkKUvXrrU95j0khl
20,"Disk Me","Pabllo Vittar",1789302,https://open.spotify.com/track/3xgDQRexKiyS4Eq3oAvLaD
21,"Pouca Pausa",Clau,1784569,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
22,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",1742285,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
23,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1724719,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
24,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",1601254,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
25,Devagarinho,"Luísa Sonza",1577516,https://open.spotify.com/track/0aZfIiaO3b2HTNxZ3sv1cg
26,"Romance Com Safadeza","Wesley Safadão",1564740,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
27,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",1564621,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
28,Medicina,Anitta,1546611,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
29,Fuleragem,"MC WM",1494040,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
30,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",1444871,https://open.spotify.com/track/3HEb6Y5dv8PgD6JgsIQNac
31,"Pra Inveja É Tchau","Mc Kevin",1358047,https://open.spotify.com/track/4cnNrOojGyU6J3OXqVTPIg
32,"Amor de Verdade","MC Kekel",1349112,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
33,"Novinha Você É uma Flor","MCs Thin e Alexandre",1343268,https://open.spotify.com/track/4kiauw5SBqEsu5GuGD09aM
34,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1340576,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
35,Shallow,"Lady Gaga",1310231,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
36,"Girls Like You (feat. Cardi B)","Maroon 5",1293400,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
37,"Cada um na Sua - Ao Vivo","Fernando & Sorocaba",1281264,https://open.spotify.com/track/5ReZ4aO1vRnzhxINvPiGJD
38,"O Sol","Vitor Kley",1233350,https://open.spotify.com/track/4lvGHfDuzfv9uDTHMrRMiH
39,"Espaçosa Demais - Ao Vivo","Felipe Araújo",1225825,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
40,"Sou Favela",Ruanzinho,1219052,https://open.spotify.com/track/6VcaTmR9UhOuZD7aNNilOV
