,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Bola Rebola",Tropkillaz,4499149,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
2,"Vamos pra Gaiola","MC Kevin o Chris",4008593,https://open.spotify.com/track/7FiIQXpIeLo3ITfGGpb8PB
3,"Agora é Tudo Meu","Dennis DJ",3525959,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
4,"Atrasadinha - Ao Vivo","Felipe Araújo",3455150,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
5,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",3407649,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
6,"Quem Me Dera","Márcia Fellipe",3052268,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
7,"Bebi Liguei - Ao Vivo","Marília Mendonça",3048112,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
8,Terremoto,Anitta,3024316,https://open.spotify.com/track/7G2XZhDNHo7SSDWSVxC0UT
9,Jenifer,"Gabriel Diniz",2948273,https://open.spotify.com/track/7wMAgaPiKzTNxpDWu2BPfk
10,"Parado no Bailão","MC L da Vinte",2907899,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
11,Shallow,"Lady Gaga",2833661,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
12,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",2800548,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
13,"Favela chegou - Ao vivo",Ludmilla,2660389,https://open.spotify.com/track/2caDAj0O4uD8OlJ8bap9nz
14,"Vingança - Ao Vivo","Luan Santana",2394817,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
15,Infarto,"Diego & Victor Hugo",2391665,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
16,"Quem Tem o Dom","Jerry Smith",2380644,https://open.spotify.com/track/2mJOngYlqgfdLMBSxPcJL3
17,"Medley da Gaiola - Dennis DJ Remix","MC Kevin o Chris",2298126,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE
18,"Só Pra Castigar","Wesley Safadão",2131843,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
19,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",2096978,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
20,"Ouvi Dizer",Melim,1999779,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
21,"Cem Mil - Ao Vivo","Gusttavo Lima",1994687,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
22,"Bebaça - Ao Vivo","Marília Mendonça",1979004,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
23,"Qualidade De Vida - Ao Vivo","Simone & Simaria",1946571,https://open.spotify.com/track/5Wmg5LPPJnbMsKA9fthM3l
24,"Quem Pegou, Pegou - Ao Vivo","Henrique & Juliano",1928869,https://open.spotify.com/track/0kCqaybZgYcLYxzZymmBoc
25,"Ciumeira - Ao Vivo","Marília Mendonça",1904920,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN
26,Sapequinha,Lexa,1880150,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk
27,"Posto 24h (feat. Wesley Safadão) - Ao Vivo","Lucas Lucco",1854039,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0
28,"Só Depois do Carnaval",Lexa,1842629,https://open.spotify.com/track/6HtVFR6WAeJRgYtleNcEE8
29,"Traí Sim - Ao Vivo","Maiara & Maraisa",1813201,https://open.spotify.com/track/3o67Yt3Ua1qlSNV22zWUAn
30,"Sem Sal - Ao Vivo","Marília Mendonça",1813059,https://open.spotify.com/track/0EZuXcsnjEmGuRYdFdcctX
