,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ao Vivo E A Cores","Matheus & Kauan",4012237,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
2,"Propaganda - Ao Vivo","Jorge & Mateus",3513750,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
3,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",3292979,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
4,"Jogo do Amor","MC Bruninho",3197130,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
5,"Romance Com Safadeza","Wesley Safadão",2934429,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
6,"Amor Falso","Aldair Playboy",2866229,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
7,"Amor de Verdade","MC Kekel",2767242,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
8,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,2597425,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
9,"O Sol","Vitor Kley",2525944,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
10,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",2449231,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
11,Fuleragem,"MC WM",2396118,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
12,"Meu Abrigo",Melim,2389491,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
13,"Só Quer Vrau","MC MM",2174110,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
14,"God is a woman","Ariana Grande",2089675,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
15,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",2077191,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
16,Papum,"MC Kevinho",2072101,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
17,"Anti-Amor - Ao Vivo","Gustavo Mioto",2025502,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
18,"Ta Tum Tum","MC Kevinho",1997200,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
19,"Amor Da Sua Cama","Felipe Araújo",1979727,https://open.spotify.com/track/5rq31V6YJVklhB7HxXn9I8
20,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1842896,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
21,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",1816646,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
22,"Apelido Carinhoso","Gusttavo Lima",1806376,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
23,"Trincadinho - Ao Vivo","Jorge & Mateus",1755423,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
24,"Mundo de Ilusões - Ao Vivo","Gusttavo Lima",1754827,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
25,"In My Feelings",Drake,1670406,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
26,"Me Solta","Nego do Borel",1656514,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k
27,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1582974,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
28,Indecente,Anitta,1542091,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
29,"Pouca Pausa",Clau,1510793,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
30,"Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo","Fernando & Sorocaba",1508853,https://open.spotify.com/track/5Zha6IxtfsLjqLYndyWcER
31,Ocean,Alok,1417650,https://open.spotify.com/track/4nraNqonMyfc0U3o8VeXVu
32,"Pirata e tesouro - Ao vivo",Ferrugem,1394847,https://open.spotify.com/track/3Cabw7y9EoR68v7dBS76HQ
33,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1310266,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
34,"Novinha Você É uma Flor","MCs Thin e Alexandre",1288754,https://open.spotify.com/track/4kiauw5SBqEsu5GuGD09aM
35,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,1200567,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
36,"Largado As Traças - Acústico","Zé Neto & Cristiano",1188882,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC
37,"Mulher Maravilha - Ao Vivo","Zé Neto & Cristiano",1182694,https://open.spotify.com/track/2cbMXc0P5s271VwZOUk1Gb
38,"Beijo Com Trap","Hungria Hip Hop",1165734,https://open.spotify.com/track/37LmF3FHmdMQErxJJUQaSd
39,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",1151817,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
40,"Pega a Receita","MC Dede",1148205,https://open.spotify.com/track/0nlFCC2xIQqUJpuQIVPl7S
41,"Bilhete 2.0",Rashid,1146437,https://open.spotify.com/track/4eizL2CPEy9lFUZw7HBKrk
42,"3 Dias Virado","Mc IG",1132389,https://open.spotify.com/track/4uD7ypL7pDmOiMiVX6TCCa
43,"Dona Maria","Thiago Brava",1123963,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
44,"Deixa (feat. Ana Gabriela)",Lagum,1114892,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
45,"Já convenci - Ao vivo","Thiago Brava",1075542,https://open.spotify.com/track/7xCe2DkTYlkfwhhGAU6FbO
46,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",1074885,https://open.spotify.com/track/3HEb6Y5dv8PgD6JgsIQNac
47,"God's Plan",Drake,1063883,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
48,"Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo","Gabriel Diniz",1060911,https://open.spotify.com/track/5hJJOWPZtBq15zVfWWM8lZ
49,"Deixe Me Ir - Acústico",1Kilo,1054183,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
50,"Bonita, Lindinha e Sagaz","Mc Davi",1052250,https://open.spotify.com/track/1R1HmdunvOnEK4bibKp7q5
