,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",4088772,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
2,Evoluiu,"MC Kevin o Chris",3192003,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK
3,"Lençol Dobrado","João Gustavo e Murilo",3174863,https://open.spotify.com/track/5pRGXCDY0eT6R1QicAn7Uk
4,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",2997247,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
5,"Tijolão - Ao Vivo","Jorge & Mateus",2685757,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
6,"Bebi Liguei - Ao Vivo","Marília Mendonça",2644028,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
7,"Ela É do Tipo","MC Kevin o Chris",2620435,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP
8,"Cem Mil - Ao Vivo","Gusttavo Lima",2442638,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
9,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",2401896,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
10,"Estado Decadente - Acústico","Zé Neto & Cristiano",2245609,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
11,"Bebaça - Ao Vivo","Marília Mendonça",2192511,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
12,Cobaia,"Lauana Prado",2143228,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
13,"Não Abro Mão - Ao Vivo","Maiara & Maraisa",2134263,https://open.spotify.com/track/3L2uyIJoJPjYkSETVNSPBQ
14,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",2021927,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
15,"Old Town Road","Lil Nas X",1894639,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
