,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",4543520,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
2,BRABA,"Luísa Sonza",4309601,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
3,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",4015795,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
4,"Don't Start Now","Dua Lipa",3917281,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
5,"Rave de Favela (feat. BEAM)","Major Lazer",3437912,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
6,"Graveto - Ao Vivo","Marília Mendonça",3087867,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
7,"Litrão - Ao Vivo","Matheus & Kauan",3049098,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
8,"S de Saudade","Luíza & Maurílio",2774920,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
9,SENTADÃO,"Pedro Sampaio",2688227,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
10,BALANÇA,"WC no Beat",2648154,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
11,"Cheirosa - Ao Vivo","Jorge & Mateus",2552085,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
12,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",2501060,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
13,"Dance Monkey","Tones And I",2489462,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14,"Vem Me Satisfazer","MC Ingryd",2407106,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
15,"Break My Heart","Dua Lipa",2398144,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
16,"Te Prometo","Dennis DJ",2333441,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
17,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",2307582,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
18,"3 Batidas - Ao Vivo","Guilherme & Benuto",2277139,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
19,"Tudo Ok","Thiaguinho MT",2239688,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
20,Ranking,"Jorge & Mateus",2161677,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
21,"Combatchy (feat. MC Rebecca)",Anitta,2125135,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
22,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2117068,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
23,"Supera - Ao Vivo","Marília Mendonça",2111109,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
24,Physical,"Dua Lipa",2076075,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
25,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",2052886,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
26,"Tijolão - Ao Vivo","Jorge & Mateus",1917193,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
27,"menina solta","Giulia Be",1773779,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
28,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",1761653,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO
29,"Amor de Que","Pabllo Vittar",1753233,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP
30,"Chama Ela (feat. Pedro Sampaio)",Lexa,1740259,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
31,"Mentira - Ao Vivo","Felipe Araújo",1730411,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
32,"Blinding Lights","The Weeknd",1718548,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
33,"Roses - Imanbek Remix","SAINt JHN",1707374,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
34,"Surtada - Remix Brega Funk","Dadá Boladão",1697909,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
35,"Briga Feia - Ao Vivo","Henrique & Juliano",1697190,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
36,"The Box","Roddy Ricch",1600988,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
37,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",1559635,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
38,"Carreira Solo - Ao Vivo","Gusttavo Lima",1545291,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
39,"Lençol Dobrado","João Gustavo e Murilo",1527158,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
40,"Eterna Sacanagem","MC JottaPê",1452989,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
41,"death bed (coffee for your head)",Powfu,1438923,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
42,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",1437227,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
43,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",1418503,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
44,"água com açúcar - ao vivo","Luan Santana",1417273,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
45,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",1390220,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
46,"Serenata - Ao Vivo","Marília Mendonça",1385990,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
47,"Mil Anos - Recorded At Mosh Studios, São Paulo","Jorge & Mateus",1276269,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1
48,"Tiro Certo - Ao Vivo","Zé Felipe",1270604,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
49,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",1267405,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
50,"Gaiola É o Troco","MC Du Black",1257704,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
51,Rajadão,"Pabllo Vittar",1229005,https://open.spotify.com/track/1DmSaQjZkuwFi57KPv20oB
52,"Amor de Fim de Noite",Orochi,1228192,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
53,"Hit Contagiante","Felipe Original",1219815,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
54,"Dois Lados","Wesley Safadão",1203459,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6
55,Paredão,"MC Kevinho",1200335,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj
56,Amoreco,"Simone & Simaria",1168865,https://open.spotify.com/track/15Dl8e6gdR0I1IQn0M4SGi
57,"Ferida Curada","Zé Neto & Cristiano",1150845,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
58,Levitating,"Dua Lipa",1132386,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
