,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",4817325,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
2,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",3381033,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
3,BRABA,"Luísa Sonza",3121923,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
4,"Saudade Sua","Gusttavo Lima",3068839,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
5,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",2891341,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
6,"água com açúcar - ao vivo","Luan Santana",2824684,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
7,"Graveto - Ao Vivo","Marília Mendonça",2816520,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
8,"Don't Start Now","Dua Lipa",2707663,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
9,Ranking,"Jorge & Mateus",2687377,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
10,"Litrão - Ao Vivo","Matheus & Kauan",2654379,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
11,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2582918,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
12,"S de Saudade","Luíza & Maurílio",2476210,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
13,"Te Prometo","Dennis DJ",2349157,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
14,"Tudo Aconteceu","MC Du Black",2288073,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
15,"Roses - Imanbek Remix","SAINt JHN",2228656,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",2128734,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
17,"Mentira - Ao Vivo","Felipe Araújo",2101152,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
