,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",3679193,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
2,"Lençol Dobrado","João Gustavo e Murilo",3270672,https://open.spotify.com/track/5pRGXCDY0eT6R1QicAn7Uk
3,Evoluiu,"MC Kevin o Chris",3182562,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK
4,"Tijolão - Ao Vivo","Jorge & Mateus",3176000,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
5,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",2791253,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
6,Cobaia,"Lauana Prado",2488716,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
7,Señorita,"Shawn Mendes",2479854,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
8,"Quando a vontade bater (Participação especial de PK Delas)",Pk,2348093,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
9,"Ela É do Tipo","MC Kevin o Chris",2140341,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP
10,"Bebi Liguei - Ao Vivo","Marília Mendonça",2119727,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
11,"quando a bad bater - ao vivo","Luan Santana",2098730,https://open.spotify.com/track/1nVIlX3h3Ds9bH6JMQopIU
12,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",2090900,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
13,Milu,"Gusttavo Lima",2013203,https://open.spotify.com/track/1nqaSoiLuqevDes4S18sO7
14,"Estado Decadente - Acústico","Zé Neto & Cristiano",1995753,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
15,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",1991142,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
16,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",1934829,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
17,"Cem Mil - Ao Vivo","Gusttavo Lima",1931560,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
18,"Bebaça - Ao Vivo","Marília Mendonça",1856619,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
19,"Não Abro Mão - Ao Vivo","Maiara & Maraisa",1815361,https://open.spotify.com/track/3L2uyIJoJPjYkSETVNSPBQ
20,"A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Diego & Victor Hugo",1773895,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd
21,"Espaçosa Demais - Ao Vivo","Felipe Araújo",1687874,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
22,"Fingindo Maturidade - Ao Vivo","Mano Walter",1624013,https://open.spotify.com/track/3tU3UAasaDA9OixXGC3O33
23,"Onda diferente (feat. Papatinho)",Anitta,1616451,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd
24,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1549541,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ
25,Garupa,"Luísa Sonza",1536189,https://open.spotify.com/track/1HEr5uCRyuuLlVCOB1RiTE
26,"Posto 24h (feat. Wesley Safadão) - Ao Vivo","Lucas Lucco",1530733,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0
27,"Senta braba","MC WM",1526616,https://open.spotify.com/track/2SgVsDXzET5EU8VngMh9dv
28,"Péssimo Negócio (Ao Vivo)",Dilsinho,1487872,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
29,Infarto,"Diego & Victor Hugo",1452508,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
30,"Não sou obrigada",POCAH,1448050,https://open.spotify.com/track/0nkDm27DGppCSk8dnGtvPa
