,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Liberdade Provisória","Henrique & Juliano",6553188,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
2,"Tudo Ok","Thiaguinho MT",5246103,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
3,SENTADÃO,"Pedro Sampaio",4849583,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
4,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",4461073,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
5,"Combatchy (feat. MC Rebecca)",Anitta,4127348,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
6,"Graveto - Ao Vivo","Marília Mendonça",3636366,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
7,"Dance Monkey","Tones And I",3613598,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
8,"Surtada - Remix Brega Funk","Dadá Boladão",3602192,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
9,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",3552027,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
10,"Cheirosa - Ao Vivo","Jorge & Mateus",3551141,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
11,"Supera - Ao Vivo","Marília Mendonça",3387520,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
12,"Vem Me Satisfazer","MC Ingryd",3327942,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
13,"S de Saudade","Luíza & Maurílio",3015522,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
14,"Some que ele vem atrás",Anitta,2922561,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
15,Verdinha,Ludmilla,2847363,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ
16,"3 Batidas - Ao Vivo","Guilherme & Benuto",2826574,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
17,"Porta Mala","Os Parazim",2656572,https://open.spotify.com/track/7vZqxuOvEwRHsGVaDykzpY
