,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ela É do Tipo","MC Kevin o Chris",4668124,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP
2,"Cem Mil - Ao Vivo","Gusttavo Lima",3436758,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
3,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",3196888,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
4,"Onda diferente (feat. Papatinho)",Anitta,2975277,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd
5,"Vingança - Ao Vivo","Luan Santana",2712698,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
6,"Lençol Dobrado","João Gustavo e Murilo",2700988,https://open.spotify.com/track/5pRGXCDY0eT6R1QicAn7Uk
7,"Bebi Liguei - Ao Vivo","Marília Mendonça",2560126,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
8,"Atrasadinha - Ao Vivo","Felipe Araújo",2528718,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
9,"Bebaça - Ao Vivo","Marília Mendonça",2513382,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
10,"Bola Rebola",Tropkillaz,2505138,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
11,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",2377798,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
12,"Quem Me Dera","Márcia Fellipe",2301383,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
13,"Estado Decadente - Acústico","Zé Neto & Cristiano",2207506,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
14,"Vamos pra Gaiola","MC Kevin o Chris",2134772,https://open.spotify.com/track/7FiIQXpIeLo3ITfGGpb8PB
15,Cobaia,"Lauana Prado",2128464,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
16,"All The Lies",Alok,2069113,https://open.spotify.com/track/6PqUdUGS4h5aGY7YyEGXr8
17,Infarto,"Diego & Victor Hugo",1959802,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
18,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1935326,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
19,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",1891078,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
20,"Agora é Tudo Meu","Dennis DJ",1818136,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
