,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ao Vivo E A Cores","Matheus & Kauan",4022328,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
2,"Propaganda - Ao Vivo","Jorge & Mateus",3443883,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
3,"Jogo do Amor","MC Bruninho",3112637,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
4,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",2899772,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
5,"Amor Falso","Aldair Playboy",2830032,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
6,"Romance Com Safadeza","Wesley Safadão",2809010,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
7,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,2681051,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
8,"Amor de Verdade","MC Kekel",2678230,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
9,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",2368145,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
10,Fuleragem,"MC WM",2361279,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
11,"O Sol","Vitor Kley",2261274,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
12,"Só Quer Vrau","MC MM",2182754,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
13,Papum,"MC Kevinho",2030642,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
14,"Meu Abrigo",Melim,2028461,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
15,"Anti-Amor - Ao Vivo","Gustavo Mioto",1969684,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
16,"Ta Tum Tum","MC Kevinho",1948332,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
17,"Amor Da Sua Cama","Felipe Araújo",1879830,https://open.spotify.com/track/5rq31V6YJVklhB7HxXn9I8
18,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1758026,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
19,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",1757276,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
20,"Apelido Carinhoso","Gusttavo Lima",1723460,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
21,"Mundo de Ilusões - Ao Vivo","Gusttavo Lima",1666260,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
22,"Trincadinho - Ao Vivo","Jorge & Mateus",1664060,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
23,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",1618486,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
24,Indecente,Anitta,1507723,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
25,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1504926,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
