,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Bola Rebola",Tropkillaz,3452800,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
2,"Vamos pra Gaiola","MC Kevin o Chris",2920354,https://open.spotify.com/track/7FiIQXpIeLo3ITfGGpb8PB
3,"Atrasadinha - Ao Vivo","Felipe Araújo",2802215,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
4,Shallow,"Lady Gaga",2732765,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,"Bebi Liguei - Ao Vivo","Marília Mendonça",2703172,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
6,"Quem Me Dera","Márcia Fellipe",2440010,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
7,"Agora é Tudo Meu","Dennis DJ",2431646,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
8,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",2272660,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
9,Terremoto,Anitta,2185637,https://open.spotify.com/track/7G2XZhDNHo7SSDWSVxC0UT
10,"Vingança - Ao Vivo","Luan Santana",2132612,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
11,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",2094969,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
12,"Favela chegou - Ao vivo",Ludmilla,2045507,https://open.spotify.com/track/2caDAj0O4uD8OlJ8bap9nz
13,Infarto,"Diego & Victor Hugo",2009457,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
14,"Parado no Bailão","MC L da Vinte",1970938,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
15,"Quem Tem o Dom","Jerry Smith",1938774,https://open.spotify.com/track/2mJOngYlqgfdLMBSxPcJL3
16,Jenifer,"Gabriel Diniz",1917420,https://open.spotify.com/track/7wMAgaPiKzTNxpDWu2BPfk
17,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",1892426,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
18,"Bebaça - Ao Vivo","Marília Mendonça",1874059,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
19,"Ouvi Dizer",Melim,1867428,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
20,"Cem Mil - Ao Vivo","Gusttavo Lima",1741005,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
21,"Estado Decadente - Acústico","Zé Neto & Cristiano",1687541,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
22,"Ciumeira - Ao Vivo","Marília Mendonça",1662952,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN
