,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Liberdade Provisória","Henrique & Juliano",6594220,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
2,SENTADÃO,"Pedro Sampaio",4801071,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
3,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",4580050,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
4,"Combatchy (feat. MC Rebecca)",Anitta,4293089,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
5,"Cheirosa - Ao Vivo","Jorge & Mateus",3733978,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
6,"Surtada - Remix Brega Funk","Dadá Boladão",3674468,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
7,"Dance Monkey","Tones And I",3663284,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
8,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",3658945,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
9,"Supera - Ao Vivo","Marília Mendonça",3613501,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
10,"Graveto - Ao Vivo","Marília Mendonça",3378404,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
11,"Some que ele vem atrás",Anitta,3173013,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
12,Verdinha,Ludmilla,3002327,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ
13,"S de Saudade","Luíza & Maurílio",2980815,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
14,"3 Batidas - Ao Vivo","Guilherme & Benuto",2941921,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
15,"Porta Mala","Os Parazim",2792307,https://open.spotify.com/track/7vZqxuOvEwRHsGVaDykzpY
16,"Gaiola É o Troco","MC Du Black",2786137,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
17,"Tijolão - Ao Vivo","Jorge & Mateus",2719558,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
18,"Hit Contagiante","Felipe Original",2697898,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
19,"Chama Ela (feat. Pedro Sampaio)",Lexa,2621693,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
20,Yummy,"Justin Bieber",2577822,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
21,"menina solta","Giulia Be",2557187,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
22,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",2409957,https://open.spotify.com/track/2BU6XXSG8SqiptRuj6EiLA
23,"To Voando Alto","Mc Poze do Rodo",2395636,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP
24,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",2381776,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO
25,"Contatinho - Ao Vivo","Leo Santana",2377698,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT
26,"Ferida Curada","Zé Neto & Cristiano",2347436,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
27,"Tudo Ok","Thiaguinho MT",2337455,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
28,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2309448,https://open.spotify.com/track/034Wtb0MsgU2kIT7PWdi4c
29,"Lençol Dobrado","João Gustavo e Murilo",2290049,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
30,"Vem Me Satisfazer","MC Ingryd",2266430,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
31,"Briga Feia - Ao Vivo","Henrique & Juliano",2208065,https://open.spotify.com/track/6e8X0VVUO6BIZMnDvICDOR
32,"Tiro Certo - Ao Vivo","Zé Felipe",2135904,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
33,"Invocada (Participação especial de Léo Santana) - Ao vivo",Ludmilla,2130149,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S
34,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",2125452,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
35,"Quando a vontade bater (Participação especial de PK Delas)",Pk,2120177,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
36,"Serenata - Ao Vivo","Marília Mendonça",2114364,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
37,"Ela Vem","MC G15",2030313,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
38,"quando a bad bater - ao vivo","Luan Santana",2002268,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ
39,"Se Prepara 2","Mc Livinho",1921066,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL
40,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",1916553,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
41,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",1903735,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
42,"Kenny G",Matuê,1897489,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
43,"Amor de Que","Pabllo Vittar",1861800,https://open.spotify.com/track/7yYsyXQa2JgbyL9fkEiUNt
44,"Don't Start Now","Dua Lipa",1832187,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
45,Rare,"Selena Gomez",1798171,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
46,"Mil Anos - Recorded At Mosh Studios, São Paulo","Jorge & Mateus",1766749,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1
47,"Sentou e Gostou","MC JottaPê",1738013,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr
48,Paredão,"MC Kevinho",1725510,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj
49,Señorita,"Shawn Mendes",1670632,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
50,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",1666366,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
51,"Fake News - Ao Vivo","Gustavo Mioto",1632627,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
52,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",1619724,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
53,Pupila,ANAVITÓRIA,1597077,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
54,"choque térmico - ao vivo","Luan Santana",1582506,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530
55,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",1546175,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
56,Complicado,Vitão,1530363,https://open.spotify.com/track/52vPpP2gEYaBROIS77J38P
57,"Espaçosa Demais - Ao Vivo","Felipe Araújo",1491313,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
58,"Algo Mais (Amante) - Ao Vivo","Xand Avião",1452043,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
59,"Para, Pensa e Volta - Ao Vivo","Yasmin Santos",1450427,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD
60,"Vidrado Em Você","Dj Guuga",1447048,https://open.spotify.com/track/2kOmW169C7UV4SZDN9u0YO
61,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",1407493,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
62,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",1399587,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
63,"Bebi Liguei - Ao Vivo","Marília Mendonça",1392901,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
64,"Carreira Solo - Ao Vivo","Gusttavo Lima",1386373,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
65,"Resenha lá em casa","MC Kevin o Chris",1362395,https://open.spotify.com/track/3NnW2EqJxvHYrRy3upaznl
66,"Dois Lados","Wesley Safadão",1348121,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6
67,Girassol,"Priscilla Alcantara",1344705,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
68,"Tão Linda","Atitude 67",1335389,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
69,"A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Diego & Victor Hugo",1331105,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd
70,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",1289173,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
71,"Poesia Acústica #8: Amor e Samba","Pineapple StormTv",1282539,https://open.spotify.com/track/2RoWhAVtQrPU53BERYlmYZ
72,"Nem de Graça / Saudade Arregaça - Ao Vivo",Pixote,1270741,https://open.spotify.com/track/3rDAHk73LZmgJIyGZstWQ0
73,"Lose You To Love Me","Selena Gomez",1264528,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
74,Circles,"Post Malone",1217139,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
75,Cobaia,"Lauana Prado",1201044,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
76,Café,Vitão,1189429,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1
77,"Vai menina","Pedro Sampaio",1179879,https://open.spotify.com/track/1oQppEGTHYN53xfEaTz4ua
78,"Meu Abrigo",Melim,1172222,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
79,Parabéns,"Pabllo Vittar",1133909,https://open.spotify.com/track/6X0XdIcgwfVa9orJnDMQB0
80,"Mentira - Ao Vivo","Felipe Araújo",1129961,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
81,"On & On",Alok,1128587,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
82,Evoluiu,"MC Kevin o Chris",1111467,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK
83,"Péssimo Negócio (Ao Vivo)",Dilsinho,1103784,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
