,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Surtada - Remix Brega Funk","Dadá Boladão",4665665,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
2,"Supera - Ao Vivo","Marília Mendonça",3977793,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
3,"Gaiola É o Troco","MC Du Black",3881694,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
4,"quando a bad bater - ao vivo","Luan Santana",3578649,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ
5,"Hit Contagiante","Felipe Original",3540391,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
6,"Chama Ela (feat. Pedro Sampaio)",Lexa,3258831,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
7,"Tijolão - Ao Vivo","Jorge & Mateus",3256623,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
8,"Contatinho - Ao Vivo","Leo Santana",3114602,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT
9,"Cheirosa - Ao Vivo","Jorge & Mateus",3102053,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
10,"Ferida Curada","Zé Neto & Cristiano",3099708,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
11,"Lençol Dobrado","João Gustavo e Murilo",3048249,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
12,"Invocada (Participação especial de Léo Santana) - Ao vivo",Ludmilla,3036511,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S
13,"Sentou e Gostou","MC JottaPê",2821267,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr
14,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",2788728,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
15,Complicado,Vitão,2719243,https://open.spotify.com/track/52vPpP2gEYaBROIS77J38P
16,"Quando a vontade bater (Participação especial de PK Delas)",Pk,2699433,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
17,"Kenny G",Matuê,2523008,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
18,"Serenata - Ao Vivo","Marília Mendonça",2461937,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
19,"Lose You To Love Me","Selena Gomez",2321270,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
20,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",2256050,https://open.spotify.com/track/1owErGXMkNVCgCmCjI1vRL
21,Pupila,ANAVITÓRIA,2203502,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
22,"Algo Mais (Amante) - Ao Vivo","Xand Avião",2166233,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
23,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",2079589,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
24,"Espaçosa Demais - Ao Vivo","Felipe Araújo",2050056,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
25,"Fake News - Ao Vivo","Gustavo Mioto",1994041,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
26,"Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019","George Henrique & Rodrigo",1974246,https://open.spotify.com/track/33g4LmRrWddOvMLnynSktj
27,"Bebi Liguei - Ao Vivo","Marília Mendonça",1969382,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
28,"Eterna Sacanagem","MC JottaPê",1904281,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
29,"Vidrado Em Você","Dj Guuga",1825809,https://open.spotify.com/track/2kOmW169C7UV4SZDN9u0YO
30,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",1822930,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
31,"Te Amo Sem Compromisso","MC Doni",1812539,https://open.spotify.com/track/4mkagJJ8AM1hzeyrgAJc3x
32,Cobaia,"Lauana Prado",1805366,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
33,"Ela Vem","MC G15",1790538,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
34,"choque térmico - ao vivo","Luan Santana",1775467,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530
35,"Resenha lá em casa","MC Kevin o Chris",1774177,https://open.spotify.com/track/3NnW2EqJxvHYrRy3upaznl
36,"A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Diego & Victor Hugo",1766912,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd
37,"Para, Pensa e Volta - Ao Vivo","Yasmin Santos",1744723,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD
38,"3 Batidas - Ao Vivo","Guilherme & Benuto",1743919,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
39,"Baile da Colômbia (Brega Funk) - Remix","MC Ysa",1740694,https://open.spotify.com/track/2qiqXQ2Suc253bR7k9AKVD
40,Señorita,"Shawn Mendes",1724519,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
41,Lalala,Y2K,1652782,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
42,Parabéns,"Pabllo Vittar",1626989,https://open.spotify.com/track/6X0XdIcgwfVa9orJnDMQB0
43,"Perrengue - Ao Vivo","Gusttavo Lima",1623658,https://open.spotify.com/track/5pddmkNwatcLOEqDqj7xEp
44,"Tão Linda","Atitude 67",1606876,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
45,Café,Vitão,1595261,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1
46,"Também Sei Fazer Falta - Ao Vivo","Israel & Rodolffo",1549536,https://open.spotify.com/track/6hrV6KYL9zM8vFAbOSxFHY
47,Evoluiu,"MC Kevin o Chris",1546315,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK
48,Gelo,Melim,1530802,https://open.spotify.com/track/0J6cINt02c8UQqDG7vLShY
49,"menina solta","Giulia Be",1527899,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
50,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",1527645,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
51,"Sei Lá",Projota,1424344,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
52,"Look At Her Now","Selena Gomez",1393044,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
53,Brisa,IZA,1378712,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1
54,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",1373043,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
55,"Estado Decadente - Acústico","Zé Neto & Cristiano",1360868,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
56,"Não Abro Mão - Ao Vivo","Maiara & Maraisa",1310757,https://open.spotify.com/track/3L2uyIJoJPjYkSETVNSPBQ
57,Malemolência,"Dynho Alves",1297908,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1
58,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1295609,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ
59,"Nem de Graça / Saudade Arregaça - Ao Vivo",Pixote,1249609,https://open.spotify.com/track/141xCZ6pvh4ymCsQkOFX80
60,"Dance Monkey","Tones And I",1247392,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
61,"Para não","MC WM",1221258,https://open.spotify.com/track/23GNCotvXa7WPvgYuruJjE
62,"Intenção - Ao Vivo","Marília Mendonça",1215123,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG
63,Milu,"Gusttavo Lima",1205561,https://open.spotify.com/track/1nqaSoiLuqevDes4S18sO7
64,"Fingindo Maturidade - Ao Vivo","Mano Walter",1188379,https://open.spotify.com/track/3tU3UAasaDA9OixXGC3O33
65,"Meu Abrigo",Melim,1176666,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
66,"Dois Enganados","Murilo Huff",1174189,https://open.spotify.com/track/72N0CRIAqjETbhghrkCUW2
67,"Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)",Dilsinho,1173648,https://open.spotify.com/track/2lm3Ric7MeBk8hLfsiVokr
68,"Bebe e Vem Me Procurar","Raí Saia Rodada",1166544,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
69,"HIGHEST IN THE ROOM","Travis Scott",1158635,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
