,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Liberdade Provisória","Henrique & Juliano",6264549,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
2,"Tudo Ok","Thiaguinho MT",5080114,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
3,SENTADÃO,"Pedro Sampaio",4702179,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
4,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",4311127,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
5,"Combatchy (feat. MC Rebecca)",Anitta,4019117,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
6,"Graveto - Ao Vivo","Marília Mendonça",3908879,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
7,"Vem Me Satisfazer","MC Ingryd",3758115,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
8,"Dance Monkey","Tones And I",3608210,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
9,"Surtada - Remix Brega Funk","Dadá Boladão",3499758,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
10,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",3399346,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
11,"Cheirosa - Ao Vivo","Jorge & Mateus",3365134,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
12,"S de Saudade","Luíza & Maurílio",3174338,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
13,"Supera - Ao Vivo","Marília Mendonça",3118414,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
14,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",2990078,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
15,"3 Batidas - Ao Vivo","Guilherme & Benuto",2791553,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
16,"Porta Mala","Os Parazim",2761151,https://open.spotify.com/track/7vZqxuOvEwRHsGVaDykzpY
17,"Some que ele vem atrás",Anitta,2613946,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
18,Verdinha,Ludmilla,2588494,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ
19,"Gaiola É o Troco","MC Du Black",2485218,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
20,"menina solta","Giulia Be",2473586,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
21,Paredão,"MC Kevinho",2471447,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj
22,"Tijolão - Ao Vivo","Jorge & Mateus",2408119,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
23,"Hit Contagiante","Felipe Original",2404408,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
24,"Chama Ela (feat. Pedro Sampaio)",Lexa,2378779,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
25,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2354664,https://open.spotify.com/track/034Wtb0MsgU2kIT7PWdi4c
26,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",2300651,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO
27,"Briga Feia - Ao Vivo","Henrique & Juliano",2236735,https://open.spotify.com/track/6e8X0VVUO6BIZMnDvICDOR
28,"Ferida Curada","Zé Neto & Cristiano",2190490,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
29,"Contatinho - Ao Vivo","Leo Santana",2155176,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT
30,"Lençol Dobrado","João Gustavo e Murilo",2098331,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
31,"Don't Start Now","Dua Lipa",2092470,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
32,"To Voando Alto","Mc Poze do Rodo",2067320,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP
33,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",1991457,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
34,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",1944706,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
35,"Tiro Certo - Ao Vivo","Zé Felipe",1926620,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
36,"Fake News - Ao Vivo","Gustavo Mioto",1900683,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
37,Yummy,"Justin Bieber",1898887,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
38,"Invocada (Participação especial de Léo Santana) - Ao vivo",Ludmilla,1896813,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S
39,"Serenata - Ao Vivo","Marília Mendonça",1888491,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
40,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",1866131,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
41,"Amor de Que","Pabllo Vittar",1824261,https://open.spotify.com/track/7yYsyXQa2JgbyL9fkEiUNt
42,"Kenny G",Matuê,1802665,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
43,"quando a bad bater - ao vivo","Luan Santana",1785833,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ
44,"Se Prepara 2","Mc Livinho",1743883,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL
45,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",1732586,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
46,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",1716327,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
47,"Quando a vontade bater (Participação especial de PK Delas)",Pk,1696084,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
48,"Carreira Solo - Ao Vivo","Gusttavo Lima",1689850,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
49,"Ela Vem","MC G15",1622077,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
50,"Mil Anos - Recorded At Mosh Studios, São Paulo","Jorge & Mateus",1559456,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1
51,Complicado,Vitão,1531626,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy
52,"Sentou e Gostou","MC JottaPê",1465423,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr
53,"bad guy","Billie Eilish",1460985,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
54,Señorita,"Shawn Mendes",1451675,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
55,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",1427092,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
56,"choque térmico - ao vivo","Luan Santana",1417656,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530
57,Pupila,ANAVITÓRIA,1407519,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
58,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",1395795,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
59,"Perrengue - Ao Vivo","Gusttavo Lima",1378414,https://open.spotify.com/track/6mdU8glNHYdBBj5DuKSL1B
60,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",1372114,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
61,"Espaçosa Demais - Ao Vivo","Felipe Araújo",1363228,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
62,"Vidrado Em Você","Dj Guuga",1347504,https://open.spotify.com/track/2kOmW169C7UV4SZDN9u0YO
63,"Algo Mais (Amante) - Ao Vivo","Xand Avião",1323887,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
64,"Para, Pensa e Volta - Ao Vivo","Yasmin Santos",1309909,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD
65,Girassol,"Priscilla Alcantara",1292391,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
66,"Dois Lados","Wesley Safadão",1288045,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6
67,"Conheço Meu Gado - Ao Vivo","Henrique & Juliano",1266461,https://open.spotify.com/track/5bwiQlwp5nAOGya0WugPhQ
68,"Resenha lá em casa","MC Kevin o Chris",1254982,https://open.spotify.com/track/3NnW2EqJxvHYrRy3upaznl
69,"Bate Palma","MC JottaPê",1254593,https://open.spotify.com/track/7offICpl9kla5kC61uUAs9
70,"A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Diego & Victor Hugo",1240295,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd
71,"Tão Linda","Atitude 67",1230807,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
72,"Nem de Graça / Saudade Arregaça - Ao Vivo",Pixote,1202779,https://open.spotify.com/track/3rDAHk73LZmgJIyGZstWQ0
73,Parabéns,"Pabllo Vittar",1199984,https://open.spotify.com/track/6X0XdIcgwfVa9orJnDMQB0
74,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",1178551,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
75,Circles,"Post Malone",1133119,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
76,"Poesia Acústica #8: Amor e Samba","Pineapple StormTv",1124424,https://open.spotify.com/track/2RoWhAVtQrPU53BERYlmYZ
77,"Meu Abrigo",Melim,1115865,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
78,Falling,"Trevor Daniel",1109122,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
79,"Mentira - Ao Vivo","Felipe Araújo",1106599,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
80,"On & On",Alok,1102941,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
81,"Bebi Liguei - Ao Vivo","Marília Mendonça",1102204,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
82,"Plaquinha de Aviso - Ao Vivo","Gustavo Mioto",1099793,https://open.spotify.com/track/3hhL2XqJ5IDzEAWI9OxOus
83,"The Box","Roddy Ricch",1096675,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
84,"Vai menina","Pedro Sampaio",1076109,https://open.spotify.com/track/1oQppEGTHYN53xfEaTz4ua
85,ROXANNE,"Arizona Zervas",1063714,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
86,Cobaia,"Lauana Prado",1052360,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
87,"everything i wanted","Billie Eilish",1045780,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
88,"I Don't Care (with Justin Bieber)","Ed Sheeran",1039320,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
89,"Amor de Fim de Noite",Orochi,1035075,https://open.spotify.com/track/0nDnvGagGAQP5vpgCyS5yH
90,"RITMO (Bad Boys For Life)","Black Eyed Peas",1023398,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
91,"Não Gosto Eu Amo - Ao Vivo","Henrique & Juliano",1022930,https://open.spotify.com/track/39Cd2pkg6j7bTDraTrOUjH
92,"Ouvi Dizer",Melim,1011935,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
93,"Someone You Loved","Lewis Capaldi",1007079,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
94,"Fingindo Maturidade - Ao Vivo","Mano Walter",993614,https://open.spotify.com/track/3tU3UAasaDA9OixXGC3O33
95,"Teu Segredo - Ao Vivo","Vou pro Sereno",989391,https://open.spotify.com/track/15DHt4fP4FARWLvWkIxdAx
96,"Péssimo Negócio (Ao Vivo)",Dilsinho,984485,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
97,Evoluiu,"MC Kevin o Chris",984386,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK
98,"Sei Lá",Projota,978067,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
99,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",975691,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
100,Tusa,"KAROL G",961112,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
101,Brisa,IZA,956769,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1
102,Lalala,Y2K,947715,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
103,Gelo,Melim,946970,https://open.spotify.com/track/0J6cINt02c8UQqDG7vLShY
104,"Hoje Eu Beberei - Ao Vivo","Felipe Araújo",929213,https://open.spotify.com/track/4rnI4obabjGCPI2CCCs5VR
105,"Intenção - Ao Vivo","Marília Mendonça",928048,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG
106,"Dois Enganados","Murilo Huff",927419,https://open.spotify.com/track/72N0CRIAqjETbhghrkCUW2
107,"Mágica - Ao Vivo","Matheus & Kauan",920129,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx
108,"Maturidade (feat. Matheus & Kauan)","Avine Vinny",906379,https://open.spotify.com/track/64ePZsgVWO1zRVpHxY2VYC
109,"Até o céu",Anitta,905648,https://open.spotify.com/track/0NRP5OIrTcgGvttJlSLO0n
110,"Romance Proibido - Ao Vivo","MC Kevin o Chris",905153,https://open.spotify.com/track/2UxeBJPanPvF3Q2xH6zkbC
111,"Não Me Sinto Mal Mais",Sidoka,902408,https://open.spotify.com/track/563yuGweEqRVQtjfsDVRyK
112,"Sem Rede - Ao Vivo","Henrique & Juliano",900669,https://open.spotify.com/track/3pgO4N6Xkr8Ct0U9RgkrQh
113,"Chora Até Perder a Fala - Ao Vivo","Gusttavo Lima",889949,https://open.spotify.com/track/3ZkTtSBN1wcSw35F8GDRmr
114,"Lose Control",MEDUZA,883465,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
115,"Onda diferente (feat. Papatinho)",Anitta,871022,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd
116,"Blinding Lights","The Weeknd",861631,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
117,Café,Vitão,855241,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1
118,Memories,"Maroon 5",854358,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
119,"Deixa (feat. Ana Gabriela)",Lagum,851032,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
120,"Flor Que Se Cheira - Ao Vivo","Guilherme & Benuto",847731,https://open.spotify.com/track/49pu85144Xir6PgWjeyJhG
121,"Apaixonadinha - Ao Vivo","Marília Mendonça",847606,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM
122,"Maldita de Ex","Mc Leozin",842784,https://open.spotify.com/track/6Diq6oBnDVzsrNcRllXRbM
123,"Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília","Diego & Victor Hugo",841453,https://open.spotify.com/track/7sl95MXCpM8WWsaH1BqvR3
124,"Onze e Pouquinho",Dilsinho,841123,https://open.spotify.com/track/65i9Mc7h1CG7ssI1OhMPcT
125,"Piece Of Your Heart",MEDUZA,834809,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
