,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Rain On Me (with Ariana Grande)","Lady Gaga",3991164,https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu
2,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",3987702,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
3,"Saudade Sua","Gusttavo Lima",3160816,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
4,"Na Raba Toma Tapão",Niack,2971470,https://open.spotify.com/track/57zQSScHq19ztrMnjWCPBI
5,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",2966030,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
6,BRABA,"Luísa Sonza",2874313,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
7,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",2788652,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
8,Ranking,"Jorge & Mateus",2535073,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
9,"Graveto - Ao Vivo","Marília Mendonça",2515991,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
10,"água com açúcar - ao vivo","Luan Santana",2484039,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
11,"Don't Start Now","Dua Lipa",2464108,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
12,"Tudo Aconteceu","MC Du Black",2442772,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
13,"Litrão - Ao Vivo","Matheus & Kauan",2433143,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
14,"Te Prometo","Dennis DJ",2359471,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
15,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2295141,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
16,"S de Saudade","Luíza & Maurílio",2259234,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
17,"Roses - Imanbek Remix","SAINt JHN",2149439,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
18,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",2039139,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
19,"death bed (coffee for your head)",Powfu,2005663,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
20,"Mentira - Ao Vivo","Felipe Araújo",1865320,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
21,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1853870,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
22,"Despedida - Ao Vivo","Wesley Safadão",1809548,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
23,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",1804472,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
24,SENTADÃO,"Pedro Sampaio",1769949,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
