,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",5571886,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
2,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",4507889,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
3,"Tudo Ok","Thiaguinho MT",4139244,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
4,SENTADÃO,"Pedro Sampaio",4049398,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
5,"Dance Monkey","Tones And I",3622230,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
6,"Graveto - Ao Vivo","Marília Mendonça",3620290,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
7,"Vem Me Satisfazer","MC Ingryd",3566234,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
8,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",3500428,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
9,"Combatchy (feat. MC Rebecca)",Anitta,3339342,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
10,"Porta Mala","Os Parazim",3179997,https://open.spotify.com/track/7vZqxuOvEwRHsGVaDykzpY
11,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",3031946,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
12,"Cheirosa - Ao Vivo","Jorge & Mateus",3013821,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
13,"Surtada - Remix Brega Funk","Dadá Boladão",2941295,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
14,"S de Saudade","Luíza & Maurílio",2904474,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
15,"Supera - Ao Vivo","Marília Mendonça",2669194,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
16,"3 Batidas - Ao Vivo","Guilherme & Benuto",2523778,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
17,"Don't Start Now","Dua Lipa",2435869,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
18,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",2372793,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO
19,"menina solta","Giulia Be",2300709,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
20,"Tijolão - Ao Vivo","Jorge & Mateus",2224499,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
21,Paredão,"MC Kevinho",2220571,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj
22,"Some que ele vem atrás",Anitta,2205013,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
23,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2195795,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
24,"Gaiola É o Troco","MC Du Black",2189948,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
25,Verdinha,Ludmilla,2179005,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ
26,"Briga Feia - Ao Vivo","Henrique & Juliano",2123495,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
27,"Litrão - Ao Vivo","Matheus & Kauan",2116936,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
28,"Chama Ela (feat. Pedro Sampaio)",Lexa,2090994,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
29,"Hit Contagiante","Felipe Original",2047634,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
30,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",2043871,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
31,"Contatinho - Ao Vivo","Leo Santana",1930091,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT
32,"Ferida Curada","Zé Neto & Cristiano",1902747,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
33,"Lençol Dobrado","João Gustavo e Murilo",1888162,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
34,"Amor de Que","Pabllo Vittar",1875953,https://open.spotify.com/track/7yYsyXQa2JgbyL9fkEiUNt
35,"Carreira Solo - Ao Vivo","Gusttavo Lima",1809020,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
36,"Fake News - Ao Vivo","Gustavo Mioto",1791805,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
37,"Kenny G",Matuê,1783671,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
38,"To Voando Alto","Mc Poze do Rodo",1774851,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP
39,"Serenata - Ao Vivo","Marília Mendonça",1756330,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
40,Yummy,"Justin Bieber",1728395,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
41,"Tiro Certo - Ao Vivo","Zé Felipe",1702249,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
42,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",1684649,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
43,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",1679757,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
44,"Dois Lados","Wesley Safadão",1653244,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6
45,"Perrengue - Ao Vivo","Gusttavo Lima",1599725,https://open.spotify.com/track/6mdU8glNHYdBBj5DuKSL1B
46,"Invocada (Participação especial de Léo Santana) - Ao vivo",Ludmilla,1583543,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S
47,"Quando a vontade bater (Participação especial de PK Delas)",Pk,1532846,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
48,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",1513229,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
49,"Se Prepara 2","Mc Livinho",1489604,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL
50,Complicado,Vitão,1488437,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy
51,Señorita,"Shawn Mendes",1450989,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
52,Pupila,ANAVITÓRIA,1396672,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
53,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",1367819,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
54,"Mil Anos - Recorded At Mosh Studios, São Paulo","Jorge & Mateus",1339045,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1
55,"choque térmico - ao vivo","Luan Santana",1305148,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530
56,"Ela Vem","MC G15",1303964,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
57,Falling,"Trevor Daniel",1270592,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
58,Tusa,"KAROL G",1270453,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
59,Intentions,"Justin Bieber",1269291,https://open.spotify.com/track/364dI1bYnvamSnBJ8JcNzN
60,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",1255898,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
61,"Sentou e Gostou","MC JottaPê",1237848,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr
62,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",1237153,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
63,"The Box","Roddy Ricch",1232216,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
64,"Espaçosa Demais - Ao Vivo","Felipe Araújo",1194217,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
65,"Algo Mais (Amante) - Ao Vivo","Xand Avião",1193485,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
66,"Bate Palma","MC JottaPê",1191969,https://open.spotify.com/track/7offICpl9kla5kC61uUAs9
67,BALANÇA,"WC no Beat",1189242,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
68,"Para, Pensa e Volta - Ao Vivo","Yasmin Santos",1187822,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD
69,"Vidrado Em Você","Dj Guuga",1180946,https://open.spotify.com/track/2kOmW169C7UV4SZDN9u0YO
70,"Plaquinha de Aviso - Ao Vivo","Gustavo Mioto",1179439,https://open.spotify.com/track/3hhL2XqJ5IDzEAWI9OxOus
