,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",5276797,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
2,"Tudo Ok","Thiaguinho MT",5225605,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
3,SENTADÃO,"Pedro Sampaio",4733666,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
4,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",4259240,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
5,"Vem Me Satisfazer","MC Ingryd",3964950,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
6,"Rave de Favela (feat. BEAM)","Major Lazer",3936417,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
7,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",3712768,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
8,"Combatchy (feat. MC Rebecca)",Anitta,3591306,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
9,"Graveto - Ao Vivo","Marília Mendonça",3327107,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
10,"Surtada - Remix Brega Funk","Dadá Boladão",3315752,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
11,"Litrão - Ao Vivo","Matheus & Kauan",3295950,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
12,"S de Saudade","Luíza & Maurílio",3196305,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
13,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",3088365,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
14,"Dance Monkey","Tones And I",3074217,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15,"Amor de Que","Pabllo Vittar",2974202,https://open.spotify.com/track/7yYsyXQa2JgbyL9fkEiUNt
16,"Cheirosa - Ao Vivo","Jorge & Mateus",2958286,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
17,"3 Batidas - Ao Vivo","Guilherme & Benuto",2851594,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
18,"Supera - Ao Vivo","Marília Mendonça",2637322,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
19,"Contatinho - Ao Vivo","Leo Santana",2621163,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT
20,"Porta Mala","Os Parazim",2602464,https://open.spotify.com/track/7vZqxuOvEwRHsGVaDykzpY
21,Verdinha,Ludmilla,2582351,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ
22,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",2463452,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO
23,BALANÇA,"WC no Beat",2345641,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
24,"Chama Ela (feat. Pedro Sampaio)",Lexa,2332149,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
25,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2313778,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
26,Paredão,"MC Kevinho",2299752,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj
27,"Hit Contagiante","Felipe Original",2289801,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
28,"Eterna Sacanagem","MC JottaPê",2243295,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
29,"Te Prometo","Dennis DJ",2230681,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
30,"Some que ele vem atrás",Anitta,2221697,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
31,"Tijolão - Ao Vivo","Jorge & Mateus",2177858,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
32,"Gaiola É o Troco","MC Du Black",2167127,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
33,"menina solta","Giulia Be",2141590,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
34,"Don't Start Now","Dua Lipa",2093358,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
35,"Briga Feia - Ao Vivo","Henrique & Juliano",1974872,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
36,"Carnaval Chegando","Rennan da Penha",1923976,https://open.spotify.com/track/4A8LKlysJXq8swPVDPd0xH
37,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",1892187,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
38,"Carreira Solo - Ao Vivo","Gusttavo Lima",1823365,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
39,"Lençol Dobrado","João Gustavo e Murilo",1816513,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
40,"Invocada (Participação especial de Léo Santana) - Ao vivo",Ludmilla,1744679,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S
41,"Dois Lados","Wesley Safadão",1722826,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6
42,"Serenata - Ao Vivo","Marília Mendonça",1721451,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
43,"Tiro Certo - Ao Vivo","Zé Felipe",1679259,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
44,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",1634538,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
45,"Bate Palma","MC JottaPê",1622971,https://open.spotify.com/track/7offICpl9kla5kC61uUAs9
46,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",1608604,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
47,"Fake News - Ao Vivo","Gustavo Mioto",1595437,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
48,Parabéns,"Pabllo Vittar",1591660,https://open.spotify.com/track/6X0XdIcgwfVa9orJnDMQB0
49,"To Voando Alto","Mc Poze do Rodo",1549457,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP
50,"Ela Vem","MC G15",1518665,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
51,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",1502191,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
52,"Ferida Curada","Zé Neto & Cristiano",1401740,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
53,"Perrengue - Ao Vivo","Gusttavo Lima",1392519,https://open.spotify.com/track/6mdU8glNHYdBBj5DuKSL1B
