,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",4245623,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
2,"Don't Start Now","Dua Lipa",3725200,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
3,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",3724721,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
4,BRABA,"Luísa Sonza",3431330,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
5,"Rave de Favela (feat. BEAM)","Major Lazer",2944315,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
6,"Graveto - Ao Vivo","Marília Mendonça",2923203,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
7,"Litrão - Ao Vivo","Matheus & Kauan",2841612,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
8,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",2698531,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
9,"S de Saudade","Luíza & Maurílio",2670935,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
10,"Te Prometo","Dennis DJ",2432770,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
11,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",2357047,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
12,Ranking,"Jorge & Mateus",2264586,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
13,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2229729,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
14,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",2149585,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
15,SENTADÃO,"Pedro Sampaio",2136733,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
16,"Dance Monkey","Tones And I",2135005,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
17,"Cheirosa - Ao Vivo","Jorge & Mateus",2100501,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
18,"Supera - Ao Vivo","Marília Mendonça",2082725,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
19,"Roses - Imanbek Remix","SAINt JHN",2059097,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
20,"3 Batidas - Ao Vivo","Guilherme & Benuto",1965955,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
21,"água com açúcar - ao vivo","Luan Santana",1935760,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
22,"Vem Me Satisfazer","MC Ingryd",1851731,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
23,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",1827564,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
24,"Mentira - Ao Vivo","Felipe Araújo",1731117,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
25,"Break My Heart","Dua Lipa",1709333,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
26,"Briga Feia - Ao Vivo","Henrique & Juliano",1687199,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
