,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
107,108,108,Savage Remix (feat. Beyoncé),Megan Thee Stallion,6880551,5v4GgrXPMghOnBBLmveLac,0.822,0.743,10,-4.772,0,0.28,0.016,0,0.127,0.636,84.459,4,242001
108,109,109,Rojo,J Balvin,6854207,380HmhwTE2NJgawn1NwkXi,0.663,0.598,11,-4.042,1,0.17,0.193,8.02e-05,0.0856,0.4,172.245,4,150720
109,110,110,mad woman,Taylor Swift,6796343,2QDyYdZyhlP2fp79KZX8Bi,0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916,4,237258
110,111,111,Shallow,Lady Gaga,6715881,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,4,215733
111,112,112,WHATS POPPIN,Jack Harlow,6664716,1jaTQ3nqY3oAAYyCTbIvnM,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,4,139741
112,113,113,Tak Tiki Tak,Harry Nach,6613303,7gwwt1IaAWwmB7af0AcuBM,0.801,0.579,11,-4.78,0,0.0813,0.333,0.000355,0.172,0.231,99.994,4,212406
113,114,114,Chicago Freestyle (feat. Giveon),Drake,6527136,4wVOKKEHUJxHCFFNUWDn0B,0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947,4,220488
114,115,115,I Don't Care (with Justin Bieber),Ed Sheeran,6482095,0hVXuCcriWRGvwMV1r5Yn9,0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,4,219947
115,116,116,If the World Was Ending - feat. Julia Michaels,JP Saxe,6456561,2kJwzbxV2ppxnQoYw4GLBZ,0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,4,208687
116,117,117,Are You Bored Yet? (feat. Clairo),Wallows,6448941,57RA3JGafJm5zRtKJiKPIm,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,4,178000
117,118,118,Only You Freestyle,Headie One,6428675,4OENnoidV0h8gJV6bhrw7r,0.68,0.826,5,-2.561,1,0.27,0.562,0,0.254,0.804,146.95,4,248937
118,119,119,Believer,Imagine Dragons,6329224,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,4,204347
119,120,120,CÓMO SE SIENTE - Remix,Jhay Cortez,6281858,2tFwfmceQa1Y6nRPhYbEtC,0.807,0.606,3,-8.871,0,0.088,0.0946,0,0.119,0.304,92.988,4,227520
120,121,121,Godzilla (feat. Juice WRLD),Eminem,6218507,7FIWs0pqAYbP91WWM0vlTQ,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,4,210800
121,122,122,Heather,Conan Gray,6213460,4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,3,198040
122,123,123,We Paid (feat. 42 Dugg),Lil Baby,6170534,6gxKUmycQX7uyMwJcweFjp,0.926,0.542,1,-5.064,1,0.293,0.135,0,0.0877,0.564,135.14,4,181929
123,124,124,Falling,Harry Styles,6150837,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,4,240133
124,125,125,After Party,Don Toliver,6126064,527k23H0A4Q0UJN3vGs0Da,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,4,167916
125,126,126,epiphany,Taylor Swift,6085522,08fa9LFcFBTcilB3iq2e2A,0.354,0.267,1,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219,4,289749
126,127,127,Rover (feat. DTG),S1mba,6058824,4slSrbTK1sNK4I1mDYEthf,0.613,0.624,11,-6.66,0,0.206,0.496,0,0.283,0.804,62.948,5,167917
127,128,128,Lose Control,MEDUZA,6008395,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,4,168387
128,129,129,Physical,Dua Lipa,5980225,3AzjcOeAmA57TIOr9zF1ZW,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,4,193829
129,130,130,Mariposa,Peach Tree Rascals,5978208,4ja2gzrNh9VNigzoXfmbwD,0.676,0.525,9,-5.88,1,0.028,0.617,0,0.356,0.421,112.011,4,210000
130,131,131,Oh Juliana,Niack,5976682,4xWzZmX4K1yyrdtRfbUvjt,0.799,0.568,6,-3.089,1,0.25,0.387,0,0.0892,0.963,129.63,4,153078
131,132,132,peace,Taylor Swift,5943851,7MbT4I8qGntX4fMdqMQgke,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,4,234000
132,133,133,hot girl bummer,blackbear,5860228,7aiClxsDWFRQ0Kzk5KI5ku,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,1,185093
133,134,134,Boss Bitch,Doja Cat,5856434,78qd8dvwea0Gosb6Fe6j3k,0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,4,134240
134,135,135,Alane,Robin Schulz,5852501,2u6Jm2klS4yvAlbSHlxUwI,0.581,0.799,3,-6.66,1,0.164,0.0419,9.43e-06,0.11,0.662,124.002,4,175016
135,136,136,Jocelyn Flores,XXXTENTACION,5831929,7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,4,119133
136,137,137,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,5826067,3nS9a01VvXHQriLqJYwRqG,0.825,0.458,0,-7.47,1,0.0577,0.114,0,0.102,0.161,145.115,4,197760
137,138,138,when the party's over,Billie Eilish,5802346,43zdsphuZLzwA9k4DJhU0I,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,4,196077
138,139,139,Bläulich,Apache 207,5787069,2WRTnY0slmFgWcrmEr8dPj,0.79,0.704,10,-7.935,0,0.417,0.069,0.000658,0.113,0.212,154.007,4,196213
139,140,140,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),A$AP Ferg,5768616,5esKpsrB3TbGHwFaAjIGMx,0.809,0.68,4,-4.883,1,0.222,0.0535,1.2e-06,0.11,0.0653,143.988,4,146009
140,141,141,Sie ruft,Apache 207,5752169,4CyCHkhRsDXUeP5K4Y3xjU,0.819,0.507,1,-7.336,0,0.0881,0.482,0.00628,0.105,0.634,130.009,4,152013
141,142,142,7 rings,Ariana Grande,5724523,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,4,178627
142,143,143,rockstar (feat. 21 Savage),Post Malone,5712590,0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,4,218147
143,144,144,Tilidin Weg,Bonez MC,5674945,1g3J9W88hTG173ySZR6E9S,0.882,0.53,10,-8.544,0,0.233,0.113,0.479,0.0838,0.171,109.09,4,180950
144,145,145,Beautiful People (feat. Khalid),Ed Sheeran,5650017,70eFcWOvlMObDhURTqT4Fv,0.64,0.647,5,-8.114,0,0.186,0.124,0,0.0801,0.546,92.979,4,197867
145,146,146,Bohemian Rhapsody - 2011 Mix,Queen,5627915,4u7EnebtmKWzUH433cf5Qv,0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,4,354320
146,147,147,Shape of You,Ed Sheeran,5618794,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4,233713
147,148,148,SAD!,XXXTENTACION,5536690,3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,166606
148,149,149,Over Your Head,Future,5534361,0Tcw8w9pvPrZoORgxsNASW,0.773,0.742,5,-5.453,0,0.162,0.00198,0,0.558,0.35,148.949,4,186843
149,150,150,RITMO (Bad Boys For Life),Black Eyed Peas,5524189,4NCsrTzgVfsDo8nWyP8PPc,0.723,0.704,10,-7.088,0,0.0571,0.0259,0.00109,0.792,0.684,105.095,4,214935
150,151,151,What's Love Got to Do with It,Kygo,5440936,3Be7CLdHZpyzsVijme39cW,0.75,0.664,8,-5.908,0,0.154,0.275,0,0.0632,0.617,105.023,4,208156
151,152,152,El Mismo Aire - con Pablo Alborán,Camilo,5388939,5EbtodsuLbxrFDH6j5avVS,0.483,0.492,0,-6.591,0,0.295,0.603,0,0.323,0.66,144.511,4,188213
152,153,153,hoax,Taylor Swift,5375944,6MWoRt97mnSTXZhu3ggi9C,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,4,220043
153,154,154,Say You Won't Let Go,James Arthur,5366874,5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4,211467
154,155,155,Perfect,Ed Sheeran,5366023,0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,3,263400
155,156,156,Desce Pro Play (PA PA PA),Mc Zaac,5326344,4zGtfOglDBfVUypabBwIjQ,0.935,0.71,11,-5.085,0,0.158,0.0769,1.92e-06,0.173,0.635,100.009,4,168507
156,157,157,Be Like That - feat. Swae Lee & Khalid,Kane Brown,5319917,5f1joOtoMeyppIcJGZQvqJ,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,4,191406
157,158,158,Electric Love,BØRNS,5308884,2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4,218107
158,159,159,Jolie nana,Aya Nakamura,5276641,34FbkFgAbv4ffvhL2XQMVm,0.813,0.64,2,-5.908,1,0.272,0.269,0,0.131,0.488,92.989,4,147076
159,160,160,Happier,Marshmello,5237889,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,4,214290
