,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,18380033,0dbTQYW3Ad1FTzIA9t90E8,0.856,0.694,2,-4.393,1,0.169,0.371,0,0.109,0.489,122.08,4,324189,Hip-Hop/Rap
1,2,2,Don't Cry (feat. XXXTENTACION),Lil Wayne,15034709,5BQrp63SHCVf4bzCzJePne,0.618,0.71,8,-6.066,1,0.331,0.407,0,0.183,0.233,112.014,4,249450,Hip-Hop/Rap
2,3,3,Let It Fly (feat. Travis Scott),Lil Wayne,12169902,0CBQ0m3mufWH75LTYB3s6h,0.902,0.819,1,-3.321,1,0.316,0.041,0,0.106,0.745,89.0,4,186872,Hip-Hop/Rap
3,4,4,Uproar,Lil Wayne,11785152,3wScL5W8H40zzCKN0atfBk,0.743,0.87,1,-2.188,1,0.212,0.0595,0,0.299,0.884,99.079,4,194184,Hip-Hop/Rap
4,5,5,Dedicate,Lil Wayne,11091357,0Y7di9ZCmB6Elad5WISaPc,0.879,0.662,2,-6.162,1,0.309,0.033,0,0.716,0.724,117.975,4,189909,Hip-Hop/Rap
5,6,6,Can't Be Broken,Lil Wayne,10012063,5cGpjfgAvidLy6znwkCxkP,0.58,0.577,2,-5.997,0,0.2,0.125,0,0.086,0.153,99.283,5,193243,Hip-Hop/Rap
6,7,7,SICKO MODE,Travis Scott,9750390,2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4,312820,Hip-Hop/Rap
7,8,8,I Love It (& Lil Pump),Kanye West,9556689,4S8d14HvHb70ImctNgVzQQ,0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,4,127947,Hip-Hop/Rap
8,9,9,What About Me (feat. Sosamann),Lil Wayne,9466032,3JX0dOCIAiaR8MP3ryXWuM,0.785,0.44,10,-6.566,1,0.0401,0.0263,2.03e-06,0.122,0.22,118.089,4,216961,Hip-Hop/Rap
9,10,10,Falling Down - Bonus Track,Lil Peep,9096422,0Dn40gxVCMo5TkgS8Ik18Q,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,4,196400,Hip-Hop/Rap
10,11,11,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,8169588,4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4,212500,Dance
11,12,12,Lucid Dreams,Juice WRLD,8120777,0s3nnoMeVWz3989MkNQiRf,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4,239836,Hip-Hop/Rap
12,13,13,Mo Bamba,Sheck Wes,7930224,3QybPutx0Tjk472bBKjNWn,0.738,0.629,6,-4.882,0,0.0495,0.268,0.00114,0.163,0.319,146.067,4,180898,Hip-Hop/Rap
13,14,14,Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne,7834667,5IvdLxVB8gwwcgnEkXSSW2,0.603,0.457,11,-5.384,1,0.297,0.526,0,0.0905,0.455,73.724,4,242972,Hip-Hop/Rap
14,15,15,Happier,Marshmello,7644187,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,4,214290,Dance
15,16,16,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,7195265,2E124GmJRnBJuXbTb4cPUB,0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,4,179405,Hip-Hop/Rap
16,17,17,Famous (feat. Reginae Carter),Lil Wayne,7050568,05r1GGg1Rhs0RcUg27C82a,0.623,0.568,9,-5.664,1,0.144,0.0302,0,0.25,0.115,149.852,4,242050,Hip-Hop/Rap
17,18,18,Drip Too Hard,Lil Baby,6816166,1BxkZE73h9BN3qwuA15TA3,0.9,0.653,1,-6.962,0,0.289,0.0945,0,0.528,0.399,112.503,4,145603,Hip-Hop/Rap
18,19,19,Dope Niggaz (feat. Snoop Dogg),Lil Wayne,6703687,2AwyHlbA6f641SEkizD5JG,0.752,0.709,9,-5.053,1,0.28,0.0401,0,0.0601,0.644,84.974,4,205983,Hip-Hop/Rap
19,20,20,SAD!,XXXTENTACION,6569650,3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,166606,Pop
20,21,21,Open Letter,Lil Wayne,6513340,2DnH4XlEkghUdE8ymdVom5,0.765,0.55,9,-6.299,0,0.357,0.0283,0,0.139,0.361,97.004,4,269287,Hip-Hop/Rap
21,22,22,Moonlight,XXXTENTACION,6498467,0JP9xo3adEtGSdUEISiszL,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4,135090,Pop
22,23,23,New Patek,Lil Uzi Vert,6490856,0Fpen1PTuEnCmOJtUU9Iud,0.85,0.785,8,-4.963,0,0.345,0.0367,0,0.155,0.718,145.063,4,343099,Hip-Hop/Rap
23,24,24,Nonstop,Drake,6318931,0TlLq3lA83rQOYtrqBqSct,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,4,238614,Hip-Hop/Rap
24,25,25,Lucky You (feat. Joyner Lucas),Eminem,6034186,60SdxE8apGAxMiRrpbmLY0,0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,4,244679,Hip-Hop/Rap
25,26,26,Problems,Lil Wayne,5780114,0ubdf6zWT1It2saK41SkO0,0.803,0.571,2,-6.937,1,0.296,0.0169,0,0.252,0.101,140.002,4,208504,Hip-Hop/Rap
26,27,27,Wake Up in the Sky,Gucci Mane,5740572,0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.359,0.367,143.01,4,204665,Hip-Hop/Rap
27,28,28,Better,Khalid,5674156,4T3fNx3CgwDRRYgmFCbD4J,0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,4,229413,R&B/Soul
28,29,29,In My Feelings,Drake,5581170,2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,4,217925,Hip-Hop/Rap
29,30,30,Hittas,Lil Wayne,5509382,5s6pKnF3ZPtuqvEx1i1V7U,0.789,0.765,2,-3.93,1,0.379,0.274,0,0.216,0.679,144.049,4,223617,Hip-Hop/Rap
30,31,31,Noticed,Lil Mosey,5336049,7d6XJZjnm7iWcKwYL9z5kC,0.699,0.558,11,-7.622,1,0.0603,0.462,0,0.116,0.493,79.992,4,165000,Hip-Hop/Rap
31,32,32,Better Now,Post Malone,5326940,7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,4,231267,Hip-Hop/Rap
32,33,33,Eastside (with Halsey & Khalid),benny blanco,5211762,0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,4,173800,Pop
33,34,34,Open Safe,Lil Wayne,5208508,7EgI0dCaQuHFe3OTj5EpWI,0.929,0.598,1,-5.373,1,0.156,0.00705,0,0.0549,0.501,96.012,4,223939,Hip-Hop/Rap
34,35,35,Took His Time,Lil Wayne,5039928,1Dk3CfJEtqvj7Xg2AWwfEn,0.753,0.703,5,-3.417,0,0.213,0.144,0,0.325,0.641,149.991,4,262400,Hip-Hop/Rap
35,36,36,Yes Indeed,Lil Baby,5029464,6vN77lE9LK6HP2DewaN6HZ,0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957,4,142273,Hip-Hop/Rap
36,37,37,Taste (feat. Offset),Tyga,4975869,5IaHrVsrferBYDm0bDyABy,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,4,232959,Hip-Hop/Rap
37,38,38,Let It All Work Out,Lil Wayne,4727435,3BUWNzPWz2mDbptZmGEXpB,0.551,0.562,8,-6.862,0,0.163,0.0218,0,0.302,0.438,135.679,4,316192,Hip-Hop/Rap
38,39,39,Jocelyn Flores,XXXTENTACION,4559655,7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,4,119133,Hip-Hop/Rap
39,40,40,Mess,Lil Wayne,4457277,6y4pOReFqH2wzo4CV91cZC,0.641,0.579,9,-8.276,1,0.0896,0.479,9.58e-05,0.214,0.421,145.995,4,212428,Hip-Hop/Rap
40,41,41,Killshot,Eminem,4449598,1jo3TwNGCXfNdB5uba3ZVv,0.893,0.651,0,-8.647,0,0.367,0.0995,0,0.371,0.6,105.835,4,253580,Hip-Hop/Rap
41,42,42,I Like It,Cardi B,4424227,58q2HKrzhC3ozto2nDdN4z,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,4,253390,Hip-Hop/Rap
42,43,43,"If I'm Lyin, I'm Flyin",Kodak Black,4347978,2uMTscYuCT3BZ0OCzH3MwN,0.715,0.617,11,-5.558,0,0.242,0.1,3.62e-06,0.186,0.289,176.108,4,130929,Hip-Hop/Rap
43,44,44,I Love You Dwayne,Lil Wayne,4296709,3ZVw1HR1QAQoKBygbhG4CE,0.647,0.814,11,-16.493,0,0.941,0.81,0,0.445,0.0787,140.685,3,120303,Hip-Hop/Rap
44,45,45,Used 2,Lil Wayne,4296113,68lOQPb5tX8U2cQRuas0L2,0.677,0.665,5,-6.949,1,0.487,0.337,0,0.115,0.522,87.637,4,240199,Hip-Hop/Rap
45,46,46,Demon,Lil Wayne,4212269,1kaxyXcAi5ZHF3Q94QXsHK,0.754,0.615,4,-5.346,0,0.171,0.275,0,0.13,0.349,140.036,4,214314,Hip-Hop/Rap
46,47,47,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,4177634,15kQGEy89K8deJcZVFEn0N,0.539,0.651,1,-5.304,1,0.0432,0.0651,0,0.0662,0.474,105.159,4,199227,Dance
47,48,48,Start This Shit Off Right (feat. Ashanti & Mack Maine),Lil Wayne,4063404,6wqWfSOZvTK18SAczoYm1L,0.865,0.568,0,-5.112,1,0.24,0.0206,0,0.186,0.882,90.986,4,280309,Hip-Hop/Rap
48,49,49,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,4021545,0ZNrc4kNeQYD9koZ3KvCsy,0.745,0.346,1,-7.709,1,0.331,0.00552,0,0.0881,0.112,203.911,4,237240,Hip-Hop/Rap
49,50,50,Fuck Love (feat. Trippie Redd),XXXTENTACION,4004306,7AQim7LbvFVZJE3O8TYgf2,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,4,146520,Hip-Hop/Rap
50,51,51,Leave Me Alone,Flipp Dinero,3903995,14mHfNsSHN0FbLftyjrV9g,0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,4,195637,Hip-Hop/Rap
51,52,52,STARGAZING,Travis Scott,3895199,7wBJfHzpfI3032CSD7CE2m,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,4,270715,Hip-Hop/Rap
52,53,53,Perfect Strangers,Lil Wayne,3820039,4E3qImtJzRqLt8ZZyLceOE,0.746,0.644,7,-2.605,1,0.232,0.4,0,0.095,0.542,146.187,4,249751,Hip-Hop/Rap
53,54,54,All Girls Are The Same,Juice WRLD,3803951,0XySogm94T51XF5F2jumXm,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,4,165820,Hip-Hop/Rap
54,55,55,Natural,Imagine Dragons,3770339,4zIO3ilp5HvTeK3HJHxhMP,0.448,0.612,2,-6.106,1,0.0708,0.216,0,0.08,0.213,97.773,4,189467,Alternative
55,56,56,No Stylist (feat. Drake),French Montana,3766173,04MLEeAMuV9IlHEsD8vF6A,0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,4,192172,Hip-Hop/Rap
56,57,57,Lean Wit Me,Juice WRLD,3730247,29tc0GbW0pTSBZSCZF3NWk,0.665,0.651,1,-5.515,1,0.156,0.0414,0,0.0896,0.237,163.935,4,175755,Hip-Hop/Rap
57,58,58,changes,XXXTENTACION,3728320,7AFASza1mXqntmGtbxXprO,0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,4,121887,Pop
58,59,59,Dope New Gospel (feat. Nivea),Lil Wayne,3658551,7cG6SxmQ24hQWnR8UThrk2,0.651,0.718,0,-3.924,1,0.302,0.227,0,0.109,0.402,116.772,4,207187,Hip-Hop/Rap
59,60,60,breathin,Ariana Grande,3572810,4OafepJy2teCjYJbvFE60J,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,4,198160,Pop
60,61,61,Youngblood,5 Seconds of Summer,3514921,2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,4,203418,Pop
61,62,62,Psycho (feat. Ty Dolla $ign),Post Malone,3500165,3swc6WTsr7rl9DqQKQA55C,0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,4,221440,Hip-Hop/Rap
62,63,63,Sin (feat. Jaden Smith),Young Thug,3467856,1Jl21sidRpEdlVBvYbssLx,0.889,0.385,11,-11.767,0,0.165,0.00544,0,0.274,0.235,125.995,4,202533,Hip-Hop/Rap
63,64,64,God's Plan,Drake,3417954,6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4,198973,Hip-Hop/Rap
64,65,65,SLOW DANCING IN THE DARK,Joji,3387336,0UyljEbX9dqI1K0sqdv6B6,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,4,209274,R&B/Soul
65,66,66,Wasted (feat. Lil Uzi Vert),Juice WRLD,3336569,3obgSF06ki98lYNLNq5vCB,0.742,0.579,0,-5.024,1,0.202,0.0381,0,0.0952,0.502,144.994,4,258475,Hip-Hop/Rap
66,67,67,YOSEMITE,Travis Scott,3310831,7lAK3oHbfEnvUQWosrMMpR,0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,4,150043,Hip-Hop/Rap
67,68,68,No Brainer,DJ Khaled,3301084,5WvAo7DNuPRmk4APhdPzi8,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,5,260000,Hip-Hop/Rap
68,69,69,rockstar (feat. 21 Savage),Post Malone,3296522,0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,4,218147,Hip-Hop/Rap
69,70,70,God is a woman,Ariana Grande,3294659,5OCJzvD7sykQEKHH7qAC3C,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,4,197547,Pop
70,71,71,Electricity (with Dua Lipa),Silk City,3287172,5N4erncE7kuUccm7zEmwzk,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,4,238173,Dance
71,72,72,Girls Like You (feat. Cardi B),Maroon 5,3212044,7fa9MBXhVfQ8P8Df9OEbD8,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,4,235545,Pop
72,73,73,Beautiful (feat. Camila Cabello),Bazzi,3194692,4VUwkH455At9kENOfzTqmF,0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,4,180000,Pop
73,74,74,Drew Barrymore,Bryce Vine,3158301,0OgGn1ofaj55l2PcihQQGV,0.758,0.574,11,-6.889,0,0.0572,0.46,0.00272,0.102,0.261,151.985,4,191147,Hip-Hop/Rap
74,75,75,Trip,Ella Mai,3146692,7noud145AHZGg74vpWOsCa,0.717,0.605,11,-5.68,0,0.075,0.214,0,0.138,0.387,81.047,4,217118,R&B/Soul
75,76,76,REEL IT IN,Aminé,3119899,5qHirGR7M9tdm6C17DlzSY,0.754,0.342,10,-8.677,0,0.0991,0.073,0,0.193,0.423,128.981,4,121347,Hip-Hop/Rap
76,77,77,Promises (with Sam Smith),Calvin Harris,3081232,5N5k9nd479b1xpDZ4usjrg,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4,213309,Dance
77,78,78,Nice For What,Drake,3033128,3CA9pLiwRIGtUBiMjbZmRw,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,4,210747,Hip-Hop/Rap
78,79,79,ICONIC (ft. Jaden Smith),Logic,3019088,1FmdAhS8FqRoEJ4jcSfuKZ,0.388,0.777,1,-5.55,1,0.241,0.00575,0,0.288,0.192,175.933,4,298133,Hip-Hop/Rap
79,80,80,Self Care,Mac Miller,2969853,5bJ1DrEM4hNCafcDd1oxHx,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,4,345133,Hip-Hop/Rap
80,81,81,I Fall Apart,Post Malone,2958758,75ZvA4QfFiZvzhj2xkaWAh,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,4,223347,Hip-Hop/Rap
81,82,82,Look Alive (feat. Drake),BlocBoy JB,2951205,4qKcDkK6siZ7Jp1Jb4m0aL,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,4,181263,Hip-Hop/Rap
82,83,83,Shallow,Lady Gaga,2919892,5lK18Pt33xNudq4qYDxIm8,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,4,215733,Soundtrack
83,84,84,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Logic,2902833,6VDz4m1vEGHDDqQojf1mpc,0.725,0.809,1,-4.941,1,0.309,0.134,0,0.369,0.755,90.991,4,487960,Hip-Hop/Rap
