,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Só Quer Vrau,MC MM,3650987,68uKHxQzoY6gd7YSKJf21J,0.673,0.76,2,-6.847,1,0.186,0.111,0.00169,0.15,0.934,150.225,4,160667,Brazilian
1,2,2,Largado As Traças - Acústico,Zé Neto & Cristiano,3488238,74gguwbBvfBTurNJUWFOsC,0.799,0.743,3,-6.062,0,0.041,0.587,0.0,0.287,0.669,121.99,4,217846,Brazilian
2,3,3,Amor de Verdade,MC Kekel,3327238,76KDy62J99FKu6ZsxMJy3j,0.638,0.724,7,-7.966,1,0.0851,0.138,0.0,0.112,0.461,120.235,5,197333,Brazilian
3,4,4,Propaganda - Ao Vivo,Jorge & Mateus,3089517,74n5d5M21JnC4WJ6gdkggK,0.614,0.782,2,-4.603,1,0.0605,0.381,0.0,0.399,0.77,167.95,4,141935,Electronic
4,5,5,Fuleragem,MC WM,2938101,6tuzPD1zPPvwMbGiD0TBay,0.808,0.836,8,-2.3,1,0.0506,0.00857,0.00016,0.113,0.755,94.979,4,141474,Brazilian
5,6,6,Romance Com Safadeza,Wesley Safadão,2837620,0RBOFW5424gCCCZrgECbt6,0.544,0.903,11,-4.11,0,0.0693,0.216,0.0,0.117,0.765,155.97,4,172655,Brazilian
6,7,7,Ocean,Alok,2395394,4nraNqonMyfc0U3o8VeXVu,0.655,0.684,0,-5.18,1,0.0269,0.197,0.0036,0.278,0.27,110.037,4,174002,Dance
7,8,8,A Culpa É Dele - Ao Vivo | Acústico,Marília Mendonça,2381967,6yxYagNp6Gapd7jXmWzgVc,0.838,0.602,7,-5.973,1,0.182,0.627,0.0,0.139,0.729,125.927,4,176722,Sertanejo
8,9,9,Anti-Amor - Ao Vivo,Gustavo Mioto,2321044,7JdZZfozlODQ08ATf8xIZ6,0.643,0.541,1,-8.786,1,0.0777,0.463,0.0,0.381,0.499,132.143,4,165360,Sertanejo
9,10,10,Ta Tum Tum,MC Kevinho,2279022,6etab3UBCo5GOTMZqUvRka,0.746,0.683,1,-7.094,1,0.136,0.26,2.85e-06,0.0931,0.748,174.152,4,164157,none
10,11,11,Tô Com Moral No Céu! - Ao Vivo,Matheus & Kauan,2229747,6ys0kXJnE7wBQKvGrTg0VQ,0.436,0.756,11,-4.771,1,0.111,0.341,0.0,0.464,0.716,112.285,3,170076,Pop
11,12,12,Indecente,Anitta,2166346,5FOCkGt7bp22nBVfQ4WSIT,0.874,0.602,7,-5.118,1,0.127,0.16,0.000842,0.096,0.587,127.997,4,205188,Pop
12,13,13,O Sol,Vitor Kley,2082843,3IfctMaf2sfvlSLRa42Cna,0.641,0.623,6,-5.641,0,0.0256,0.12,0.0,0.104,0.65,97.532,4,209000,Pop
13,14,14,Coladinha em Mim - Ao Vivo,Gustavo Mioto,2082301,4JPSfCXQe6kDliMIJTqISW,0.623,0.68,6,-7.255,0,0.292,0.354,0.0,0.912,0.643,188.162,4,170507,Sertanejo
14,15,15,Amor Falso,Aldair Playboy,2059517,00zzSEe82JTtz68XlARnh7,0.767,0.55,4,-11.498,1,0.0554,0.279,0.0,0.0548,0.9,153.963,4,177816,Forró
15,16,16,Amor Da Sua Cama,Felipe Araújo,1913061,2cwFhwT6L2D4Olc25nhyZo,0.607,0.688,7,-6.83,1,0.136,0.298,0.0,0.163,0.638,168.002,4,188309,Sertanejo
16,17,17,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,1911766,6u0EAxf1OJTLS7CvInuNd7,0.876,0.55,2,-5.464,1,0.152,0.0227,4.52e-05,0.294,0.557,129.924,4,201532,Pop
17,18,18,Apelido Carinhoso,Gusttavo Lima,1884674,6wXYGqXCLtEHx4VDb2TPcM,0.708,0.82,10,-6.283,1,0.0839,0.12,0.0,0.131,0.654,146.038,4,199701,Sertanejo
18,19,19,Trincadinho - Ao Vivo,Jorge & Mateus,1830788,5qjMyKkmosPBws5cImS9Zz,0.711,0.792,11,-3.823,1,0.0542,0.449,0.0,0.44,0.845,124.868,4,140443,Electronic
19,20,20,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo,Atitude 67,1779016,0Goo8GkDXERy3IFTQ8BYjz,0.67,0.834,4,-4.942,1,0.0658,0.616,0.0,0.826,0.645,162.978,4,210387,Samba
20,21,21,Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo,Fernando & Sorocaba,1624329,5Zha6IxtfsLjqLYndyWcER,0.579,0.864,11,-3.778,1,0.0437,0.49,0.0,0.959,0.561,95.961,4,234592,Pop
21,22,22,Deixe Me Ir - Acústico,1Kilo,1512856,2srL4DYBekshpbprS6H0mO,0.555,0.439,7,-11.026,1,0.222,0.841,0.0,0.106,0.705,186.581,4,213192,Pop
22,23,23,no tears left to cry,Ariana Grande,1456309,5SxkdsY1ufZzoq9iXceLw9,0.703,0.696,0,-5.482,1,0.0529,0.0375,5.65e-06,0.274,0.366,121.969,4,205947,Pop
23,24,24,Dona Maria,Thiago Brava,1366804,0dGqIEsFN3KakdPCMkgjre,0.746,0.447,11,-7.485,1,0.118,0.846,0.0,0.201,0.924,139.994,4,187999,Sertanejo
24,25,25,Agora Vai Sentar,MC's Jhowzinho & Kadinho,1336186,0pDaqgIForVNO4jrtTxcWT,0.814,0.653,3,-0.02,0,0.0359,0.189,0.0,0.0876,0.706,130.099,4,228923,Baile Funk
25,26,26,Papum,MC Kevinho,1334748,5tNnnptCfuLXLHnDqrL9ku,0.731,0.752,7,-5.109,1,0.174,0.286,0.0,0.0548,0.782,129.717,4,139981,none
26,27,27,God's Plan,Drake,1306686,2XW4DbS6NddZxRPm5rMCeY,0.758,0.448,7,-9.441,1,0.103,0.0309,8.67e-05,0.558,0.373,77.176,4,198960,Hip-Hop/Rap
27,28,28,Pega a Receita,MC Dede,1285280,0nlFCC2xIQqUJpuQIVPl7S,0.929,0.542,7,-5.236,1,0.0856,0.283,0.0,0.0254,0.887,130.124,4,160615,Latino
28,29,29,X,Nicky Jam,1234986,39N9RPD9MRb5WmoLzNzPeA,0.595,0.773,9,-4.736,0,0.0549,0.0364,0.00108,0.334,0.711,180.073,4,173628,Urbano latino
29,30,30,Troféu do Ano,Jerry Smith,1207334,7CtFr21TzdM4ntuBkwzpxg,0.879,0.626,7,-2.122,1,0.143,0.127,0.0,0.0656,0.848,160.047,4,189048,Baile Funk
30,31,31,A Mala É Falsa - Ao Vivo,Felipe Araújo,1195270,6BPt2sVRvE41rUixcCAHY6,0.675,0.885,8,-1.816,1,0.0338,0.662,0.0,0.499,0.722,130.014,4,183987,Sertanejo
31,32,32,A Gente Continua - Acústico,Zé Neto & Cristiano,1188000,0OuShHz7Oi531jev235a5d,0.538,0.681,8,-4.218,1,0.0599,0.309,0.0,0.274,0.774,93.978,4,126052,Brazilian
32,33,33,Amar Amei,Mc Don Juan,1178671,1kNVJQEkobOlyfbctPZ4fs,0.675,0.493,1,-5.197,0,0.0792,0.488,0.0,0.073,0.817,129.979,4,217846,Baile Funk
33,34,34,FRIENDS,Marshmello,1169601,08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4,202621,Pop
34,35,35,Ar-Condicionado No 15 - Ao Vivo,Wesley Safadão,1149546,5ac0YTpOaDX9wEYYyGCglL,0.623,0.892,7,-4.128,1,0.089,0.0851,3.86e-06,0.779,0.663,127.787,4,168240,Forró
35,36,36,Quase - Ao Vivo,Cleber & Cauan,1124615,6XgIiUn8aEpfXtqruOf3Ng,0.764,0.548,11,-8.364,1,0.0552,0.794,0.0,0.19,0.646,136.911,4,182418,Religion & Spirituality
