,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Liberdade Provisória - Ao Vivo,Henrique & Juliano,5951687,3Ghyp3X5Ua9ypHnBIgOObI,0.668,0.684,1,-5.937,1,0.0527,0.627,0,0.923,0.7,108.138,4,187986,Pop Latino
1,2,2,Tudo Ok,Thiaguinho MT,4528969,4HUZBG98TYbxSR9V1V2DWS,0.814,0.755,11,-6.164,0,0.0942,0.239,0,0.306,0.963,79.975,4,178500,Pop
2,3,3,SENTADÃO,Pedro Sampaio,4291146,4lKuzrdZrJuCAedbIslF3A,0.68,0.869,6,-1.94,1,0.0589,0.178,0,0.223,0.924,173.997,4,143448,Brazilian
3,4,4,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4223117,3tv697PZNnaQN0Mn2zGhS5,0.793,0.937,8,-2.44,0,0.0336,0.366,4.27e-06,0.962,0.827,134.012,4,237517,Sertanejo
4,5,5,Graveto - Ao Vivo,Marília Mendonça,3776272,3tc8Z4lGzOIwmIVftsxO6o,0.714,0.632,9,-5.1,1,0.0312,0.292,0,0.812,0.402,93.052,4,170877,Sertanejo
5,6,6,Vem Me Satisfazer,MC Ingryd,3656532,63SHcJzckFykS8faA5zojY,0.862,0.561,8,-5.703,1,0.335,0.596,0,0.108,0.541,99.864,3,188388,Baile Funk
6,7,7,Dance Monkey,Tones And I,3553964,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,4,209755,Alternative
7,8,8,Combatchy (feat. MC Rebecca),Anitta,3521972,2bPtwnrpFNEe8N7Q85kLHw,0.826,0.73,1,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,4,157600,Brazilian
8,9,9,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto & Cristiano,3174012,2Q9TaUXNM4mNSCgJjbmsJe,0.39,0.903,0,-3.846,1,0.409,0.445,0,0.911,0.47,195.62,4,181670,Brazilian
9,10,10,Surtada - Remix Brega Funk,Dadá Boladão,3134667,5F8ffc8KWKNawllr5WsW0r,0.832,0.55,5,-7.026,0,0.0587,0.249,8.17e-06,0.182,0.881,154.064,4,152784,Baile Funk
10,11,11,Cheirosa - Ao Vivo,Jorge & Mateus,3116829,2PWjKmjyTZeDpmOUa3a5da,0.528,0.87,11,-3.123,1,0.0851,0.24,0,0.333,0.714,152.37,4,181930,Electronic
11,12,12,Com ou Sem Mim - Ao Vivo,Gustavo Mioto,3101893,5L8ZEyIdZ2KE4Wf51SsuOF,0.605,0.72,7,-3.616,0,0.0481,0.159,0,0.956,0.296,141.954,4,201856,Sertanejo
12,13,13,S de Saudade,Luíza & Maurílio,3012163,3J5Pu25BODMex4Jpy4l6FL,0.714,0.712,11,-4.403,1,0.0545,0.621,0,0.127,0.789,123.804,4,174863,Jazz
13,14,14,Porta Mala,Os Parazim,2994560,7vZqxuOvEwRHsGVaDykzpY,0.807,0.904,9,-2.612,1,0.0484,0.538,0,0.84,0.847,132.995,4,180053,Sertanejo
14,15,15,Supera - Ao Vivo,Marília Mendonça,2862408,3GmJxfnUDrIs1iCfKUELFz,0.665,0.743,4,-4.434,1,0.0567,0.0604,0,0.959,0.658,131.573,4,147748,Sertanejo
