,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Shape of You,Ed Sheeran,1384333,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4,233713,none
1,2,2,Oh bah oui,Lacrim,1114043,0z18wqbjuXTxzaNm4oegU2,0.878,0.703,0,-6.816,1,0.268,0.219,0,0.438,0.578,115.948,4,198333,none
2,3,3,Mask Off,Future,834651,3rOSwuTsUlJp0Pu0MkN8r8,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4,204600,none
3,4,4,Grande armée,Lacrim,758747,28co1mTCrGIGOeGzqLjSat,0.771,0.469,8,-8.126,1,0.109,0.112,5.95e-06,0.105,0.214,119.041,4,232707,none
4,5,5,You Don't Know Me - Radio Edit,Jax Jones,748571,00lNx0OcTJrS3MKHcB80HY,0.876,0.669,11,-6.054,0,0.138,0.163,0,0.185,0.682,124.007,4,213947,none
5,6,6,It Ain't Me (with Selena Gomez),Kygo,732356,3eR23VReFzcdmS7TYCrhCe,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,4,220781,none
6,7,7,2 Pac,Lacrim,705349,6X3U6O4adFSanohAaUxViv,0.813,0.69,5,-6.197,0,0.179,0.173,0.00185,0.213,0.184,112.015,4,211400,none
7,8,8,Colonel Carrillo,Lacrim,688793,4ksAbWG96D1yaQ0onQNlb5,0.604,0.741,1,-9.86,1,0.633,0.397,1.16e-05,0.121,0.343,168.054,3,150493,none
8,9,9,Passionfruit,Drake,655793,7hDc8b7IXETo14hHIHdnhd,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,4,298941,none
9,10,10,Call On Me - Ryan Riback Extended Remix,Starley,644404,78rIJddV4X0HkNAInEcYde,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,4,222041,none
10,11,11,Traîtres,Lacrim,639881,6NOBQsQ2TsAK8ieuFEB0O6,0.962,0.723,10,-6.912,0,0.194,0.0563,0,0.0749,0.565,122.011,4,192800,none
11,12,12,La dolce vita,Lacrim,626955,33dLYyEIRqEipCuLb8z1l0,0.806,0.8,11,-5.877,0,0.0757,0.0668,0.000264,0.0829,0.419,112.965,4,202240,none
