,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,De l'autre côté (feat. Nekfeu),Ninho,1900586,3ldfGgw7IoLHbaqmspX3ME,0.633,0.658,4,-6.168,0,0.164,0.6,0,0.0926,0.512,113.951,4,229467,none
1,2,2,Caramelo,Ninho,1555587,4fuhLKAuSxRY5OO2hwARlY,0.703,0.669,1,-7.928,0,0.271,0.653,0,0.0861,0.37,134.058,4,226533,none
2,3,3,Mamacita,Ninho,1548703,35gJuqfvrdlCA2MmAtaD3J,0.779,0.724,9,-7.574,0,0.312,0.47,0,0.143,0.559,113.065,4,187027,none
3,4,4,Réseaux,Niska,1496205,2Pu2Kcm1cwFg4dDSdmFip4,0.801,0.625,8,-7.785,1,0.197,0.149,0,0.122,0.347,150.056,4,196200,none
4,5,5,Rose,Ninho,1487057,4Ln4KAwk37peyCh2QpqYnP,0.876,0.443,6,-6.632,1,0.324,0.445,0,0.118,0.273,115.048,4,200347,none
5,6,6,Elle m'a eu,Ninho,1406319,78DktVruMrKYyv6rjdKDMM,0.83,0.69,11,-6.52,0,0.289,0.203,0,0.128,0.267,130.003,4,177107,none
6,7,7,Laisse pas traîner ton fils (feat. Sofiane),Ninho,1221065,1Fv767CH5YFrjo6HwzHnpR,0.646,0.735,10,-7.197,0,0.355,0.218,0,0.389,0.37,179.861,3,211000,none
7,8,8,Chino,Ninho,1195669,3p4bezMTUHn0u1D8C1uJrz,0.721,0.68,2,-6.863,1,0.335,0.225,0,0.373,0.328,147.789,4,206147,none
8,9,9,Comme prévu,Ninho,1147103,3AqwdLkl62kRTE8TwXxeIM,0.73,0.748,10,-5.609,0,0.165,0.13,0,0.348,0.305,109.969,4,145187,none
9,10,10,Lové (feat. Gradur),Ninho,1047359,4HeTbgW1dDHxE8LrNL5HDP,0.781,0.42,0,-9.725,0,0.304,0.317,0,0.111,0.603,127.801,4,195000,none
10,11,11,HLM ou Palace,Ninho,950029,0IrzlAmB2W08MZynOctOhI,0.795,0.809,1,-6.565,0,0.336,0.0933,0,0.113,0.761,119.978,4,193853,none
11,12,12,Ce soir (feat. Alonzo),Ninho,922248,1QH6Irlx3h57TyLjJmNufU,0.928,0.786,1,-4.877,0,0.238,0.0532,0,0.0408,0.773,126.111,4,187067,none
12,13,13,Dita (feat. Hös),Ninho,901175,5yJ7tCEbgBC8ewZzUy0dBF,0.718,0.774,1,-5.524,0,0.139,0.512,0,0.151,0.491,119.922,4,216000,none
