,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Ne reviens pas,Gradur,4899167,4TnFANpjVwVKWzkxNzIyFH,0.932,0.778,10,-3.384,0,0.0638,0.212,0,0.168,0.933,124.996,4,188613,none
1,2,2,Moulaga,Heuss L'enfoiré,3525919,5BfCoUcWNXcpyJfjXRIeyC,0.71,0.699,7,-4.664,0,0.1,0.327,4.64e-06,0.0975,0.484,125.051,4,179868,none
2,3,3,Dance Monkey,Tones And I,2099493,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,4,209755,none
3,4,4,POPOPOP,Gambi,1832378,18HNGxDOcshRU2Hdu8tMOM,0.833,0.652,0,-6.194,0,0.308,0.0486,0.000134,0.145,0.413,130.002,4,155632,none
4,5,5,Blinding Lights,The Weeknd,1488389,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4,201573,none
5,6,6,Jamais,Mister V,1430807,2MCAs3ttHSuDm1RHL0rqTF,0.641,0.673,6,-7.017,0,0.0857,0.429,0,0.105,0.785,149.974,4,192107,none
6,7,7,40%,Aya Nakamura,1371860,47LFcy7prvEY5D08d26zOo,0.841,0.693,11,-7.335,1,0.205,0.396,3.99e-06,0.133,0.678,92.021,4,174933,none
7,8,8,Woin Woin,Larry,1348670,5Oh8sPyFYM4gAR3KmmDH7I,0.899,0.64,3,-7.148,1,0.288,0.165,0,0.0813,0.702,130.026,4,172933,none
8,9,9,Mayday (feat. Ninho),SCH,1304491,1SVuEeerYIwjCRsF5MGzX3,0.614,0.596,9,-7.664,0,0.357,0.605,5.3e-06,0.0945,0.248,152.138,4,209787,none
9,10,10,Oui ou non,Angèle,1272629,7rBP4bLjMLNkix1nGHjheP,0.649,0.574,2,-7.856,1,0.143,0.635,1.28e-05,0.161,0.361,199.906,4,196800,none
10,11,11,Côte Ouest,47ter,1236876,4ZuuPLV4qYiznagLAFPHcW,0.772,0.596,8,-7.962,1,0.102,0.534,0,0.172,0.603,152.057,4,232653,none
11,12,12,Loin de moi,Naza,1230173,30kxl4FnaEFS2qZkec3Zak,0.892,0.459,11,-8.316,0,0.239,0.635,4.4e-05,0.062,0.501,96.975,4,143744,none
12,13,13,HÉ OH,Gambi,1153803,1bWafkUCOp6luXRs1cm3w9,0.832,0.591,7,-5.481,1,0.148,0.0684,0.000394,0.196,0.537,105.001,4,178416,none
13,14,14,ROXANNE,Arizona Zervas,1008885,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,5,163636,none
14,15,15,Memories,Maroon 5,988020,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,4,189486,none
15,16,16,Ma vie,Dadju,948943,5HQw9ij3dkr7ZJYUYe82ho,0.506,0.502,10,-8.126,1,0.0803,0.119,0,0.157,0.322,200.618,3,208893,none
16,17,17,RITMO (Bad Boys For Life),Black Eyed Peas,948346,6cy3ki60hLwimwIje7tALf,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,4,221714,none
17,18,18,Street,Maes,940237,0MtMUDO6tzHq1ux9rwSJhl,0.659,0.297,7,-19.793,0,0.0811,0.295,0,0.213,0.494,147.98,4,184607,none
18,19,19,Bâtiment,Niska,929889,7FF6HRsQlc0CtfAbLmrEGX,0.663,0.702,8,-6.793,1,0.136,0.293,0,0.0741,0.645,168.118,4,211013,none
19,20,20,Compliqué,Dadju,905077,5eFzibilHIMCdcQgtkHw1F,0.698,0.737,1,-6.577,1,0.0525,0.548,0,0.161,0.933,74.978,4,214813,none
20,21,21,La vie qu'on mène,Ninho,897404,0Jh6iWjna1wk5le0Ahn7No,0.8,0.756,7,-4.4,0,0.0367,0.687,2.06e-06,0.111,0.456,113.204,3,193444,none
21,22,22,Mortel,Koba LaD,860707,1R08aR16OkyUIEISNPj8vA,0.584,0.692,3,-6.398,1,0.463,0.146,0,0.102,0.659,154.008,4,203520,none
22,23,23,93% [Tijuana],GLK,856125,45mzuuUWaRRLwIDifDferf,0.803,0.686,9,-5.222,1,0.0639,0.621,0,0.181,0.797,136.055,4,222806,none
23,24,24,Baianá,Bakermat,847891,430efk5Jc5wGay4EWP4snS,0.497,0.755,2,-6.948,0,0.0497,0.0007,0.585,0.33,0.493,121.869,4,182187,none
24,25,25,Dans l'univers,Nekfeu,844064,2PYXOG6GdxF9sUIH2NfOAD,0.64,0.419,11,-9.962,1,0.168,0.326,0.000271,0.137,0.202,131.936,4,244320,none
25,26,26,Liquide rouge,Maes,822851,55zn5ujMpCkJWd2exRvs5r,0.705,0.639,0,-7.617,0,0.102,0.287,0,0.133,0.569,116.014,4,152932,none
26,27,27,Reste,Maître Gims,806488,3ebaeB2BdCEgZmwKv7p2r5,0.745,0.537,10,-7.335,0,0.0503,0.52,0,0.103,0.68,99.987,4,231520,none
