,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Nautilus,Shindy,7567612,7IkZpSOJKGXCGhqAvHs7FG,0.723,0.647,1,-6.164,1,0.331,0.000969,9.17e-06,0.258,0.161,172.369,4,183692,Rap
1,2,2,Vermissen (feat. Henning May),Juju,7330446,1SSzM044DUbVpYNNHWIhYJ,0.718,0.667,9,-5.008,0,0.0551,0.169,0.0,0.0674,0.48,89.029,4,161882,Hip-Hop/Rap
2,3,3,I Don't Care (with Justin Bieber),Ed Sheeran,4221671,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,4,219947,Pop
3,4,4,bad guy,Billie Eilish,3000846,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,194088,Alternative
4,5,5,Perdono,LX,2977289,6vqwNBT87x37nNvfmuNTaJ,0.612,0.625,4,-8.055,0,0.59,0.548,6.27e-06,0.102,0.352,137.29,4,218359,Hip-Hop/Rap
5,6,6,Ghetto,Samra,2765585,5h10tw9LYCWPFgqJttM2U0,0.682,0.719,0,-5.518,0,0.27,0.158,0.0,0.334,0.608,87.036,4,248676,Hip-Hop/Rap
6,7,7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,2622574,6u7jPi22kF8CTQ3rb9DHE7,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,4,157067,Country
7,8,8,Rolex,Capital Bra,2481181,38lQ7lYhN3eSWepnZHaiBF,0.813,0.59,4,-6.542,0,0.345,0.346,0.0,0.0335,0.716,91.985,4,235955,Hip-Hop/Rap
8,9,9,cOcO MAmA,Dardan,2352323,0oOPa0AlLnjCO6eci0HIdH,0.515,0.59,2,-6.761,0,0.217,0.176,2.47e-06,0.141,0.374,99.785,4,190000,Hip-Hop
9,10,10,Cherry Lady,Capital Bra,2255402,4j5WelE5mkf9A2jmts729h,0.838,0.549,9,-7.145,0,0.0755,0.877,0.000964,0.115,0.654,114.445,4,135597,Hip-Hop/Rap
10,11,11,Mary,Bausa,2253360,6BZhkqUtaFJm57Hm5TTQSH,0.652,0.702,4,-8.124,1,0.0803,0.03,0.0,0.0831,0.82,151.995,4,158282,Hip-Hop/Rap
11,12,12,SOS,Avicii,2222370,6nDKrPlXdpomGBgAlO7UdP,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,4,157202,Dance
12,13,13,Wie im Traum,Ardian Bujupi,2144389,3ld409h4DdrdPJzEdeU1WS,0.82,0.734,5,-5.724,0,0.137,0.292,0.0,0.341,0.474,101.048,4,206053,Pop
13,14,14,Old Town Road,Lil Nas X,2106931,53CJANUxooaqGOtdsBTh7O,0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,4,113013,Country
14,15,15,Ohne Sinn,Sero El Mero,2083965,7KO3iofeNz34vOQgSnKuU1,0.712,0.746,10,-6.831,0,0.0689,0.104,0.0,0.139,0.83,160.008,4,144391,Hip-Hop/Rap
