,Unnamed: 0,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
0,0,1,1,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,3078408,2fkVZYFv9hOejIsLzZy8ad,0.755,0.501,1,-9.551,1,0.18899999999999997,0.0867,1.45e-06,0.146,0.267,134.998,4,186213,Hip-Hop/Rap,2018-11-09
1,1,2,2,La fine del mondo,Anastasio,2598815,3FhWEh7VTAOYK4edZqNWNB,0.6829999999999999,0.622,1,-5.895,0,0.175,0.0165,0.0,0.12,0.32799999999999996,159.946,4,183000,Pop,2018-11-23
2,2,3,3,Happy Birthday,Sfera Ebbasta,2360246,7Cw97917dvg5xm6XMAA4Y2,0.792,0.777,8,-4.402,0,0.0454,0.0455,5.3400000000000004e-05,0.293,0.696,137.05,4,170707,Hip-Hop/Rap,2018-11-30
3,3,4,4,Torna a casa,Måneskin,2011404,3590AAEoqH50z4UmhMIY85,0.425,0.638,1,-3.1839999999999997,0,0.0759,0.426,0.0,0.177,0.45,81.396,4,230667,Pop,2018-10-26
4,4,5,5,90MIN,Salmo,1538957,3Ls9yKzshQye18Tx2AvOb6,0.5489999999999999,0.765,1,-5.138,1,0.309,0.0253,0.0,0.855,0.513,122.00200000000001,4,231920,Hip-Hop/Rap,2018-11-09
5,5,6,6,CABRIOLET (feat. Sfera Ebbasta),Salmo,1489383,7wC76LWyNxaP3hjGzbWOcN,0.5479999999999999,0.531,0,-7.436,1,0.264,0.15,1.05e-05,0.0919,0.309,150.058,4,185573,Hip-Hop/Rap,2018-11-09
6,6,7,7,oh 9od,tha Supreme,1470424,0UuqwLM3UFmwcXSJgfFHvr,0.7859999999999999,0.483,0,-11.302,0,0.21600000000000003,0.15,4.3200000000000007e-05,0.0903,0.6709999999999999,143.06,4,205594,Hip-Hop/Rap,2018-11-30
7,7,8,8,STAI ZITTO (feat. Fabri Fibra),Salmo,1344596,2rgOAX5Cj3pk8JFnaPwJbd,0.705,0.7959999999999999,6,-5.2139999999999995,1,0.295,0.0917,0.0,0.335,0.909,100.196,4,202573,Hip-Hop/Rap,2018-11-09
8,8,9,9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1305219,4w8niZpiMy6qz1mntFA5uM,0.8420000000000001,0.8009999999999999,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4,212500,Dance,2018-09-28
9,9,10,10,Cascare nei tuoi occhi,Ultimo,1273160,60oJSn5MTG2VNvCJKwd65M,0.732,0.46,0,-8.629,1,0.10400000000000001,0.541,0.0,0.0896,0.405,67.983,4,226160,Pop,2018-02-09
10,10,11,11,Los Angeles,Luna,1174764,44oZqBLSPMKbxB0bOuUrEN,0.615,0.8190000000000001,0,-4.677,0,0.0372,0.00648,0.0,0.168,0.366,135.947,4,210221,Classical,2018-11-23
11,11,12,12,Cherofobia,Martina Attili,1174363,2TfcMUAZ4vH4fTA9eF53v2,0.504,0.586,9,-4.496,0,0.22699999999999998,0.7170000000000001,0.0,0.076,0.49700000000000005,76.55,4,171711,Pop,2018-11-23
12,12,13,13,LUNEDI',Salmo,1135907,1VNARx6Sm6ZYAsDMCGiU1B,0.5710000000000001,0.762,10,-8.225,1,0.46,0.425,7.55e-06,0.114,0.467,124.382,4,205267,Hip-Hop/Rap,2018-11-09
13,13,14,14,Fuoco e benzina,Emis Killa,1115755,4Fs1sEg9Mwn6vykFD89xvc,0.682,0.711,5,-5.781000000000001,1,0.11199999999999999,0.0497,0.0,0.0986,0.515,79.92,4,209180,Hip-Hop,2018-10-12
14,14,15,15,Cambiare Adesso,Dark Polo Gang,1096667,01MJgnPL3AuwmYQ4EbHzD7,0.6659999999999999,0.777,5,-3.1430000000000002,0,0.0587,0.27899999999999997,1.47e-06,0.19699999999999998,0.588,79.999,4,228975,Hip-Hop/Rap,2018-09-28
15,15,16,16,Popstar,Sfera Ebbasta,1042698,1fIuF52zouQWN13q3X9FHk,0.8320000000000001,0.685,9,-6.332999999999999,1,0.0612,0.311,0.0,0.106,0.79,146.04399999999998,4,183307,Urbano latino,2018-12-07
16,16,17,17,SPARARE ALLA LUNA (feat. Coez),Salmo,1020696,4spkZ6gRKh827yp6JI6TN1,0.732,0.6809999999999999,4,-7.665,0,0.259,0.381,0.000177,0.111,0.151,85.041,4,211667,Hip-Hop/Rap,2018-11-09
17,17,18,18,MIA (feat. Drake),Bad Bunny,1009336,116H0KvKr2Zl4RPuVBruDO,0.8170000000000001,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.06200000000001,4,210368,Latino,2018-10-11
18,18,19,19,All I Want for Christmas Is You,Mariah Carey,966272,0bYg9bo50gSsH3LtXe2SQn,0.335,0.625,7,-7.462000000000001,1,0.0386,0.16399999999999998,0.0,0.0708,0.34600000000000003,150.27700000000002,4,241107,Holiday,1994-11-01
19,19,20,20,Bella e rovinata,Irama,955899,5uPQRVuGquShCnqzuOTq4B,0.5489999999999999,0.6459999999999999,10,-6.586,1,0.0428,0.258,0.0,0.0847,0.444,156.012,4,200869,Pop,2018-10-19
20,20,21,21,Hola (I Say) (feat. Tom Walker),Marco Mengoni,944088,42LrSpEHmXHfjEH8NeiQQi,0.5329999999999999,0.669,2,-4.875,1,0.0465,0.244,0.0,0.0965,0.141,145.721,4,227467,Pop,2018-11-30
21,21,22,22,7/8 Sour,MadMan,931184,3pTlhegZkebcfjrFscPShg,0.9229999999999999,0.708,0,-3.908,0,0.134,0.08199999999999999,0.0,0.0814,0.258,132.11,4,163027,Hip-Hop/Rap,2018-12-14
22,22,23,23,Prima di ogni cosa,Fedez,930752,0juSegsrO7siAAjlNATKV2,0.617,0.47600000000000003,5,-7.086,1,0.0446,0.643,0.0,0.316,0.429,131.683,3,186832,Hip-Hop/Rap,2018-11-02
23,23,24,24,HO PAURA DI USCIRE,Salmo,867188,4Nc1FDBI1NUiN48MjTiXEi,0.631,0.883,0,-4.356,1,0.38799999999999996,0.064,0.0,0.0872,0.585,120.079,4,197747,Hip-Hop/Rap,2018-11-09
24,24,25,25,Happier,Marshmello,860937,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,5,-2.7489999999999997,1,0.0452,0.191,0.0,0.16699999999999998,0.6709999999999999,100.015,4,214290,Dance,2018-08-17
25,25,26,26,Uh Ah Hey,Sfera Ebbasta,789933,2zsJ7dZdvtmUBDOuRSqQ5h,0.847,0.552,8,-6.614,1,0.066,0.154,1.29e-06,0.107,0.579,144.991,4,176187,Hip-Hop/Rap,2018-12-07
26,26,27,27,Vaina Loca,Ozuna,784537,48zFZh27QU5qsrBjn4C2FA,0.754,0.805,6,-4.249,1,0.0752,0.315,0.0,0.203,0.555,93.98200000000001,4,176133,Urbano latino,2018-08-24
27,27,28,28,Bling Bling (Oro),Guè Pequeno,774294,11AXfsh0V6zCCU7Po6kQiY,0.693,0.731,10,-6.149,0,0.0372,0.0412,0.00011899999999999999,0.0812,0.419,97.959,4,208507,Hip-Hop/Rap,2018-11-29
28,28,29,29,RICCHI E MORTI,Salmo,763438,2sCkQ5AoGNKy0urYd2E3BT,0.863,0.9009999999999999,5,-5.244,0,0.303,0.152,0.0,0.526,0.584,125.009,4,138240,Hip-Hop/Rap,2018-11-09
29,29,30,30,Se Piovesse Il Tuo Nome,Elisa,758573,7oETr2afFHIzjDIOpm4zPJ,0.561,0.7120000000000001,1,-3.2039999999999997,0,0.0292,0.326,1.63e-05,0.10099999999999999,0.2,81.958,4,202533,Pop,2018-10-26
30,30,31,31,Vertigini,Tedua,736668,1Oou7m2VuxCDSOdqsu07TU,0.579,0.774,5,-6.34,0,0.16399999999999998,0.16399999999999998,0.0,0.131,0.47600000000000003,133.722,4,203040,Hip-Hop/Rap,2018-03-02
31,31,32,32,Pianeti,Ultimo,727380,2w5wtWq30yTkNSG9YjMFvW,0.55,0.488,8,-9.425,1,0.196,0.281,0.0,0.37200000000000005,0.10800000000000001,80.112,4,224000,Pop,2017-10-06
32,32,33,33,Last Christmas,Wham!,727138,2FRnf9qhLbvw8fu4IBXx78,0.735,0.478,2,-12.472000000000001,1,0.0293,0.18899999999999997,2.48e-06,0.355,0.9470000000000001,107.682,4,262960,Holiday,1984-11-29
33,33,34,34,Posso (feat. Max Gazzé),Carl Brave,719370,5N0nmOmc0MqPZTYKw4fVV6,0.736,0.878,0,-5.307,1,0.22399999999999998,0.17,2.0399999999999998e-05,0.0913,0.8540000000000001,163.94799999999998,4,238000,Hip-Hop/Rap,2018-11-30
34,34,35,35,PERDONAMI,Salmo,707345,4Yr7z1MFiI2D3QnldF107i,0.7040000000000001,0.745,6,-4.7219999999999995,1,0.272,0.0699,0.0,0.0877,0.606,76.592,4,134413,Hip-Hop/Rap,2018-11-09
35,35,36,36,Poesia senza veli,Ultimo,700166,3f2b204xj4jZdoHjo9wj0W,0.7390000000000001,0.519,8,-7.461,0,0.125,0.752,0.0,0.222,0.255,81.991,4,218167,Pop,2018-02-09
36,36,37,37,Fumo Da Solo,Izi,686557,4sYbBt781iAS2S76IeMwIG,0.7240000000000001,0.605,7,-8.14,0,0.0544,0.0626,0.0,0.10800000000000001,0.52,140.091,4,221571,Hip-Hop/Rap,2018-10-05
37,37,38,38,Davide (feat. Coez),Gemitaiz,681068,1Lq5ApqhIWUXzlryFX2K6J,0.797,0.63,5,-7.601,1,0.0763,0.136,4.86e-06,0.207,0.7609999999999999,126.006,4,206212,Hip-Hop/Rap,2018-04-20
38,38,39,39,Tesla (feat. Sfera Ebbasta & DrefGold),Capo Plaza,669119,093RgZ7RXHZwIrxZhZYX4Q,0.8540000000000001,0.626,11,-5.14,1,0.0618,0.316,0.0,0.0961,0.377,140.05,4,185147,Hip-Hop/Rap,2018-04-20
39,39,40,40,Bohemian Rhapsody - 2011 Mix,Queen,668877,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0,-9.961,0,0.0536,0.28800000000000003,0.0,0.243,0.228,143.88299999999998,4,354320,Rock,1975-11-21
40,40,41,41,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,665238,2LskIZrCeLxRvCiGP8gxlh,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.28800000000000003,104.969,4,198903,Hip-Hop/Rap,2018-10-25
41,41,42,42,Pablo,Rvssian,655631,0l8vhDaEztxLCQsFOAX64d,0.813,0.6629999999999999,6,-7.84,0,0.0433,0.071,0.0,0.115,0.34299999999999997,140.016,4,165942,Rap,2018-07-20
42,42,43,43,Billets (feat. Ninho),Capo Plaza,655364,2aD5ESGyEhXnXdoOsZvsR0,0.732,0.7909999999999999,1,-5.642,1,0.191,0.298,0.0,0.175,0.609,123.101,4,198537,Hip-Hop/Rap,2018-11-30
43,43,44,44,In My Mind,Dynoro,647938,0E9ZjEAyAwOXZ7wJC0PD33,0.6940000000000001,0.77,6,-5.335,1,0.149,0.17600000000000002,1.1e-05,0.11800000000000001,0.163,125.905,4,184560,Dance,2018-06-08
44,44,45,45,D'estate non vale (feat. Ana Mena),Fred De Palma,624322,3dCEtkAfWhk15bLAWZAKLy,0.6579999999999999,0.748,11,-5.8020000000000005,0,0.142,0.0852,0.0,0.0789,0.69,179.919,4,157176,Hip-Hop/Rap,2018-06-15
45,45,46,46,Rollercoaster,Emis Killa,608624,4WJj8NsyCm3YAADCOe0hrf,0.7440000000000001,0.866,11,-5.178,1,0.174,0.052000000000000005,2.2e-05,0.0574,0.7909999999999999,104.042,4,207550,Hip-Hop,2018-10-12
