,Unnamed: 0,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
0,0,1,1,Happy Birthday,Sfera Ebbasta,3449329,7Cw97917dvg5xm6XMAA4Y2,0.792,0.777,8,-4.402,0,0.0454,0.0455,5.3400000000000004e-05,0.293,0.696,137.05,4,170707,Hip-Hop/Rap,2018-11-30
1,1,2,2,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,3098082,2fkVZYFv9hOejIsLzZy8ad,0.755,0.501,1,-9.551,1,0.18899999999999997,0.0867,1.45e-06,0.146,0.267,134.998,4,186213,Hip-Hop/Rap,2018-11-09
2,2,3,3,Torna a casa,Måneskin,2074708,3590AAEoqH50z4UmhMIY85,0.425,0.638,1,-3.1839999999999997,0,0.0759,0.426,0.0,0.177,0.45,81.396,4,230667,Pop,2018-10-26
3,3,4,4,Popstar,Sfera Ebbasta,1939877,1fIuF52zouQWN13q3X9FHk,0.8320000000000001,0.685,9,-6.332999999999999,1,0.0612,0.311,0.0,0.106,0.79,146.04399999999998,4,183307,Urbano latino,2018-12-07
4,4,5,5,La fine del mondo,Anastasio,1655355,3FhWEh7VTAOYK4edZqNWNB,0.6829999999999999,0.622,1,-5.895,0,0.175,0.0165,0.0,0.12,0.32799999999999996,159.946,4,183000,Pop,2018-11-23
5,5,6,6,90MIN,Salmo,1623019,3Ls9yKzshQye18Tx2AvOb6,0.5489999999999999,0.765,1,-5.138,1,0.309,0.0253,0.0,0.855,0.513,122.00200000000001,4,231920,Hip-Hop/Rap,2018-11-09
6,6,7,7,oh 9od,tha Supreme,1619807,0UuqwLM3UFmwcXSJgfFHvr,0.7859999999999999,0.483,0,-11.302,0,0.21600000000000003,0.15,4.3200000000000007e-05,0.0903,0.6709999999999999,143.06,4,205594,Hip-Hop/Rap,2018-11-30
7,7,8,8,CABRIOLET (feat. Sfera Ebbasta),Salmo,1603143,7wC76LWyNxaP3hjGzbWOcN,0.5479999999999999,0.531,0,-7.436,1,0.264,0.15,1.05e-05,0.0919,0.309,150.058,4,185573,Hip-Hop/Rap,2018-11-09
8,8,9,9,Uh Ah Hey,Sfera Ebbasta,1552105,2zsJ7dZdvtmUBDOuRSqQ5h,0.847,0.552,8,-6.614,1,0.066,0.154,1.29e-06,0.107,0.579,144.991,4,176187,Hip-Hop/Rap,2018-12-07
9,9,10,10,STAI ZITTO (feat. Fabri Fibra),Salmo,1432848,2rgOAX5Cj3pk8JFnaPwJbd,0.705,0.7959999999999999,6,-5.2139999999999995,1,0.295,0.0917,0.0,0.335,0.909,100.196,4,202573,Hip-Hop/Rap,2018-11-09
10,10,11,11,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1387203,4w8niZpiMy6qz1mntFA5uM,0.8420000000000001,0.8009999999999999,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4,212500,Dance,2018-09-28
11,11,12,12,Cherofobia,Martina Attili,1215719,2TfcMUAZ4vH4fTA9eF53v2,0.504,0.586,9,-4.496,0,0.22699999999999998,0.7170000000000001,0.0,0.076,0.49700000000000005,76.55,4,171711,Pop,2018-11-23
12,12,13,13,Cascare nei tuoi occhi,Ultimo,1204830,60oJSn5MTG2VNvCJKwd65M,0.732,0.46,0,-8.629,1,0.10400000000000001,0.541,0.0,0.0896,0.405,67.983,4,226160,Pop,2018-02-09
