,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Karaoke,Boomdabash,4100350,0D4GpOPInKiPxEfQMchu4p,0.929,0.625,1,-5.728,1,0.14,0.289,1.2e-06,0.386,0.578,122.03,4,156493,Karaoke
1,2,2,Mediterranea,Irama,3666633,47xPl1gvgdx4Z9dNUuloPg,0.711,0.916,11,-4.678,1,0.0587,0.113,0.0,0.188,0.79,130.013,4,177810,Pop
2,3,3,M' Manc (con Geolier & Sfera Ebbasta),Shablo,3514499,0MLu1cFYL4ikdRTdasCQT9,0.703,0.704,6,-6.117,0,0.0641,0.048,0.0,0.41,0.725,139.933,4,180000,Hip-Hop/Rap
3,4,4,Non mi basta più (feat. Chiara Ferragni),Baby K,2481059,5ZUeBvBEH8hpdLMW3yCmHb,0.828,0.741,7,-4.76,0,0.0561,0.11,0.0,0.0598,0.966,122.938,4,200976,Pop
4,5,5,Sono un bravo ragazzo un po' fuori di testa,Random,2402283,5EXLYWZGnmYC01H53WUAhi,0.75,0.581,5,-9.957,1,0.128,0.167,0.0,0.203,0.624,121.081,4,170579,Pop
5,6,6,MAMACITA,Black Eyed Peas,2303977,24IgCW19L8lXKyFZwzFtD3,0.88,0.626,2,-7.062,1,0.0473,0.19,0.000755,0.094,0.441,105.01,4,251429,Pop
6,7,7,A Un Passo Dalla Luna,Rocco Hunt,2194847,3YNcQUeVOpM3SDmwBeGfMK,0.755,0.78,10,-5.324,1,0.0429,0.39,0.0,0.34,0.897,121.97,4,167313,Hip-Hop/Rap
7,8,8,Good Times,Ghali,2112538,5165XjbVxwq9dQDxNk7hmf,0.719,0.736,4,-6.32,0,0.0776,0.0315,0.0,0.0988,0.593,109.028,4,163073,Pop
8,9,9,Breaking Me,Topic,2063126,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,4,166794,Dance
9,10,10,Bimbi Per Strada (Children),Fedez,2039086,6KF78W66DcQ9m5YqR0r5Ig,0.642,0.806,5,-5.451,0,0.176,0.0206,0.0,0.11,0.562,134.002,4,200821,Pop
10,11,11,Superclassico,Ernia,1911353,6Ahg1hncxUdK0ICqU03BCu,0.623,0.663,11,-6.458,1,0.142,0.0624,4.49e-06,0.0922,0.346,149.91,4,172200,Hip-Hop/Rap
11,12,12,Savage Love (Laxed - Siren Beat),Jawsh 685,1833178,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,4,171375,Pop
12,13,13,ROCKSTAR (feat. Roddy Ricch),DaBaby,1830370,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,4,181733,Hip-Hop/Rap
13,14,14,Guaranà,Elodie,1770409,1KXpcoggYmNTPCRXIz2m9Z,0.79,0.875,8,-3.59,0,0.131,0.0358,3.37e-05,0.162,0.581,116.964,4,194346,Pop
14,15,15,Spigoli,Carl Brave,1706669,1XQvMjA9IiIx1lAiTHSxQi,0.718,0.703,0,-5.886,0,0.0537,0.145,0.0,0.104,0.668,132.987,4,256788,Pop
15,16,16,Il bacio di Klimt,Emanuele Aloia,1657861,3E1FgPTXX203rgBTD5nlKF,0.685,0.764,9,-4.503,1,0.0664,0.45,0.0,0.227,0.315,80.037,4,177000,Pop
16,17,17,Paloma (feat. Anitta),Fred De Palma,1559374,0HFkCSXRTUHCYJ148PdD0v,0.724,0.799,6,-5.16,1,0.0482,0.00527,0.0,0.0527,0.827,99.991,4,141063,Hip-Hop/Rap
17,18,18,ELEGANTE (feat. Sfera Ebbasta),DrefGold,1542780,7qADAhkEs9vv3ll4hP8ybC,0.794,0.567,6,-6.487,0,0.035,0.399,3.77e-06,0.0919,0.299,105.98,4,220896,Hip-Hop/Rap
18,19,19,"TesTa TrA Le NuVoLE, pT. 2",Alfa,1539950,04UtYEP1Jc0GRxbvH1B6Nk,0.568,0.512,3,-7.809,1,0.0735,0.0236,1.16e-05,0.117,0.604,118.947,4,180000,Pop
19,20,20,Autostop,Shade,1464291,5ZgeeXOHGYUn0K3kuICyw9,0.746,0.871,6,-4.696,1,0.0639,0.128,0.0,0.0919,0.48,119.895,4,187375,Dance
20,21,21,Nena (feat. Geolier & Andry The Hitmaker),Boro Boro,1439425,6TEPwGCSq4XGWu3hnZkC5m,0.78,0.771,6,-4.99,0,0.0538,0.0469,0.0,0.1,0.355,102.952,4,149126,Hip-Hop/Rap
21,22,22,Chico (feat. Rose Villain & Luchè),Guè Pequeno,1429668,3Xhl7OqWAFgVxQKrWhyVVO,0.778,0.819,0,-3.873,0,0.0531,0.164,0.0,0.111,0.637,144.953,4,201931,Hip-Hop/Rap
22,23,23,Como Llora,Juanfran,1376997,52zq2a71SGs3f1vJuv59ui,0.827,0.629,6,-3.966,0,0.185,0.183,0.0,0.084,0.486,88.064,4,187500,Latino
23,24,24,Immortale (feat. Sfera Ebbasta),Guè Pequeno,1358209,2bF1qPRPlrODKWFMGtQXq1,0.73,0.692,9,-5.989,0,0.06,0.000592,0.0,0.0539,0.238,136.048,4,200515,Hip-Hop/Rap
24,25,25,"Ciclone (feat. Elodie, Mariah, Gipsy Kings, Nicolás Reyes, Tonino Baliardo)",Takagi & Ketra,1351726,2YGqtxaGdML9aM5jCwgRw9,0.728,0.868,2,-5.961,0,0.0503,0.0709,0.0,0.23,0.669,119.99,4,194100,Pop
25,26,26,Cyborg (feat. Geolier),Guè Pequeno,1205313,54wRUYPMEHLttFdLImOlAt,0.83,0.606,7,-5.917,1,0.283,0.132,0.0,0.0877,0.74,139.972,4,205929,Hip-Hop/Rap
26,27,27,Roses - Imanbek Remix,SAINt JHN,1202544,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4,176840,Dance
27,28,28,Tusa,KAROL G,1178900,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4,200960,Urbano latino
28,29,29,Chega,Gaia,1178170,76w5oLSdgYvA0Bt4dTUe0Z,0.838,0.563,9,-6.415,0,0.114,0.583,2.58e-06,0.134,0.764,140.037,4,184707,Pop
29,30,30,Una voglia assurda,J-AX,1122591,0jaYrOJVG8KcDh9qrU2TU8,0.833,0.697,10,-7.399,1,0.0677,0.0217,0.0,0.0421,0.769,109.967,4,174646,Pop
30,31,31,death bed (coffee for your head),Powfu,1077156,7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,4,173333,Hip-Hop/Rap
31,32,32,Roses - Imanbek Remix,SAINt JHN,1059590,2oNxPr6vDSqBYWWvvqqgMU,0.858,0.777,0,-5.413,0,0.169,0.0377,3.15e-06,0.139,0.887,121.996,4,197102,Dance
32,33,33,Auto Blu,Shiva,1037781,2chEq24EHjyw9Zjmwq0hlS,0.82,0.783,5,-6.146,0,0.0621,0.0158,0.0,0.0938,0.653,130.015,4,166087,Hip-Hop/Rap
33,34,34,Medellin (feat. Lazza),Guè Pequeno,1037311,1hqV0kb6c8Rp9jvJRPcDy7,0.709,0.744,7,-6.008,0,0.151,0.0212,0.0,0.122,0.364,100.49,4,195821,Hip-Hop/Rap
34,35,35,Ti Levo Le Collane (feat. Paky),Guè Pequeno,1013615,48NEryJWd2W3T6V6yKHzz6,0.635,0.725,1,-5.059,1,0.307,0.06,6.32e-06,0.237,0.353,90.414,4,176000,Hip-Hop/Rap
35,36,36,TKN (feat. Travis Scott),ROSALÍA,1008844,4w47S36wQGBhGg073q3nt7,0.776,0.509,0,-6.266,0,0.467,0.192,1.49e-06,0.115,0.485,94.634,4,129371,Pop
36,37,37,Polvere (feat. Capo Plaza),Tedua,974868,0ZzXPo0gS5h718w7WErG44,0.482,0.483,5,-8.993,0,0.283,0.118,9.43e-06,0.104,0.139,181.945,3,252992,Hip-Hop/Rap
37,38,38,Kings & Queens,Ava Max,964718,76nqCfJOcFFWBJN32PAksn,0.638,0.688,1,-4.056,0,0.0407,0.00775,0.0,0.126,0.434,129.856,4,162399,Pop
38,39,39,Ridere,Pinguini Tattici Nucleari,929563,5LZVK19ieaV8Mk9FsqTL3F,0.713,0.902,9,-3.009,1,0.0378,0.0493,0.0,0.0781,0.72,116.909,4,214733,Pop
39,40,40,Una volta ancora (feat. Ana Mena),Fred De Palma,922147,6swHvavSroD4ur3Q18MjYz,0.771,0.638,8,-5.342,1,0.0622,0.0848,0.0,0.104,0.591,124.039,4,174291,Hip-Hop/Rap
