,Unnamed: 0,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
0,0,1,1,Amore e Capoeira,Takagi & Ketra,1959642,5Vwqy3CS2aCB6jcgm1qWfk,0.8270000000000001,0.6970000000000001,11,-4.368,0,0.142,0.122,0.0,0.044000000000000004,0.836,118.083,4,172455,Pop,2018-06-01
1,1,2,2,Nera,Irama,1949831,6Lc0La3OwOmAouQjbID4uX,0.767,0.8190000000000001,0,-5.114,1,0.105,0.136,0.0,0.165,0.799,133.997,4,174147,Hip-Hop/Rap,2018-06-01
2,2,3,3,Pablo,Rvssian,1902183,0l8vhDaEztxLCQsFOAX64d,0.813,0.6629999999999999,6,-7.84,0,0.0433,0.071,0.0,0.115,0.34299999999999997,140.016,4,165942,Rap,2018-07-20
3,3,4,4,Da zero a cento,Baby K,1819745,4cQR1R25cpABjPMzpybNSQ,0.605,0.6409999999999999,3,-6.119,0,0.0655,0.0231,0.0,0.145,0.7809999999999999,184.088,4,206195,Pop,2018-06-22
4,4,5,5,Tesla (feat. Sfera Ebbasta & DrefGold),Capo Plaza,1446501,093RgZ7RXHZwIrxZhZYX4Q,0.8540000000000001,0.626,11,-5.14,1,0.0618,0.316,0.0,0.0961,0.377,140.05,4,185147,Hip-Hop/Rap,2018-04-20
5,5,6,6,In My Feelings,Drake,1410117,2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1,-5.832999999999999,1,0.125,0.0589,5.9999999999999995e-05,0.396,0.35,91.03,4,217925,Hip-Hop/Rap,2018-06-29
6,6,7,7,Fotografia (feat. Francesca Michielin & Fabri Fibra),Carl Brave,1378500,3fw3W15QK6a9UxJGgndtYu,0.7070000000000001,0.539,0,-5.321000000000001,0,0.16899999999999998,0.0438,0.0,0.0959,0.423,167.125,4,221413,Pop,2018-05-11
7,7,8,8,Rollercoaster,Emis Killa,1361330,2Qe5XpRwGHFmMkZim0gRye,0.7659999999999999,0.862,11,-4.191,1,0.162,0.0659,0.00023500000000000002,0.06,0.779,104.056,4,207692,Hip-Hop,2018-06-08
8,8,9,9,Felicità puttana,Thegiornalisti,1326138,7iyhPEsF6Ea83e3eR87UjY,0.6920000000000001,0.856,0,-4.816,1,0.127,0.00763,1.89e-05,0.305,0.6859999999999999,93.975,4,219807,Pop,2018-06-13
9,9,10,10,D'estate non vale (feat. Ana Mena),Fred De Palma,1310942,3dCEtkAfWhk15bLAWZAKLy,0.6579999999999999,0.748,11,-5.8020000000000005,0,0.142,0.0852,0.0,0.0789,0.69,179.919,4,157176,Hip-Hop/Rap,2018-06-15
10,10,11,11,Italiana,J-AX,1296507,0ptaq4BSl6jrXfGyLzJjYE,0.6859999999999999,0.7440000000000001,5,-7.122000000000001,0,0.111,0.0302,0.0,0.0486,0.637,121.839,4,174173,Hip-Hop/Rap,2018-05-04
11,11,12,12,Nero Bali,Elodie,1274406,2hygc41DOo6dGocHEk6Jx1,0.638,0.836,6,-5.756,0,0.0362,0.017,0.0,0.28600000000000003,0.629,116.045,4,183773,Pop,2018-05-18
12,12,13,13,Davide (feat. Coez),Gemitaiz,1251440,1Lq5ApqhIWUXzlryFX2K6J,0.797,0.63,5,-7.601,1,0.0763,0.136,4.86e-06,0.207,0.7609999999999999,126.006,4,206212,Hip-Hop/Rap,2018-04-20
13,13,14,14,Te Boté - Remix,Nio Garcia,1230826,3V8UKqhEK5zBkBb6d6ub8i,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,4,417920,Urbano latino,2018-04-13
14,14,15,15,Moscow Mule,Benji & Fede,1193841,1Lfjom9CoL5hIyvjYey9zs,0.644,0.757,10,-4.575,1,0.134,0.526,0.0,0.16699999999999998,0.856,110.074,4,179760,Sports,2018-03-02
15,15,16,16,Girls Like You (feat. Cardi B),Maroon 5,1139800,7fa9MBXhVfQ8P8Df9OEbD8,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.44799999999999995,124.959,4,235545,Pop,2018-06-15
16,16,17,17,Non Ti Dico No,Boomdabash,1121002,07Xuc7SQU2GAJY6Gnt93ub,0.6579999999999999,0.742,8,-6.17,1,0.12,0.0434,0.0,0.24600000000000002,0.7979999999999999,171.93900000000002,4,191263,Pop,2018-06-15
17,17,18,18,Solo (feat. Demi Lovato),Clean Bandit,986220,6kPJZM97LwdG9QIsT7khp6,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.659999999999999e-05,0.35,0.565,105.005,4,222653,Dance,2018-05-17
18,18,19,19,Faccio Quello Che Voglio,Fabio Rovazzi,964761,3ZSiGHNkkWgFInQqPEP0xb,0.899,0.485,1,-12.466,0,0.0966,0.16899999999999998,0.00023500000000000002,0.0843,0.618,122.03299999999999,4,200656,Pop,2018-07-13
19,19,20,20,Jackie Chan,Tiësto,914201,4kWO6O1BUXcZmaxitpVUwp,0.747,0.8340000000000001,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,4,215760,Dance,2018-05-18
20,20,21,21,Morirò da Re,Måneskin,905829,47LqR8uKRA8WcZcSXkdAbz,0.617,0.879,10,-2.597,1,0.153,0.122,0.0,0.0362,0.9259999999999999,193.998,4,157758,Pop,2018-03-23
21,21,22,22,One Kiss (with Dua Lipa),Calvin Harris,896452,7ef4DlsgrMEH11cDZd32M6,0.7909999999999999,0.862,9,-3.24,0,0.11,0.037000000000000005,2.1899999999999997e-05,0.0814,0.5920000000000001,123.994,4,214847,Dance,2018-04-06
22,22,23,23,La Cintura,Alvaro Soler,838857,19MBk3PbNFE36wqIqkMq9H,0.7020000000000001,0.8440000000000001,6,-4.053999999999999,0,0.0769,0.0294,0.0,0.38,0.7859999999999999,100.04299999999999,4,205209,Pop,2018-03-29
23,23,24,24,SAD!,XXXTENTACION,829521,3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.12300000000000001,0.473,75.023,4,166606,Pop,2018-03-16
24,24,25,25,Mwaka Moon - Remix,Kalash,828509,1OGORI9Hx45AEYqxkndMhN,0.768,0.556,1,-7.146,0,0.0739,0.0942,1.42e-05,0.107,0.24,155.07,4,237179,Hip-Hop/Rap,2018-05-18
25,25,26,26,Malibu,Vegas Jones,827694,08AN0HMXNr3DGGDCOWsTAw,0.809,0.544,0,-7.319,0,0.22699999999999998,0.0753,0.0,0.0836,0.284,125.876,4,211519,Hip-Hop/Rap,2018-03-23
