,Unnamed: 0,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
0,0,1,1,Boogieman (feat. Salmo),Ghali,3146780,7awUp2mRP7xjX9wBKhuwRu,0.8,0.7240000000000001,1,-7.843,1,0.07,0.0853,0.00024900000000000004,0.0922,0.35100000000000003,112.04899999999999,4,159911,Hip-Hop/Rap,2020-01-17
1,1,2,2,blun7 a swishland,tha Supreme,2664441,7HwvPmK74MBRDhCIyMXReP,0.6920000000000001,0.792,7,-5.984,1,0.245,0.13,0.0,0.255,0.5660000000000001,129.88299999999998,4,167760,Hip-Hop/Rap,2019-11-15
2,2,3,3,ANSIA NO,FSK SATELLITE,2030049,2yuYI5NFhevxa05se7Qht9,0.823,0.6779999999999999,1,-6.664,1,0.56,0.153,0.0,0.218,0.706,160.13299999999998,4,148500,Hip-Hop/Rap,2019-12-05
3,3,4,4,Stu core t'apparten,Rocco Hunt,1828438,3nhAgjyrfUUCNDMZHx6LCa,0.536,0.551,8,-6.831,0,0.42100000000000004,0.361,0.0,0.0952,0.47100000000000003,158.987,4,149910,Hip-Hop/Rap,2019-08-30
4,4,5,5,fuck 3x,tha Supreme,1760040,5YxP1CkunbhUQVvctFOHa7,0.655,0.8140000000000001,5,-5.472,0,0.0823,0.0698,0.0,0.107,0.69,180.082,4,161266,Hip-Hop/Rap,2019-11-15
5,5,6,6,Dance Monkey,Tones And I,1691274,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.07799999999999,4,209755,Alternative,2019-05-10
6,6,7,7,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,1544549,00GxbkrW4m1Tac5xySEJ4M,0.754,0.725,8,-6.058,1,0.0661,0.0104,0.0,0.192,0.271,120.00200000000001,4,208133,Hip-Hop/Rap,2019-08-30
7,7,8,8,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,1473905,020wG4EHTwBy5h2rbpxqvK,0.6559999999999999,0.6609999999999999,9,-5.888,1,0.0602,0.0686,0.0,0.125,0.509,140.95600000000002,4,223045,Hip-Hop/Rap,2019-10-31
8,8,9,9,Godzilla (feat. Juice WRLD),Eminem,1394328,7FIWs0pqAYbP91WWM0vlTQ,0.8079999999999999,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.8290000000000001,165.995,4,210800,Hip-Hop/Rap,2020-01-17
9,9,10,10,CRUDELIA - I nervi,Marracash,1373048,1OeIJITrlUR4qss2kywMEn,0.547,0.5539999999999999,7,-7.563,1,0.102,0.149,0.0,0.344,0.0702,82.178,3,230923,Hip-Hop/Rap,2019-10-31
10,10,11,11,BRAVI A CADERE - I polmoni,Marracash,1336366,4SpV49wwekArulAVjEez3i,0.608,0.693,5,-5.676,0,0.10300000000000001,0.163,0.0,0.10400000000000001,0.276,95.005,4,200214,Hip-Hop/Rap,2019-10-31
11,11,12,12,Soldi in Nero - feat. Sfera Ebbasta,Shiva,1261353,1Xm2e1vDwOMeJJioWuG1s7,0.748,0.662,6,-4.832,0,0.285,0.149,0.0,0.17,0.34600000000000003,157.918,4,183797,none,2019-11-28
12,12,13,13,Tutto Questo Sei Tu,Ultimo,1215876,2JbPEAf12Ju2CxSIoZC89d,0.45,0.514,2,-5.571000000000001,1,0.0277,0.444,0.0,0.11199999999999999,0.42100000000000004,161.97299999999998,3,245053,Pop,2019-12-13
13,13,14,14,Falling,Trevor Daniel,1159705,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,-8.756,0,0.0364,0.12300000000000001,0.0,0.0887,0.23600000000000002,127.085,4,159382,Pop,2018-10-05
14,14,15,15,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,1148448,6h5nbfvIJHRNH3oGrNWJwn,0.841,0.62,1,-6.91,1,0.0959,0.0584,0.0,0.0988,0.519,98.023,4,188401,R&B/Soul,2019-10-25
15,15,16,16,RITMO (Bad Boys For Life),Black Eyed Peas,1146559,6cy3ki60hLwimwIje7tALf,0.721,0.716,10,-7.037000000000001,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,4,221714,Pop,2019-10-12
