,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Torna a casa,Måneskin,2453145,7dV2UrZQ58Mn18u0V19S3Y,0.568,0.642,1,-3.189,0,0.0651,0.443,0,0.131,0.46,155.984,4,230540,Pop
1,2,2,Fuoco e benzina,Emis Killa,2238241,4Fs1sEg9Mwn6vykFD89xvc,0.682,0.711,5,-5.781,1,0.112,0.0497,0,0.0986,0.515,79.92,4,209180,Hip-Hop
2,3,3,Cambiare Adesso,Dark Polo Gang,1760390,01MJgnPL3AuwmYQ4EbHzD7,0.666,0.777,5,-3.143,0,0.0587,0.279,1.47e-06,0.197,0.588,79.999,4,228975,Hip-Hop/Rap
3,4,4,Rollercoaster,Emis Killa,1645796,4WJj8NsyCm3YAADCOe0hrf,0.744,0.866,11,-5.178,1,0.174,0.052,2.2e-05,0.0574,0.791,104.042,4,207550,Hip-Hop
4,5,5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1645652,4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4,212500,Dance
5,6,6,Claro,Emis Killa,1559188,6W2f9IsLo8nLFw301YjrrY,0.788,0.89,7,-4.539,1,0.0889,0.0215,0,0.157,0.455,130.069,4,224050,Hip-Hop
6,7,7,Cocaina,Emis Killa,1556026,3LuuuNvULPU1GOfSg0HG62,0.735,0.743,2,-4.551,1,0.131,0.0175,0,0.311,0.358,139.949,4,208526,Hip-Hop
7,8,8,Dope 2,Emis Killa,1534583,4AsvicHWhsUfzPWPiC31cF,0.465,0.744,2,-6.191,1,0.385,0.0602,0,0.108,0.284,84.036,4,171723,Hip-Hop
8,9,9,90MIN,Salmo,1477534,1YzlPeHWPU0JeM0u4ya5zj,0.715,0.675,1,-7.657,1,0.301,0.035,0,0.842,0.535,122.224,4,231907,Hip-Hop/Rap
9,10,10,Fumo Da Solo,Izi,1435513,4sYbBt781iAS2S76IeMwIG,0.724,0.605,7,-8.14,0,0.0544,0.0626,0,0.108,0.52,140.091,4,221571,Hip-Hop/Rap
10,11,11,Fame,Nayt,1316691,3WQJd5uYQ40Qlol1Q8pIpe,0.914,0.766,9,-7.707,0,0.0861,0.524,0,0.123,0.676,115.001,4,224000,Hip-Hop/Rap
11,12,12,D'estate non vale (feat. Ana Mena),Fred De Palma,1207398,3dCEtkAfWhk15bLAWZAKLy,0.658,0.748,11,-5.802,0,0.142,0.0852,0,0.0789,0.69,179.919,4,157176,Hip-Hop/Rap
12,13,13,Adios,Emis Killa,1205108,0s4jZrI4JfgFqf637JqBZA,0.658,0.843,9,-5.373,0,0.254,0.096,0,0.218,0.512,119.903,4,192607,Hip-Hop
13,14,14,Supereroe,Emis Killa,1128141,7uRwfVTXZRSOEpruUyXWMb,0.742,0.925,10,-4.754,1,0.0987,0.275,0,0.381,0.455,156.062,4,226237,Hip-Hop
14,15,15,Trap Phone (feat. Capo Plaza),Guè Pequeno,1112271,50Vy6DvEWNLDaQV5j9TdDS,0.749,0.664,1,-5.414,0,0.0591,0.11,0,0.296,0.248,118.032,4,200533,Hip-Hop/Rap
15,16,16,In My Mind,Dynoro,1073028,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,4,184560,Dance
16,17,17,Donald Trump,Emis Killa,1019327,2lDI8OOVE5UgLiNP6AVCzF,0.876,0.916,6,-4.079,0,0.16,0.0472,0,0.0651,0.78,128.038,4,168674,Hip-Hop
17,18,18,Borsello (feat. Sfera Ebbasta & DrefGold),Guè Pequeno,1012978,6gAySqc7QK27KEASxmc7Ag,0.77,0.584,2,-7.453,0,0.226,0.36,0,0.208,0.625,154.028,4,202827,Hip-Hop/Rap
18,19,19,Pablo,Rvssian,1011683,0l8vhDaEztxLCQsFOAX64d,0.813,0.663,6,-7.84,0,0.0433,0.071,0,0.115,0.343,140.016,4,165942,Rap
