,Unnamed: 0,Unnamed: 0.1,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
38,38,38,39,39,Soldi in Nero - feat. Sfera Ebbasta,Shiva,606833,1Xm2e1vDwOMeJJioWuG1s7,0.748,0.662,6,-4.832,0,0.285,0.149,0.0,0.17,0.34600000000000003,157.918,4,183797,Hip-Hop/Rap,2019-11-28
39,39,39,40,40,Chiasso,Random,602057,4UJoAdTMnqxQHKWKLLQpvK,0.721,0.451,6,-13.285,0,0.192,0.246,0.0,0.101,0.46,91.999,4,182229,Hip-Hop/Rap,2019-05-27
40,40,40,41,41,Stu core t'apparten,Rocco Hunt,593728,3nhAgjyrfUUCNDMZHx6LCa,0.536,0.551,8,-6.831,0,0.421,0.361,0.0,0.0952,0.471,158.987,4,149910,Hip-Hop/Rap,2019-08-30
41,41,41,42,42,Tikibombom,Levante,583287,4JNT4VElmvNmJaQUhwPzg9,0.472,0.604,4,-4.9,0,0.0784,0.0272,0.0,0.0865,0.353,171.928,4,203133,Pop,2020-02-06
42,42,42,43,43,NEON - Le Ali (feat. Elisa),Marracash,577827,1eUQzE6z4GUgA0byOPeCJF,0.703,0.476,1,-6.157,0,0.0387,0.256,0.0,0.0938,0.292,129.967,4,207084,Hip-Hop/Rap,2020-03-05
43,43,43,44,44,Andromeda,Elodie,574830,4iceKk4reL0vg2yDwXxQNF,0.535,0.698,8,-5.334,0,0.103,0.0208,0.0,0.113,0.54,121.755,4,202400,Hip-Hop/Rap,2020-02-05
44,44,44,45,45,Una volta ancora (feat. Ana Mena),Fred De Palma,570230,6swHvavSroD4ur3Q18MjYz,0.7709999999999999,0.638,8,-5.3420000000000005,1,0.0622,0.0848,0.0,0.104,0.591,124.039,4,174291,Hip-Hop/Rap,2019-09-13
45,45,45,46,46,Gigolò (feat. Sfera Ebbasta & Capo Plaza),Lazza,526829,4KilYheWwxakB1L43ECTeP,0.795,0.634,5,-8.771,0,0.142,0.0889,0.0,0.0874,0.39,97.512,4,164302,Hip-Hop/Rap,2019-10-03
46,46,46,47,47,Chance (feat. Capo Plaza),Shiva,524061,7CQwJNaHvxUPye0X7bTh7g,0.6679999999999999,0.6809999999999999,9,-6.555,1,0.405,0.14400000000000002,0.0,0.27,0.3,86.35799999999998,4,182400,Hip-Hop/Rap,2020-01-31
47,47,47,48,48,Cin Cin,Alfa,523305,1jJMhPp0Rm6lAi077PXeEQ,0.701,0.634,1,-4.16,1,0.0344,0.261,0.0,0.131,0.371,121.047,4,180094,Pop,2019-12-13
48,48,48,49,49,Bossoli,Shiva,516909,5mn8bU8IjYqr8ZqTDmLtSO,0.825,0.655,5,-8.475,0,0.255,0.436,0.0,0.138,0.8,145.045,3,178759,Hip-Hop/Rap,2019-09-05
49,49,49,50,50,Il tuo profumo,Fred De Palma,488879,0sqbGUEecNagMilnntIsuZ,0.782,0.657,5,-7.592,1,0.0501,0.0034,0.0,0.111,0.303,106.014,4,160856,Hip-Hop/Rap,2019-09-13
50,50,50,51,51,RITMO (Bad Boys For Life),Black Eyed Peas,486279,6cy3ki60hLwimwIje7tALf,0.721,0.716,10,-7.037000000000001,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,4,221714,Pop,2019-10-12
51,51,51,52,52,Gaia,Leon Faun,485417,5QBahtZ2TuUlFuppxJmcVO,0.868,0.655,2,-6.397,0,0.247,0.0198,0.0,0.0494,0.619,129.89,4,156000,Hip-Hop/Rap,2020-03-19
52,52,52,53,53,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,477682,6h5nbfvIJHRNH3oGrNWJwn,0.841,0.62,1,-6.91,1,0.0959,0.0584,0.0,0.0988,0.519,98.023,4,188401,R&B/Soul,2019-10-25
53,53,53,54,54,Godzilla (feat. Juice WRLD),Eminem,470505,7FIWs0pqAYbP91WWM0vlTQ,0.8079999999999999,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.8290000000000001,165.995,4,210800,Hip-Hop/Rap,2020-01-17
54,54,54,55,55,La Mia Hit (feat. Max Pezzali),J-AX,460448,4bMfWDvKPCFQ2df7Qf2UTs,0.6890000000000001,0.853,8,-6.11,1,0.0742,0.0623,0.0,0.26,0.701,100.078,4,212640,Pop,2020-01-24
55,55,55,56,56,Che Poi,Carl Brave,459740,55BfNKdOeu77gxPB0UGnAw,0.764,0.774,6,-5.301,1,0.0594,0.189,0.0,0.107,0.614,110.09,4,188182,Pop,2020-01-22
56,56,56,57,57,SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno,Ketama126,453860,1T4Q9sLfxlFP4EMvedo8p3,0.648,0.625,7,-4.371,0,0.0417,0.262,0.0,0.129,0.436,134.049,4,219947,Hip-Hop/Rap,2019-10-18
57,57,57,58,58,Physical,Dua Lipa,450265,5px6upUHM3fhOP621Edp4V,0.647,0.8440000000000001,0,-3.756,1,0.0457,0.0137,0.0006580000000000001,0.102,0.746,146.96200000000005,4,193829,Pop,2020-01-30
58,58,58,59,59,GANG (feat. Geolier),Samurai Jay,444383,2Yd6hF9rBSibtF4hlcnBEw,0.8029999999999999,0.456,11,-10.783,1,0.243,0.0358,0.0,0.212,0.583,95.013,4,161684,Hip-Hop/Rap,2019-09-16
59,59,59,60,60,Someone You Loved,Lewis Capaldi,440444,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.6789999999999985,1,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,4,182161,Alternative,2019-05-17
60,60,60,61,61,Piccola Stella,Ultimo,440106,6sLBJkMyZIkGevtpYgeotT,0.487,0.465,2,-8.019,1,0.0474,0.341,0.0,0.111,0.28800000000000003,179.907,3,232667,Pop,2019-04-05
61,61,61,62,62,Lento,Boro Boro,437673,0iRKVjfQzpr41T3WsU7shl,0.6509999999999999,0.8640000000000001,8,-5.799,0,0.225,0.378,0.0,0.227,0.812,181.936,4,162363,Hip-Hop/Rap,2019-06-07
62,62,62,63,63,Magnifico difetto,Benji & Fede,436750,0IKfkRzt3d1FoNla2dKi1J,0.508,0.521,7,-6.749,1,0.0377,0.411,0.0,0.104,0.459,81.995,4,204978,Sports,2019-10-18
63,63,63,64,64,Baila Conmigo (feat. Kelly Ruiz),Dayvi,435325,4Clmg1g8n2yBYG13Z1oSdG,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,4,189818,Pop Latino,2018-12-28
64,64,64,65,65,Polo nord - C+N Progressive Mix,Massimo Pericolo,432446,1Wbc0N0X1zkFqnKGcj8Quh,0.645,0.895,6,-4.7860000000000005,1,0.0347,0.00619,0.00297,0.261,0.174,126.011,4,249304,Hip-Hop/Rap,2019-09-27
65,65,65,66,66,In Your Eyes,The Weeknd,431644,7szuecWAPwGoV1e5vGu8tl,0.667,0.7190000000000001,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.7170000000000001,100.021,4,237520,R&B/Soul,2020-03-20
66,66,66,67,67,Mon Fre - feat. Emis Killa,Shiva,431267,4dDMgEj5GpBTI1lvVlYPu7,0.841,0.821,6,-3.802,1,0.234,0.0791,0.0,0.172,0.545,106.003,4,224151,Hip-Hop/Rap,2019-07-19
67,67,67,68,68,Candy,VillaBanks,424161,3a3EzSxWvDno8RpTMv7Xch,0.95,0.594,7,-6.651,1,0.28300000000000003,0.338,0.0,0.0955,0.632,103.012,4,142718,Hip-Hop/Rap,2019-09-30
68,68,68,69,69,Regina Coeli,Carl Brave,421028,5Ajd1Pr5GkoBbdC1D43ysH,0.6409999999999999,0.726,7,-5.968,0,0.0611,0.16399999999999998,8.58e-06,0.165,0.69,164.958,4,248031,Pop,2020-03-10
69,69,69,70,70,Dove e quando,Benji & Fede,420516,5XM7tx8ovQ9UrYqUowW1AK,0.763,0.6920000000000001,1,-6.158,1,0.0381,0.0931,0.0,0.0644,0.691,124.998,4,190409,Sports,2019-10-18
70,70,70,71,71,Barrio,Mahmood,411556,1MCSc1ZxlwV5muFXKocAnW,0.804,0.7020000000000001,11,-6.553,0,0.07200000000000001,0.0582,0.0,0.11,0.575,122.027,4,165246,Pop,2019-08-30
71,71,71,72,72,Non Avere Paura,Tommaso Paradiso,402989,1qMx707PFdFXdwLvcUTNz3,0.568,0.6779999999999999,0,-6.185,1,0.0366,0.428,0.0,0.107,0.241,104.992,4,247478,Pop,2019-09-25
72,72,72,73,73,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,398604,2fkVZYFv9hOejIsLzZy8ad,0.755,0.501,1,-9.551,1,0.189,0.0867,1.45e-06,0.146,0.267,134.998,4,186213,Hip-Hop/Rap,2018-11-09
73,73,73,74,74,Trip - feat. Nayt,Nicola Siciliano,398421,7cPnWOWOAe5yAvIPQCz8Lw,0.736,0.6729999999999999,3,-7.13,0,0.309,0.403,0.0,0.29600000000000004,0.6890000000000001,159.95,4,224625,Hip-Hop/Rap,2020-03-13
74,74,74,75,75,After Hours,The Weeknd,389615,2p8IUWQDrpjuFltbdgLOag,0.664,0.5720000000000001,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.14300000000000002,108.959,4,361027,R&B/Soul,2020-03-20
75,75,75,76,76,On Gang,Thelonious B.,388990,4NR1cjgeRzp0KSTwqiJfWj,0.723,0.6409999999999999,2,-5.734,1,0.195,0.568,0.0,0.0882,0.505,104.02,4,154904,Hip-Hop/Rap,2020-01-27
76,76,76,77,77,m12ano - feat. Mara Sattei,tha Supreme,388349,0LfMuWu6FKNSDHEoxHu9iK,0.5770000000000001,0.514,2,-6.407,1,0.0392,0.0431,3.2200000000000003e-05,0.0843,0.479,64.822,4,188427,Hip-Hop/Rap,2019-11-15
77,77,77,78,78,Holly & Benji (feat. Capo Plaza & Shiva),AVA,384754,4tchNSV4eZQ9vG4GNA4iJa,0.42,0.787,11,-6.206,0,0.266,0.0129,0.0,0.107,0.498,78.44,4,220127,Holiday,2019-12-13
78,78,78,79,79,Chega,Gaia,384245,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.7290000000000001,140.037,4,184576,Pop,2020-03-20
79,79,79,80,80,YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,383297,3Hh0ZcGIqIkSiJVZGLcVLx,0.7509999999999999,0.66,8,-6.24,1,0.348,0.228,0.0,0.0827,0.634,166.80900000000003,4,211995,Hip-Hop/Rap,2019-07-05
80,80,80,81,81,Lose Control,MEDUZA,383040,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,-8.658999999999999,0,0.0415,0.129,0.0,0.14,0.529,123.935,4,168387,Dance,2019-10-11
81,81,81,82,82,LOVE BANDANA - feat. Tedua,Ketama126,377778,15hXSWGLcvtUZLtzCY7E0Q,0.623,0.76,8,-6.688,0,0.2,0.341,0.0,0.119,0.5660000000000001,155.015,4,212880,Hip-Hop/Rap,2019-10-18
82,82,82,83,83,Sei bella come Roma,DANDY TURNER,374830,51MYYyG3fjM3rttqRByqTl,0.622,0.493,1,-10.827,0,0.0466,0.408,0.0,0.149,0.124,130.137,4,197539,Pop,2019-12-20
83,83,83,84,84,22:22,Ghali,370669,73hTfGHBSYC8iI6He1optV,0.75,0.7290000000000001,0,-6.459,1,0.0447,0.0949,4.06e-06,0.18600000000000005,0.42,94.975,4,180000,Hip-Hop/Rap,2020-02-21
84,84,84,85,85,Rozzi,Paky,365028,3Y00k9cPoW8BnJesUEFoWn,0.8740000000000001,0.487,9,-9.806,1,0.312,0.103,2.72e-06,0.103,0.7240000000000001,131.088,4,163053,Hip-Hop/Rap,2019-09-11
85,85,85,86,86,Rossetto,Random,360207,4nWtDExgGzlOQwxmp5JjUT,0.652,0.7,7,-4.884,1,0.0691,0.589,0.0,0.134,0.214,104.961,4,228142,Pop,2019-09-27
86,86,86,87,87,MALA SANTA,Becky G,355821,5e50NiIlOc2YJIftHzoehd,0.851,0.701,9,-3.649,1,0.0396,0.311,0.000211,0.163,0.527,98.039,4,173827,Pop Latino,2019-10-18
87,87,87,88,88,Milano Ovest - feat. Marracash,Shiva,354062,3cE4UNH9qcytquPyAhsm77,0.498,0.804,7,-5.841,1,0.395,0.0628,0.0,0.195,0.54,82.61200000000002,1,171200,Hip-Hop/Rap,2020-01-31
88,88,88,89,89,Carillon (with Achille Lauro),Nahaze,353826,4uRx3SdWG2cNVfRNVPwHDS,0.561,0.562,9,-11.431,0,0.15,0.062,0.0,0.118,0.244,151.631,3,242385,Pop,2019-12-11
89,89,89,90,90,14,Jayred,353237,1veUzOYyrblgIzylvPzkAZ,0.63,0.563,8,-6.36,0,0.0458,0.147,0.0,0.11,0.42,99.956,4,110750,Pop,2018-09-14
90,90,90,91,91,MADAME - L'anima (feat. Madame),Marracash,351682,1Y7oa9QTii30Bbie7hdXyd,0.747,0.6509999999999999,0,-8.33,1,0.0304,0.399,7.21e-06,0.0907,0.145,107.99,4,221632,Hip-Hop/Rap,2020-03-05
91,91,91,92,92,"Vamos Pa La Banca (feat. Geolier, Samurai Jay & Lele Blade)",Dat Boi Dee,351069,4BWhorzhcnimKOoXxYnhz4,0.6970000000000001,0.8029999999999999,10,-6.86,0,0.162,0.0284,0.0,0.365,0.605,93.859,4,200106,Hip-Hop/Rap,2020-02-28
92,92,92,93,93,Boss Bitch,Doja Cat,345128,78qd8dvwea0Gosb6Fe6j3k,0.7070000000000001,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,4,134240,Pop,2020-01-23
93,93,93,94,94,m8nstar,tha Supreme,341050,3vPXCd0uNm66sbDEDG5Vwd,0.58,0.758,4,-6.448,0,0.044,0.0548,0.0,0.114,0.4370000000000001,164.924,4,164825,Hip-Hop/Rap,2019-11-15
94,94,94,95,95,È sempre bello,Coez,340178,6IdiuMw1FSAvU3e6bgWQVX,0.6920000000000001,0.63,8,-6.792000000000002,1,0.16399999999999998,0.0732,0.0,0.0865,0.499,110.919,5,203872,Pop,2019-03-29
95,95,95,96,96,Que Calor (with J Balvin & El Alfa),Major Lazer,336181,1G2CAJeP7rCwOZjlSJ0Zw3,0.795,0.885,8,-4.129,1,0.0716,0.0372,0.0075400000000000016,0.285,0.46,126.038,4,169998,Urbano latino,2019-09-11
96,96,96,97,97,Twerk (con Boro Boro),MamboLosco,336020,4jiCUUfjuJoG03gnw3jj1r,0.906,0.525,9,-7.482,1,0.305,0.0504,2.88e-06,0.0859,0.365,96.005,4,152440,Hip-Hop/Rap,2019-09-11
97,97,97,98,98,Cenere,Nashley,335861,45xyKCey4BM3fMeFEsF1Hp,0.722,0.685,7,-8.815,0,0.114,0.6829999999999999,2.52e-05,0.141,0.334,109.968,4,170196,Hip-Hop/Rap,2019-03-22
98,98,98,99,99,ENFASI,Sierra,335488,77VwA6u9JEb4WG5lWSkvU6,0.617,0.7709999999999999,11,-6.476,1,0.063,0.00533,4.05e-06,0.319,0.333,112.457,4,228541,Pop,2019-11-22
99,99,99,100,100,baby,Madame,332918,4EMLX3YmqnVNgajJ99I3gX,0.807,0.865,10,-5.854,0,0.113,0.127,0.0071,0.094,0.332,122.109,4,152764,R&B/Soul,2020-02-28
100,100,100,101,101,90MIN,Salmo,331522,3Ls9yKzshQye18Tx2AvOb6,0.5489999999999999,0.765,1,-5.138,1,0.309,0.0253,0.0,0.855,0.513,122.002,4,231920,Hip-Hop/Rap,2018-11-09
101,101,101,102,102,Muévelo,Nicky Jam,330782,4VgYtXCVJ7IbWAZ5ryfvEQ,0.595,0.807,7,-2.4090000000000003,1,0.0489,0.416,1.41e-05,0.565,0.919,188.081,4,194892,Urbano latino,2020-01-08
102,102,102,103,103,Me Gusta,Shakira,328262,5Xhqh4lwJPtMUTsdBztN1a,0.775,0.696,1,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,4,190570,Pop Latino,2020-01-13
103,103,103,104,104,Alone Again,The Weeknd,327085,6b5P51m8xx2XA6U7sdNZ5E,0.218,0.652,4,-7.9529999999999985,0,0.0641,0.033,0.111,0.172,0.0599,65.375,4,250053,R&B/Soul,2020-03-20
104,104,104,105,105,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,325445,45zJRuzK9e6AO527NOW7Fy,0.775,0.6609999999999999,6,-6.178,0,0.183,0.0261,2.09e-05,0.112,0.467,112.029,4,190700,R&B/Soul,2019-04-26
105,105,105,106,106,sw1n6o - feat. Salmo,tha Supreme,321728,0I26eEAwEoii0wHuFqwhYO,0.569,0.828,0,-5.5539999999999985,0,0.0857,0.122,7.05e-06,0.785,0.7859999999999999,169.982,4,184037,Hip-Hop/Rap,2019-11-15
106,106,106,107,107,Hardest To Love,The Weeknd,321421,6kWxIqQDsKFYCJGbU4AjCX,0.467,0.608,10,-7.847,1,0.0707,0.0909,8.83e-05,0.125,0.108,80.957,4,211400,R&B/Soul,2020-03-20
107,107,107,108,108,Sunday Best,Surfaces,320968,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832000000000002,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,4,158571,Pop,2019-01-06
108,108,108,109,109,Too Late,The Weeknd,319704,2K9Ovn1o2bTGqbsABGC6m3,0.638,0.863,4,-5.221,0,0.132,0.052000000000000005,5.460000000000001e-05,0.685,0.226,120.077,4,239973,R&B/Soul,2020-03-20
109,109,109,110,110,Memories,Maroon 5,319614,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.8370000000000001,0.0,0.0822,0.575,91.019,4,189486,Pop,2019-09-20
110,110,110,111,111,occh1 purpl3 - feat. Marracash,tha Supreme,318541,7gRPkCEa3YMaxET5ZYT7Ni,0.66,0.809,2,-4.837,1,0.156,0.0921,0.0,0.16,0.547,133.922,4,187822,Hip-Hop/Rap,2019-11-15
111,111,111,112,112,I Tuoi Particolari,Ultimo,318421,0psAGFzUF64N2Ae4gMExzu,0.659,0.588,0,-5.682,1,0.063,0.632,0.0,0.124,0.297,135.884,4,219939,Pop,2019-04-05
