,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Senza Pagare VS T-Pain (feat. T-Pain),J-AX,1077294,0YOUE1TlkgSbkNvWkZkEVp,0.679,0.625,6,-6.668,1,0.0405,0.0296,0,0.106,0.489,96.035,4,210099,Hip-Hop/Rap
1,2,2,Mi Gente,J Balvin,967764,2rb5MvYT7ZIxbKW5hfcHx8,0.543,0.677,11,-4.915,0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,4,189440,Urbano latino
2,3,3,Riccione,Thegiornalisti,947687,6RiprjTTheMrJ2ypJxz3H4,0.594,0.905,7,-4.921,0,0.0851,0.0127,0,0.0514,0.559,109.928,4,196861,Pop
3,4,4,Voglio ballare con te (feat. Andrés Dvicio),Baby K,934825,14KKXLz5WHrzGOMUNFV22H,0.756,0.67,10,-5.296,1,0.0828,0.0871,0,0.169,0.674,94.004,4,163802,Pop
4,5,5,L'esercito del selfie (feat. Lorenzo Fragola & Arisa),Takagi & Ketra,767249,28I8isBTQdyl3LTtAAQofp,0.818,0.714,2,-5.39,1,0.0335,0.0707,0,0.0901,0.78,118.019,4,187190,Pop
5,6,6,Thunder,Imagine Dragons,757916,0tKcYR2II1VCQWT79i5NrW,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,4,187147,Alternative
6,7,7,Pamplona,Fabri Fibra,752772,3H452nrW7GsaU01lpfrQTf,0.658,0.763,10,-6.276,1,0.155,0.00722,0,0.118,0.444,107.849,4,224133,Hip-Hop/Rap
7,8,8,More Than You Know,Axwell /\ Ingrosso,724337,3PEgB3fkiojxms35ntsTgs,0.644,0.743,5,-5.002,0,0.0355,0.034,0,0.257,0.544,123.074,4,203000,Dance
8,9,9,El Party,Jake La Furia,676726,5xyExId5XWZplBvjmbIuy6,0.678,0.81,6,-5.756,0,0.0342,0.00429,0,0.0597,0.57,123.989,4,211418,Urbano latino
9,10,10,Happy Days,Ghali,591008,3FLp4tu69GLt0KPizUhFsU,0.77,0.815,10,-5.496,0,0.0566,0.0896,0.00488,0.0822,0.721,118.032,4,198120,Hip-Hop/Rap
10,11,11,Attention,Charlie Puth,583922,4iLqG9SeJSnt0cSPICSjxv,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,4,211475,Pop
11,12,12,Lamborghini,Guè Pequeno,580984,7G8g5Zrr5rj2OoKoXGnRb1,0.824,0.573,10,-5.65,1,0.0694,0.361,0,0.338,0.539,124.071,4,218400,Urbano latino
12,13,13,2U (feat. Justin Bieber),David Guetta,580351,3A7qX2QjDlPnazUsRk5y0M,0.548,0.65,8,-5.827,0,0.0591,0.219,0,0.225,0.557,144.937,4,194897,Dance
13,14,14,Tutto per una ragione (feat. Annalisa),Benji & Fede,579053,0xJEOihwWkNdZCVfM2XoeS,0.753,0.775,6,-5.97,1,0.0805,0.0279,0,0.11,0.646,100.074,4,178800,Sports
14,15,15,Something Just Like This,The Chainsmokers,577878,6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,4,247160,Dance
15,16,16,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,568297,1OAh8uOEOvTDqkKFsKksCi,0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.979,4,204173,Hip-Hop/Rap
16,17,17,Tran Tran,Sfera Ebbasta,553634,1S2VLr8j9KVbroLn76RF4i,0.774,0.667,6,-4.467,0,0.0305,0.248,0,0.0683,0.924,126.064,4,220968,Hip-Hop/Rap
17,18,18,There's Nothing Holdin' Me Back,Shawn Mendes,552302,79cuOz3SPQTuFrp8WgftAu,0.857,0.8,2,-4.035,1,0.0583,0.381,0,0.0913,0.966,121.996,4,199440,Pop
18,19,19,Despacito (Featuring Daddy Yankee),Luis Fonsi,529619,4aWmUDTfIPGksMNLV2rQP2,0.66,0.786,2,-4.757,1,0.17,0.209,0,0.112,0.846,177.833,4,228200,Pop
19,20,20,No Lie,Sean Paul,523444,3cFsmM51N5zMAuu1nNY4Tw,0.741,0.891,7,-2.824,1,0.119,0.0437,0,0.256,0.449,102.002,4,221176,Reggae
20,21,21,Symphony (feat. Zara Larsson),Clean Bandit,517395,1x5sYLZiu9r5E43kMlt9f8,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,4,212459,Dance
21,22,22,Volare,Fabio Rovazzi,512315,6wCjFS1rdcR9lNBgl4ba9o,0.661,0.891,1,-2.355,0,0.0686,0.00503,0,0.0786,0.477,149.977,4,227200,Electronic
22,23,23,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,506732,5bcTCxgc7xVfSaMV3RuVke,0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,4,223413,Dance
23,24,24,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,504677,6kex4EBAj0WHXDKZMEJaaF,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,4,216409,Pop
24,25,25,OK,Robin Schulz,492224,3bWAqKDWg6u1davspr5IkS,0.653,0.81,7,-6.032,0,0.0558,0.118,0,0.126,0.583,121.951,4,189307,Dance
25,26,26,Galway Girl,Ed Sheeran,484527,0afhq8XCExXpqazXczTSve,0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,4,170827,Pop
26,27,27,Shape of You,Ed Sheeran,477670,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4,233713,Pop
27,28,28,Estate dimmerda,Salmo,464785,5obhTUmmNGVDIVnvudBHaU,0.648,0.719,1,-8.03,1,0.364,0.104,0,0.0654,0.787,174.309,4,257931,Hip-Hop/Rap
