,Unnamed: 0,Unnamed: 0.1,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
53,53,53,54,54,Dove e quando,Benji & Fede,519287,5XM7tx8ovQ9UrYqUowW1AK,0.763,0.6920000000000001,1,-6.158,1,0.0381,0.0931,0.0,0.0644,0.691,124.998,4,190409,Sports,2019-10-18
54,54,54,55,55,Bando - Remix,ANNA,519208,1Upi1oHB1ly7XdlbOz7Gjd,0.948,0.728,10,-5.153,0,0.276,0.104,0.0,0.105,0.529,120.007,4,168746,Hip-Hop/Rap,2020-04-23
55,55,55,56,56,Viceversa,Francesco Gabbani,513957,04ldF8QeASSyJLMtZJJfqA,0.529,0.7170000000000001,4,-4.776,1,0.0336,0.0348,0.0,0.0751,0.551,147.84,4,215267,Pop,2020-02-14
56,56,56,57,57,NEON - Le Ali (feat. Elisa),Marracash,510456,76cEI7LczlKZ1yLAHIoPBJ,0.703,0.476,1,-6.157,0,0.0387,0.256,0.0,0.0938,0.292,129.967,4,207084,Hip-Hop/Rap,2020-03-27
57,57,57,58,58,Fai rumore,Diodato,509251,2ZwcnFDvQueNemTt89qCom,0.417,0.626,6,-6.055,1,0.0366,0.218,0.0,0.0805,0.14400000000000002,143.358,4,216140,Pop,2020-02-14
58,58,58,59,59,Physical,Dua Lipa,493582,3AzjcOeAmA57TIOr9zF1ZW,0.647,0.8440000000000001,0,-3.756,1,0.0457,0.0137,0.0006580000000000001,0.102,0.746,146.967,4,193829,Pop,2020-03-27
59,59,59,60,60,CRUDELIA - I nervi,Marracash,493181,5dsz7MTrNdN9aMTrnp7sOG,0.547,0.5539999999999999,7,-7.563,1,0.102,0.149,0.0,0.344,0.0702,82.178,3,230923,Hip-Hop/Rap,2020-03-27
60,60,60,61,61,Marymango (feat. tha Supreme),Ghali,486527,1ejlLAA420azVRdgYbshiU,0.477,0.755,10,-5.7810000000000015,0,0.163,0.0351,0.0,0.1,0.586,81.283,4,204984,Hip-Hop/Rap,2020-05-08
61,61,61,62,62,Cin Cin,Alfa,483809,1jJMhPp0Rm6lAi077PXeEQ,0.701,0.634,1,-4.16,1,0.0344,0.261,0.0,0.131,0.371,121.047,4,180094,Pop,2019-12-13
62,62,62,63,63,BRAVI A CADERE - I polmoni,Marracash,481713,3me7fQdjgO8NHscb3xPaBa,0.608,0.693,5,-5.676,0,0.103,0.163,0.0,0.104,0.276,95.005,4,200214,Hip-Hop/Rap,2020-03-27
63,63,63,64,64,Don't Start Now,Dua Lipa,475909,3PfIrDoz19wz7qK7tYeu62,0.7929999999999999,0.7929999999999999,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4,183290,Electronic,2020-03-27
64,64,64,65,65,Crema di buccia,chiello_fsk,470644,2X6qtRhSl4r2KPnwpct4AT,0.6459999999999999,0.767,4,-7.737999999999999,0,0.0321,0.0789,0.000928,0.0754,0.634,128.033,4,196625,Pop,2020-05-07
65,65,65,66,66,Il Passo (feat. Samurai Jay),MamboLosco,470152,5DeyCr1ZPOLBYFwHOqn6Lv,0.893,0.477,9,-8.195,1,0.245,0.05,0.0,0.308,0.476,124.008,4,165582,Hip-Hop/Rap,2020-04-23
66,66,66,67,67,Ridere,Pinguini Tattici Nucleari,468981,5LZVK19ieaV8Mk9FsqTL3F,0.713,0.902,9,-3.009,1,0.0378,0.0493,0.0,0.0781,0.72,116.909,4,214733,Pop,2020-02-07
67,67,67,68,68,Allora ciao,Shade,468313,5mtMuoCiBExgzH8SOdXyNB,0.6,0.649,5,-7.443,1,0.09,0.11,0.0,0.116,0.747,155.875,4,166254,Hip-Hop/Rap,2020-01-10
68,68,68,69,69,Domani ci passa,Ludwig,467334,3elLXGwE5zaREuOzWdlRJ2,0.708,0.736,11,-4.391,1,0.0398,0.0399,0.0,0.448,0.7490000000000001,129.959,4,145463,Dance,2019-04-05
69,69,69,70,70,Baila Conmigo (feat. Kelly Ruiz),Dayvi,464303,4Clmg1g8n2yBYG13Z1oSdG,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,4,189818,Pop Latino,2018-12-28
70,70,70,71,71,El Efecto,Rauw Alejandro,458782,4SJHHpKhcuXwDsCsPqshXj,0.8490000000000001,0.7809999999999999,0,-4.635,0,0.159,0.406,0.0,0.0801,0.893,84.041,4,217143,Urbano latino,2019-03-15
71,71,71,72,72,Ma lo vuoi capire?,Tommaso Paradiso,457953,4Veqf07wBQY58QVqNGA1M7,0.429,0.7040000000000001,0,-5.093,1,0.0518,0.00146,1.05e-06,0.126,0.51,164.13,4,241378,Pop,2020-04-16
72,72,72,73,73,ROCKSTAR (feat. Roddy Ricch),DaBaby,457073,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11,-7.956,1,0.16399999999999998,0.247,0.0,0.101,0.4970000000000001,89.977,4,181733,Hip-Hop/Rap,2020-04-17
73,73,73,74,74,Cioilflow (feat. Salmo) - prod. Strage,Dani Faiv,452983,5g3lnGtMq0m30T6xHElZqJ,0.861,0.542,7,-8.349,0,0.439,0.7070000000000001,4.9e-05,0.0965,0.866,157.089,4,186160,Hip-Hop/Rap,2020-04-30
74,74,74,75,75,Ora che ti guardo bene,Gazzelle,443452,25rH6l9UjJaLu4Ckxku8XT,0.672,0.464,0,-5.7570000000000014,1,0.0407,0.217,0.000129,0.103,0.289,79.99600000000002,4,172836,Alternative,2020-04-15
75,75,75,76,76,The Box,Roddy Ricch,435386,0nbXyq5TXYPCO7pr3N8S4I,0.8959999999999999,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,4,196653,Hip-Hop/Rap,2019-12-06
76,76,76,77,77,Che Poi,Carl Brave,430224,55BfNKdOeu77gxPB0UGnAw,0.764,0.774,6,-5.301,1,0.0594,0.189,0.0,0.107,0.614,110.09,4,188182,Pop,2020-01-22
77,77,77,78,78,Lento,Boro Boro,429408,0iRKVjfQzpr41T3WsU7shl,0.6509999999999999,0.8640000000000001,8,-5.799,0,0.225,0.378,0.0,0.227,0.812,181.936,4,162363,Hip-Hop/Rap,2019-06-07
78,78,78,79,79,"Cracovia, Pt. 3",Il Tre,424564,18dt6tNw8hpNUdthOJf0lI,0.657,0.816,4,-6.042000000000002,0,0.297,0.48,0.0,0.147,0.205,160.173,4,174750,Hip-Hop/Rap,2019-09-03
79,79,79,80,80,Blueberry Faygo,Lil Mosey,423608,22LAwLoDA5b4AaGSkg6bKW,0.774,0.5539999999999999,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,4,162547,Hip-Hop/Rap,2020-02-06
80,80,80,81,81,Tutto Questo Sei Tu,Ultimo,418091,2JbPEAf12Ju2CxSIoZC89d,0.45,0.514,2,-5.5710000000000015,1,0.0277,0.444,0.0,0.112,0.421,161.97299999999996,3,245053,Pop,2019-12-13
81,81,81,82,82,Sunday Best,Surfaces,411375,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832000000000002,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,4,158571,Pop,2019-01-06
82,82,82,83,83,"Machete Mob (feat. Lazza, Nitro, Hell Raton & Jack The Smoker) - prod. Low Kidd",Dani Faiv,409052,1jdSQIHOSFxVqDSsSDTM8m,0.6920000000000001,0.746,5,-5.07,0,0.313,0.11,0.0,0.17600000000000002,0.447,100.881,4,227179,Hip-Hop/Rap,2020-04-30
83,83,83,84,84,Someone You Loved,Lewis Capaldi,409032,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.6789999999999985,1,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,4,182161,Alternative,2019-05-17
84,84,84,85,85,"PAROLA - feat. Lazza, Emis Killa",Giaime,403018,4XxQOwmNM0DF3bKafSJBNw,0.722,0.747,4,-7.028,0,0.0792,0.311,0.0008210000000000001,0.112,0.477,164.092,4,203415,Hip-Hop/Rap,2020-04-09
85,85,85,86,86,JAMBO,Takagi & Ketra,400930,4H5arInh2BLVz94mIibTrv,0.74,0.777,7,-5.425,0,0.163,0.0399,0.0,0.0835,0.767,129.98,4,157024,Pop,2019-05-24
86,86,86,87,87,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,400560,2fkVZYFv9hOejIsLzZy8ad,0.755,0.501,1,-9.551,1,0.189,0.0867,1.45e-06,0.146,0.267,134.998,4,186213,Hip-Hop/Rap,2018-11-09
87,87,87,88,88,Andromeda,Elodie,393229,0enRz21WfeQKKV9StgrKv7,0.534,0.698,8,-5.337999999999999,0,0.104,0.0208,0.0,0.113,0.54,121.779,4,202400,Hip-Hop/Rap,2020-05-12
88,88,88,89,89,Stu core t'apparten,Rocco Hunt,389943,3nhAgjyrfUUCNDMZHx6LCa,0.536,0.551,8,-6.831,0,0.421,0.361,0.0,0.0952,0.471,158.987,4,149910,Hip-Hop/Rap,2019-08-30
89,89,89,90,90,ily (i love you baby) (feat. Emilee),Surf Mesa,383536,62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,176547,Dance,2019-11-26
90,90,90,91,91,Supalonely,BENEE,380142,4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.8170000000000001,128.977,4,223480,Alternative,2019-11-15
91,91,91,92,92,Tikibombom,Levante,379342,4JNT4VElmvNmJaQUhwPzg9,0.472,0.604,4,-4.9,0,0.0784,0.0272,0.0,0.0865,0.353,171.928,4,203133,Pop,2020-02-06
92,92,92,93,93,SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno,Ketama126,376350,1T4Q9sLfxlFP4EMvedo8p3,0.648,0.625,7,-4.371,0,0.0417,0.262,0.0,0.129,0.436,134.049,4,219947,Hip-Hop/Rap,2019-10-18
93,93,93,94,94,10 Sprite,Taxi B,375740,0zhsjZ8jamvv4QShuWnl5F,0.5329999999999999,0.792,11,-7.5310000000000015,0,0.52,0.0183,0.0244,0.731,0.588,172.09599999999998,4,166015,Hip-Hop/Rap,2020-04-29
94,94,94,95,95,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,374315,6XPYGFacwZAtmoSVi9m4eT,0.657,0.54,9,-8.12,1,0.133,0.00551,1.3800000000000003e-05,0.0803,0.255,150.097,4,176000,Hip-Hop/Rap,2020-01-28
95,95,95,96,96,Non Avere Paura,Tommaso Paradiso,371955,1qMx707PFdFXdwLvcUTNz3,0.568,0.6779999999999999,0,-6.185,1,0.0366,0.428,0.0,0.107,0.241,104.992,4,247478,Pop,2019-09-25
96,96,96,97,97,Gigolò (feat. Sfera Ebbasta & Capo Plaza),Lazza,369785,4KilYheWwxakB1L43ECTeP,0.795,0.634,5,-8.771,0,0.142,0.0889,0.0,0.0874,0.39,97.512,4,164302,Hip-Hop/Rap,2019-10-03
97,97,97,98,98,Ostia Lido,J-AX,368705,4WJ1fu0RntmhYGkP9IWTVL,0.8740000000000001,0.7859999999999999,9,-5.723,1,0.18600000000000005,0.114,0.0,0.108,0.688,108.944,4,172945,Hip-Hop/Rap,2020-01-24
98,98,98,99,99,Mambo Salentino,Boomdabash,367818,7piIo15vVy3ULGXSpFs5xc,0.906,0.662,3,-6.707000000000002,0,0.319,0.248,0.0,0.067,0.863,100.035,4,155414,Pop,2019-06-07
99,99,99,100,100,ROXANNE,Arizona Zervas,366793,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0522,0.0,0.46,0.457,116.735,5,163636,Hip-Hop/Rap,2019-10-10
100,100,100,101,101,RITMO (Bad Boys For Life),Black Eyed Peas,365036,6cy3ki60hLwimwIje7tALf,0.721,0.716,10,-7.037000000000001,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,4,221714,Pop,2019-10-12
101,101,101,102,102,Savage,Megan Thee Stallion,364591,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,4,155497,Hip-Hop/Rap,2020-03-06
102,102,102,103,103,Calmo - feat. tha Supreme,Shiva,363234,6A5qLjVbEC2vNlu17tsExI,0.579,0.8240000000000001,7,-5.356,1,0.29600000000000004,0.0722,0.0,0.259,0.477,165.854,4,151084,Hip-Hop/Rap,2020-01-23
103,103,103,104,104,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,362334,45zJRuzK9e6AO527NOW7Fy,0.775,0.6609999999999999,6,-6.178,0,0.183,0.0261,2.09e-05,0.112,0.467,112.029,4,190700,R&B/Soul,2019-04-26
104,104,104,105,105,Polo nord - C+N Progressive Mix,Massimo Pericolo,361399,1Wbc0N0X1zkFqnKGcj8Quh,0.645,0.895,6,-4.7860000000000005,1,0.0347,0.00619,0.00297,0.261,0.174,126.011,4,249304,Hip-Hop/Rap,2019-09-27
105,105,105,106,106,In peggio - prod. Strage,Dani Faiv,360209,36jzkozloE2nFefpcJUw32,0.87,0.575,2,-6.272,1,0.293,0.528,0.0,0.0675,0.728,88.48899999999998,4,164747,Hip-Hop/Rap,2020-04-30
106,106,106,107,107,La hit dell'estate,Shade,358179,443cnFF139Ql85enXOTWEu,0.758,0.8340000000000001,6,-4.86,0,0.0997,0.271,0.0,0.0942,0.638,119.963,4,188375,Hip-Hop/Rap,2019-06-18
107,107,107,108,108,Piccola Stella,Ultimo,356919,6sLBJkMyZIkGevtpYgeotT,0.487,0.465,2,-8.019,1,0.0474,0.341,0.0,0.111,0.28800000000000003,179.907,3,232667,Pop,2019-04-05
108,108,108,109,109,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,356782,7srDOLMwjMC07Dzs7mqCnv,0.851,0.7440000000000001,10,-5.276,0,0.28600000000000003,0.324,0.0,0.309,0.436,125.068,4,286703,Hip-Hop/Rap,2020-03-27
109,109,109,110,110,Margarita (con Marracash),Elodie,350705,6KfwIpX0Xo0lelmuUOnyZV,0.816,0.782,11,-5.283,0,0.0929,0.104,0.0,0.0526,0.7979999999999999,95.981,4,177213,Pop,2020-05-12
110,110,110,111,111,YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,349342,3Hh0ZcGIqIkSiJVZGLcVLx,0.7509999999999999,0.66,8,-6.24,1,0.348,0.228,0.0,0.0827,0.634,166.80900000000003,4,211995,Hip-Hop/Rap,2019-07-05
111,111,111,112,112,È sempre bello,Coez,348067,6IdiuMw1FSAvU3e6bgWQVX,0.6920000000000001,0.63,8,-6.792000000000002,1,0.16399999999999998,0.0732,0.0,0.0865,0.499,110.919,5,203872,Pop,2019-03-29
112,112,112,113,113,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,347404,6h5nbfvIJHRNH3oGrNWJwn,0.841,0.62,1,-6.91,1,0.0959,0.0584,0.0,0.0988,0.519,98.023,4,188401,R&B/Soul,2019-10-25
113,113,113,114,114,Soldi in Nero - feat. Sfera Ebbasta,Shiva,343940,1Xm2e1vDwOMeJJioWuG1s7,0.748,0.662,6,-4.832,0,0.285,0.149,0.0,0.17,0.34600000000000003,157.918,4,183797,Hip-Hop/Rap,2019-11-28
114,114,114,115,115,Lose Control,MEDUZA,336954,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,-8.658999999999999,0,0.0415,0.129,0.0,0.14,0.529,123.935,4,168387,Dance,2019-10-11
115,115,115,116,116,m12ano - feat. Mara Sattei,tha Supreme,336119,0LfMuWu6FKNSDHEoxHu9iK,0.5770000000000001,0.514,2,-6.407,1,0.0392,0.0431,3.2200000000000003e-05,0.0843,0.479,64.822,4,188427,Hip-Hop/Rap,2019-11-15
116,116,116,117,117,Per Un Milione,Boomdabash,335873,5L1HQLXeih82ecmY0tOH7w,0.741,0.7440000000000001,7,-4.099,0,0.0472,0.103,0.0,0.0852,0.898,85.98700000000002,4,174616,Pop,2019-02-08
117,117,117,118,118,Arrogante,Irama,334674,14lgKkkbNsJl9fItqnEfpV,0.722,0.772,11,-5.71,1,0.0458,0.154,0.0,0.337,0.687,102.009,4,196471,Pop,2019-05-24
118,118,118,119,119,Break My Heart,Dua Lipa,325843,017PF4Q3l4DBUiWoXk4OWT,0.73,0.7290000000000001,4,-3.434,0,0.0883,0.16699999999999998,1.39e-06,0.349,0.467,113.013,4,221820,Pop,2020-03-27
119,119,119,120,120,Mon Fre - feat. Emis Killa,Shiva,325635,4dDMgEj5GpBTI1lvVlYPu7,0.841,0.821,6,-3.802,1,0.234,0.0791,0.0,0.172,0.545,106.003,4,224151,Hip-Hop/Rap,2019-07-19
120,120,120,121,121,Sei bella come Roma,DANDY TURNER,322536,51MYYyG3fjM3rttqRByqTl,0.622,0.493,1,-10.827,0,0.0466,0.408,0.0,0.149,0.124,130.137,4,197539,Pop,2019-12-20
121,121,121,122,122,Me ne frego,Achille Lauro,321977,1MF3gav7PNaNkv7ohlBKBD,0.5589999999999999,0.911,4,-4.8210000000000015,1,0.108,0.00615,0.0,0.159,0.456,136.935,4,221438,Hip-Hop/Rap,2020-02-05
122,122,122,123,123,Bossoli,Shiva,320571,5mn8bU8IjYqr8ZqTDmLtSO,0.825,0.655,5,-8.475,0,0.255,0.436,0.0,0.138,0.8,145.045,3,178759,Hip-Hop/Rap,2019-09-05
123,123,123,124,124,Barrio,Mahmood,319623,1MCSc1ZxlwV5muFXKocAnW,0.804,0.7020000000000001,11,-6.553,0,0.07200000000000001,0.0582,0.0,0.11,0.575,122.027,4,165246,Pop,2019-08-30
124,124,124,125,125,ENFASI,Sierra,318730,77VwA6u9JEb4WG5lWSkvU6,0.617,0.7709999999999999,11,-6.476,1,0.063,0.00533,4.05e-06,0.319,0.333,112.457,4,228541,Pop,2019-11-22
125,125,125,126,126,Playa,Baby K,318616,7bBIBrSmHvdMlTC7b9p8Vq,0.8370000000000001,0.5770000000000001,2,-5.854,1,0.168,0.0403,0.0,0.0721,0.73,109.904,4,192000,Pop,2019-05-31
126,126,126,127,127,RAP SHIT (feat. tha Supreme & Gemitaiz) - prod. STABBER,Nitro,314989,2Fbj0y0HEUKCZkUsI71PUx,0.789,0.5589999999999999,1,-8.412,1,0.139,0.229,0.0,0.135,0.274,129.849,4,212302,Hip-Hop/Rap,2020-03-06
127,127,127,128,128,90MIN,Salmo,312265,3Ls9yKzshQye18Tx2AvOb6,0.5489999999999999,0.765,1,-5.138,1,0.309,0.0253,0.0,0.855,0.513,122.002,4,231920,Hip-Hop/Rap,2018-11-09
128,128,128,129,129,Say So,Doja Cat,309910,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.6729999999999999,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.7859999999999999,110.962,4,237893,R&B/Soul,2019-11-07
129,129,129,130,130,Rossetto,Random,309589,4nWtDExgGzlOQwxmp5JjUT,0.652,0.7,7,-4.884,1,0.0691,0.589,0.0,0.134,0.214,104.961,4,228142,Pop,2019-09-27
130,130,130,131,131,GANG (feat. Geolier),Samurai Jay,306234,2Yd6hF9rBSibtF4hlcnBEw,0.8029999999999999,0.456,11,-10.783,1,0.243,0.0358,0.0,0.212,0.583,95.013,4,161684,Hip-Hop/Rap,2019-09-16
131,131,131,132,132,Ride It,Regard,302393,2tnVG71enUj33Ic2nFN6kZ,0.88,0.7509999999999999,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4,157606,Dance,2019-07-26
132,132,132,133,133,In Your Eyes,The Weeknd,302353,7szuecWAPwGoV1e5vGu8tl,0.667,0.7190000000000001,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.7170000000000001,100.021,4,237520,R&B/Soul,2020-03-20
133,133,133,134,134,Godzilla (feat. Juice WRLD),Eminem,301093,7FIWs0pqAYbP91WWM0vlTQ,0.8079999999999999,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.8290000000000001,165.995,4,210800,Hip-Hop/Rap,2020-01-17
134,134,134,135,135,Señorita,Shawn Mendes,299814,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.5479999999999999,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.7490000000000001,116.967,4,190800,Pop,2019-06-19
135,135,135,136,136,LOVE BANDANA - feat. Tedua,Ketama126,297989,15hXSWGLcvtUZLtzCY7E0Q,0.623,0.76,8,-6.688,0,0.2,0.341,0.0,0.119,0.5660000000000001,155.015,4,212880,Hip-Hop/Rap,2019-10-18
136,136,136,137,137,Muévelo,Nicky Jam,297211,4VgYtXCVJ7IbWAZ5ryfvEQ,0.595,0.807,7,-2.4090000000000003,1,0.0489,0.416,1.41e-05,0.565,0.919,188.081,4,194892,Urbano latino,2020-01-08
137,137,137,138,138,MALA SANTA,Becky G,294531,5e50NiIlOc2YJIftHzoehd,0.851,0.701,9,-3.649,1,0.0396,0.311,0.000211,0.163,0.527,98.039,4,173827,Pop Latino,2019-10-18
138,138,138,139,139,Auto Blu - Remix,Shiva,294068,3Mupcf9coCQn2ed6osusfT,0.743,0.957,10,-4.01,0,0.14800000000000002,0.0166,0.0,0.44,0.809,129.958,4,190154,Hip-Hop/Rap,2020-03-25
139,139,139,140,140,Candy,VillaBanks,293528,3a3EzSxWvDno8RpTMv7Xch,0.95,0.594,7,-6.651,1,0.28300000000000003,0.338,0.0,0.0955,0.632,103.012,4,142718,Hip-Hop/Rap,2019-09-30
140,140,140,141,141,Astronomia,Vicetone,292640,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.326,126.093,4,198095,Dance,2016-09-16
141,141,141,142,142,Cenere,Nashley,292483,45xyKCey4BM3fMeFEsF1Hp,0.722,0.685,7,-8.815,0,0.114,0.6829999999999999,2.52e-05,0.141,0.334,109.968,4,170196,Hip-Hop/Rap,2019-03-22
142,142,142,143,143,Regina Coeli,Carl Brave,291086,5Ajd1Pr5GkoBbdC1D43ysH,0.6409999999999999,0.726,7,-5.968,0,0.0611,0.16399999999999998,8.58e-06,0.165,0.69,164.958,4,248031,Pop,2020-03-10
