,Unnamed: 0,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
0,0,1,1,Despacito (Featuring Daddy Yankee),Luis Fonsi,1391337,4aWmUDTfIPGksMNLV2rQP2,0.66,0.7859999999999999,2,-4.757,1,0.17,0.209,0.0,0.11199999999999999,0.846,177.833,4,228200,Pop,2017-01-13
1,1,2,2,Shape of You,Ed Sheeran,1208645,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.1830000000000003,0,0.0802,0.581,0.0,0.0931,0.9309999999999999,95.977,4,233713,Pop,2017-03-03
2,2,3,3,Bimbi,Charlie Charles,1006122,7uPI3Q0Ke3Thl0z1xzvXFn,0.767,0.748,10,-5.012,0,0.21,0.03,0.0,0.11,0.597,133.95600000000002,4,240245,Hip-Hop/Rap,2017-03-24
3,3,4,4,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,793719,7nKBxz47S9SD79N086fuhn,0.684,0.823,9,-3.2969999999999997,0,0.0773,0.0744,0.0,0.111,0.647,91.04799999999999,4,208163,Pop Latino,2017-02-24
4,4,5,5,Something Just Like This,The Chainsmokers,790688,6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.4400000000000001e-05,0.16399999999999998,0.446,103.01899999999999,4,247160,Dance,2017-04-07
5,5,6,6,Occidentali's Karma - Radio Edit,Francesco Gabbani,693899,00wxIcA1PPbqEzATkHT4e1,0.6679999999999999,0.8340000000000001,10,-3.997,1,0.0758,0.0428,3.23e-06,0.10400000000000001,0.565,114.07,4,217613,Pop,2017-04-28
6,6,7,7,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,660221,5knuzwU65gJK7IF5yJsuaW,0.72,0.763,9,-4.0680000000000005,0,0.0523,0.406,0.0,0.18,0.742,101.965,4,251088,Dance,2016-10-21
7,7,8,8,It Ain't Me (with Selena Gomez),Kygo,610624,3eR23VReFzcdmS7TYCrhCe,0.64,0.5329999999999999,0,-6.596,1,0.0706,0.11900000000000001,0.0,0.0864,0.515,99.96799999999999,4,220781,Pop,2017-02-16
8,8,9,9,Believer,Imagine Dragons,597052,0CcQNd8CINkwQfe1RDtGV6,0.779,0.787,10,-4.305,0,0.10800000000000001,0.0524,0.0,0.14,0.708,124.98200000000001,4,204347,Alternative,2017-06-23
9,9,10,10,You Don't Know Me - Radio Edit,Jax Jones,560093,00lNx0OcTJrS3MKHcB80HY,0.8759999999999999,0.669,11,-6.053999999999999,0,0.138,0.163,0.0,0.185,0.682,124.007,4,213947,Alternative,2016-12-09
10,10,11,11,Paris,The Chainsmokers,535324,72jbDTw1piOOj770jWNeaG,0.653,0.6579999999999999,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.21899999999999997,99.99,4,221507,Dance,2017-04-07
11,11,12,12,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,534725,3NdDpSvN911VPGivFlV5d0,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3000000000000001e-05,0.325,0.0862,117.973,4,245200,Soundtrack,2016-12-09
12,12,13,13,Galway Girl,Ed Sheeran,526572,0afhq8XCExXpqazXczTSve,0.624,0.8759999999999999,9,-3.3739999999999997,1,0.1,0.0735,0.0,0.327,0.7809999999999999,99.943,4,170827,Pop,2017-03-03
13,13,14,14,Cold,Maroon 5,466476,5NNlUMcOEOdoOIwwaWXv0k,0.703,0.715,9,-6.285,0,0.114,0.139,0.0,0.0456,0.49700000000000005,99.92399999999999,4,234308,Pop,2017-02-14
14,14,15,15,Chantaje (feat. Maluma),Shakira,453856,6mICuAdrwEjh6Y6lroV2Kg,0.852,0.773,8,-2.9210000000000003,0,0.0776,0.187,3.05e-05,0.159,0.907,102.03399999999999,4,195840,Pop Latino,2017-05-26
15,15,16,16,Castle on the Hill,Ed Sheeran,437533,6PCUP3dWmTjcTtXY02oFdT,0.461,0.8340000000000001,2,-4.868,1,0.0989,0.0232,1.1400000000000001e-05,0.14,0.47100000000000003,135.007,4,261154,Pop,2017-03-03
16,16,17,17,Stay (with Alessia Cara),Zedd,429581,0dA2Mk56wEzDgegdC6R17g,0.679,0.634,5,-5.024,0,0.0654,0.23199999999999998,0.0,0.115,0.498,102.01299999999999,4,210091,Dance,2017-02-23
17,17,18,18,Chained To The Rhythm,Katy Perry,423180,6520aj0B4FSKGVuKNsOCOi,0.44799999999999995,0.8009999999999999,0,-5.3629999999999995,1,0.165,0.0733,0.0,0.146,0.462,189.798,4,237734,Pop,2017-06-09
18,18,19,19,Passionfruit,Drake,404139,7hDc8b7IXETo14hHIHdnhd,0.809,0.46299999999999997,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,4,298941,Hip-Hop/Rap,2017-03-18
19,19,20,20,El Amante,Nicky Jam,380459,3umS4y3uQDkqekNjVpiRUs,0.6829999999999999,0.691,8,-5.535,1,0.0432,0.243,0.0,0.14,0.732,179.91,4,219507,Urbano latino,2017-01-20
20,20,21,21,No Lie,Sean Paul,376490,3cFsmM51N5zMAuu1nNY4Tw,0.741,0.8909999999999999,7,-2.824,1,0.11900000000000001,0.0437,0.0,0.256,0.449,102.00200000000001,4,221176,Reggae,2016-11-18
