,Unnamed: 0,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
0,0,1,1,Una volta ancora (feat. Ana Mena),Fred De Palma,3132557,6gaeewGjNiQhWOUkWRSLTa,0.7709999999999999,0.638,8,-5.3420000000000005,1,0.0622,0.0848,0.0,0.10400000000000001,0.591,124.039,4,174291,Hip-Hop/Rap,2019-06-04
1,1,2,2,YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,2932682,3Hh0ZcGIqIkSiJVZGLcVLx,0.7509999999999999,0.66,8,-6.24,1,0.348,0.228,0.0,0.0827,0.634,166.80900000000003,4,211995,Hip-Hop/Rap,2019-07-05
2,2,3,3,Dove e quando,Benji & Fede,2588349,5BAJMdCQqax0oBQigQTl5h,0.763,0.6920000000000001,1,-6.1579999999999995,1,0.0381,0.0931,0.0,0.0644,0.691,124.99799999999999,4,190409,Sports,2019-05-31
3,3,4,4,Chiasso,Random,2461387,4UJoAdTMnqxQHKWKLLQpvK,0.721,0.451,6,-13.285,0,0.192,0.24600000000000002,0.0,0.10099999999999999,0.46,91.999,4,182229,Hip-Hop/Rap,2019-05-27
4,4,5,5,Lento,Boro Boro,2416861,0iRKVjfQzpr41T3WsU7shl,0.6509999999999999,0.8640000000000001,8,-5.7989999999999995,0,0.225,0.37799999999999995,0.0,0.22699999999999998,0.812,181.93599999999998,4,162363,Hip-Hop/Rap,2019-06-07
5,5,6,6,Mambo Salentino,Boomdabash,2206194,7piIo15vVy3ULGXSpFs5xc,0.9059999999999999,0.662,3,-6.707000000000001,0,0.319,0.248,0.0,0.067,0.863,100.035,4,155414,Pop,2019-06-07
6,6,7,7,Señorita,Shawn Mendes,2186835,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.5479999999999999,9,-6.0489999999999995,0,0.028999999999999998,0.0392,0.0,0.0828,0.7490000000000001,116.96700000000001,4,190800,Pop,2019-06-19
7,7,8,8,JAMBO,Takagi & Ketra,2182522,4H5arInh2BLVz94mIibTrv,0.74,0.777,7,-5.425,0,0.163,0.0399,0.0,0.0835,0.767,129.98,4,157024,Pop,2019-05-24
8,8,9,9,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,2051150,45zJRuzK9e6AO527NOW7Fy,0.775,0.6609999999999999,6,-6.178,0,0.183,0.0261,2.09e-05,0.11199999999999999,0.467,112.029,4,190700,R&B/Soul,2019-04-26
9,9,10,10,Ostia Lido,J-AX,1994019,2J9TGb5CRT4omfAgnKmXn5,0.8740000000000001,0.7859999999999999,9,-5.723,1,0.18600000000000003,0.114,0.0,0.10800000000000001,0.688,108.944,4,172945,Hip-Hop/Rap,2019-05-17
10,10,11,11,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,1922479,6osaMSJh9NguagEDQcZaKx,0.6940000000000001,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.09099999999998,4,185195,Latino,2019-07-25
11,11,12,12,MARYLEAN (feat. Marracash) - prod. Low Kidd,MACHETE,1802746,28fRkU3vhqAJdl9i9458pQ,0.722,0.6459999999999999,2,-6.742999999999999,0,0.31,0.0776,0.0,0.594,0.6609999999999999,136.955,4,144097,Hip-Hop/Rap,2019-07-05
12,12,13,13,Playa,Baby K,1794513,7bBIBrSmHvdMlTC7b9p8Vq,0.8370000000000001,0.5770000000000001,2,-5.854,1,0.168,0.0403,0.0,0.0721,0.73,109.904,4,192000,Pop,2019-05-31
13,13,14,14,Margarita (con Marracash),Elodie,1736287,3qBtltssunsFuzn6DxXI0b,0.8340000000000001,0.6679999999999999,11,-7.069,0,0.0949,0.0517,0.0,0.044000000000000004,0.755,95.99600000000001,4,177813,Pop,2019-06-12
14,14,15,15,La hit dell'estate,Shade,1708595,443cnFF139Ql85enXOTWEu,0.758,0.8340000000000001,6,-4.86,0,0.0997,0.271,0.0,0.0942,0.638,119.963,4,188375,Hip-Hop/Rap,2019-06-18
15,15,16,16,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,1706145,0nFCpnM7nistUWXRZpzOWM,0.838,0.853,4,-5.126,1,0.28300000000000003,0.168,0.0,0.545,0.6920000000000001,119.939,4,177036,none,2019-07-05
16,16,17,17,Look Back at It (feat. CAPO PLAZA),A Boogie Wit da Hoodie,1687277,34Jnbbi34tPtYdutY5Pd6G,0.7859999999999999,0.552,1,-8.189,1,0.0944,0.423,0.0,0.0873,0.551,96.025,4,225541,Hip-Hop/Rap,2019-06-07
17,17,18,18,Arrogante,Irama,1642867,14lgKkkbNsJl9fItqnEfpV,0.722,0.772,11,-5.71,1,0.0458,0.154,0.0,0.337,0.687,102.009,4,196471,Pop,2019-05-24
18,18,19,19,Cin Cin,Alfa,1606349,0EThQdS5hqhByp2CLttKin,0.701,0.634,1,-4.16,1,0.0344,0.261,0.0,0.131,0.371,121.04700000000001,4,180094,Pop,2019-05-24
19,19,20,20,Piece Of Your Heart,MEDUZA,1572665,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.7440000000000001,10,-6.806,0,0.0295,0.0404,0.00016,0.07400000000000001,0.631,124.08,4,152913,Dance,2019-02-01
