,Unnamed: 0,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
0,0,1,1,Cupido (feat. Quavo),Sfera Ebbasta,3155717,0dLToDou8YHYJpQltj3Ijy,0.8029999999999999,0.695,4,-5.164,0,0.0413,0.0622,0.0,0.105,0.45799999999999996,119.978,4,210107,Hip-Hop/Rap,2018-01-19
1,1,2,2,Sciroppo (feat. DrefGold),Sfera Ebbasta,2740043,4VVG3HBGaqSNZqIpmewIA6,0.777,0.721,6,-6.097,1,0.0719,0.0774,0.0,0.0801,0.665,161.976,4,205013,Hip-Hop/Rap,2018-01-19
2,2,3,3,Rockstar,Sfera Ebbasta,2702871,3js3wKPw8VxBWtcXtwyUnA,0.7979999999999999,0.627,9,-6.234,1,0.111,0.263,0.0,0.21100000000000002,0.762,149.989,4,195947,Urbano latino,2018-01-19
3,3,4,4,Cara Italia,Ghali,2647434,7K8krdGeSIvwDGw1WUqJuK,0.78,0.7090000000000001,6,-7.059,0,0.0836,0.5379999999999999,0.000362,0.11199999999999999,0.711,111.038,4,244324,Hip-Hop/Rap,2018-01-26
4,4,5,5,Ricchi x Sempre,Sfera Ebbasta,2035012,0kHTkvGavvk2MjBTSUtOZx,0.599,0.7340000000000001,3,-7.568,0,0.413,0.196,0.0,0.187,0.133,211.842,4,223787,Hip-Hop/Rap,2018-01-19
5,5,6,6,Serpenti A Sonagli,Sfera Ebbasta,1895600,5Z0Mx6SeUAFA2rgZB9t1Nu,0.68,0.613,5,-5.997999999999999,0,0.063,0.182,0.0,0.113,0.282,150.04,4,194173,Hip-Hop/Rap,2018-01-19
6,6,7,7,Uber,Sfera Ebbasta,1608103,4oZhBLWGhtIyBckervj3sb,0.867,0.519,3,-5.822,0,0.0455,0.21100000000000002,8.77e-06,0.298,0.379,120.016,4,187253,Hip-Hop/Rap,2018-01-19
7,7,8,8,Centro (feat. Coez),MadMan,1422463,540qZ2h2nFsuky4w42Quw8,0.5670000000000001,0.723,9,-5.9479999999999995,0,0.124,0.287,0.0,0.28800000000000003,0.33399999999999996,117.21700000000001,4,184305,Hip-Hop/Rap,2018-02-02
8,8,9,9,Pem Pem,Elettra Lamborghini,1306362,6NprDUe0yiLIVGgcnFGgtq,0.773,0.8909999999999999,9,-4.907,0,0.0728,0.0156,0.00927,0.784,0.8270000000000001,99.023,4,174697,Urbano latino,2018-02-02
9,9,10,10,Ipernova,Mr.Rain,1140655,1TaSkLG2bXx84YuKmJvncw,0.547,0.638,1,-8.318,1,0.0491,0.195,0.0,0.107,0.569,100.655,4,177867,none,2018-01-26
10,10,11,11,XNX,Sfera Ebbasta,1111976,0W2dRTfCkaanZgRimFEMay,0.762,0.721,2,-5.292999999999999,1,0.0529,0.0269,0.00022999999999999998,0.16699999999999998,0.155,129.97799999999998,4,143693,Hip-Hop/Rap,2018-01-19
11,11,12,12,Hollywood (feat. Gemitaiz),MadMan,1100086,1R1j6Z3HfBvkLnw1uTJJp0,0.823,0.75,8,-5.392,1,0.20199999999999999,0.233,0.0,0.336,0.531,111.994,4,199554,Alternative,2018-02-02
12,12,13,13,Bancomat,Sfera Ebbasta,1060476,0AQgJrBY3l12K49HTvnT99,0.79,0.563,6,-6.895,1,0.172,0.045,0.0,0.0653,0.708,134.06799999999998,4,188707,Hip-Hop/Rap,2018-01-19
13,13,14,14,La musica non c'è,Coez,1043237,7MMJa7cjMadOSR6CFWvB1x,0.747,0.498,0,-6.6739999999999995,1,0.0353,0.381,0.0,0.7120000000000001,0.53,135.91899999999998,4,222787,Pop/Rock,2017-05-05
14,14,15,15,20 Collane,Sfera Ebbasta,1028567,6cj01yz96YqEgsMX15H6FN,0.914,0.569,2,-4.109,1,0.0511,0.0294,6.12e-06,0.102,0.384,129.981,4,128933,Hip-Hop/Rap,2018-01-19
15,15,16,16,Tran Tran,Sfera Ebbasta,1004614,3cGuiySfwJPXqvE15OiEEg,0.774,0.637,6,-5.523,0,0.0332,0.13699999999999998,0.0,0.0694,0.8859999999999999,126.05799999999999,4,219733,Hip-Hop/Rap,2018-01-19
16,16,17,17,Burnout,Tedua,984382,6ZacixqGSH8N9x8sVu4IGB,0.613,0.7070000000000001,1,-4.328,1,0.285,0.324,0.0,0.0843,0.145,128.278,4,180930,Hip-Hop/Rap,2018-02-02
17,17,18,18,Leggenda,Sfera Ebbasta,944167,17bXwlGLFeAGCaIMBwjq5k,0.6940000000000001,0.49,8,-8.144,0,0.0745,0.245,0.0,0.11599999999999999,0.483,102.915,4,189987,Hip-Hop/Rap,2018-01-19
18,18,19,19,Salsa,MadMan,925732,0Y1nFWH68Dexbdna7jg4Zy,0.578,0.8059999999999999,10,-5.294,0,0.0893,0.185,6.81e-06,0.0863,0.154,112.62899999999999,3,227682,Hip-Hop/Rap,2018-02-02
19,19,20,20,Irraggiungibile (feat. Federica Carta),Shade,913768,03PDOt4cRKQgpYfA9I9wnC,0.653,0.797,11,-4.489,1,0.0391,0.41600000000000004,0.0,0.177,0.71,128.215,4,211992,Hip-Hop/Rap,2017-11-17
20,20,21,21,Pesto,Calcutta ,863135,6PQqchEoE1JR2QNPN7lXz0,0.589,0.445,11,-6.124,1,0.0255,0.304,0.0,0.0837,0.151,81.007,4,207871,Pop,2018-02-02
21,21,22,22,Échame La Culpa,Luis Fonsi,802417,1zsG4eaZmkA1dvjDDsAGLK,0.7240000000000001,0.895,7,-3.617,1,0.0411,0.0322,0.0,0.09699999999999999,0.64,96.022,4,173720,Pop Latino,2017-11-17
22,22,23,23,Successo,MadMan,792819,3dm91sRpZEcS2TShlHEdsr,0.703,0.9179999999999999,4,-5.763,0,0.271,0.166,0.0,0.111,0.574,179.924,3,199200,Hip-Hop/Rap,2018-02-02
23,23,24,24,Havana (feat. Young Thug),Camila Cabello,788957,1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2,-4.333,1,0.03,0.184,3.5600000000000005e-05,0.132,0.39399999999999996,104.988,4,217307,Pop,2018-01-12
24,24,25,25,Extraterrestri (feat. Priestess),MadMan,760292,1IYbxdFCUfKLpPm4HkpaQp,0.875,0.705,11,-5.348,1,0.12300000000000001,0.293,0.0,0.18600000000000003,0.354,112.021,4,207125,Hip-Hop/Rap,2018-02-02
25,25,26,26,Habibi,Ghali,753914,1lwpe8mLgHhytakM7m6R3W,0.649,0.711,11,-6.9239999999999995,0,0.10300000000000001,0.145,3.3e-06,0.0972,0.523,111.745,4,184413,African,2017-05-26
26,26,27,27,Leave a Light On,Tom Walker,751417,6lOWoTqVnAWXchddtTH31W,0.586,0.624,5,-5.946000000000001,1,0.113,0.0153,1.78e-06,0.133,0.267,68.976,4,185863,Singer/Songwriter,2017-10-13
27,27,28,28,Ciò Che Fa Per Me,MadMan,702603,6oPFqRJmdKCAWRoTswgErU,0.833,0.815,8,-6.678,0,0.125,0.34700000000000003,0.0,0.0993,0.478,100.021,4,166250,Hip-Hop/Rap,2018-02-02
28,28,29,29,Niente Proprio,MadMan,683276,3iuOezBgolVo9FHpZGFQum,0.764,0.7020000000000001,9,-7.242999999999999,0,0.0413,0.5660000000000001,0.0,0.135,0.633,126.04,4,177062,Hip-Hop/Rap,2018-02-02
29,29,30,30,Storie,MadMan,671877,3JdRIWs27mUmybMkttDOcX,0.742,0.6629999999999999,1,-6.598,1,0.111,0.5379999999999999,0.0,0.0839,0.466,125.06200000000001,4,164625,Classics,2018-02-02
30,30,31,31,Trapano,MadMan,664259,0obdHfuDIl3oG5cxZZqvrO,0.784,0.8420000000000001,8,-4.627,1,0.156,0.284,0.0,0.17800000000000002,0.242,147.014,4,173189,Hip-Hop/Rap,2018-02-02
31,31,32,32,Perfect,Ed Sheeran,626966,0tgVpDi06FyKpA1z0VMD4v,0.599,0.44799999999999995,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,3,263400,Pop,2017-03-03
32,32,33,33,Niente Da Dividere,MadMan,618168,3v6GOR35FHLL4wZ5Nn6utu,0.77,0.802,9,-5.74,0,0.102,0.62,0.0,0.0848,0.37,133.946,4,183875,Hip-Hop/Rap,2018-02-02
33,33,34,34,Mickey Rourke,MadMan,611051,7jYSZagmmJnhNwFsbk7YO4,0.746,0.6859999999999999,5,-6.811,0,0.0293,0.359,0.0,0.129,0.0953,129.029,4,233023,Hip-Hop/Rap,2018-02-02
34,34,35,35,God's Plan,Drake,608902,2XW4DbS6NddZxRPm5rMCeY,0.758,0.44799999999999995,7,-9.441,1,0.10300000000000001,0.0309,8.669999999999999e-05,0.5579999999999999,0.373,77.176,4,198960,Hip-Hop/Rap,2018-01-20
35,35,36,36,Chosen,Måneskin,591530,2lDgdWIGLYuk74pDeRPgPF,0.6579999999999999,0.892,6,-2.928,0,0.036000000000000004,0.0072299999999999994,0.0,0.0723,0.919,107.944,4,162013,Pop,2017-12-08
36,36,37,37,River (feat. Ed Sheeran),Eminem,587054,5UEnHoDYpsxlfzWLZIc7LD,0.757,0.748,8,-5.794,0,0.473,0.17,0.0,0.0759,0.693,90.052,4,221013,Hip-Hop/Rap,2017-12-15
37,37,38,38,rockstar,Post Malone,581327,1OmcAT5Y8eg5bUPv9qJT4R,0.58,0.531,5,-6.631,0,0.0776,0.128,0.000127,0.14300000000000002,0.141,159.786,4,218320,Hip-Hop/Rap,2017-09-15
38,38,39,39,Whatever It Takes,Imagine Dragons,574080,4IWAyPf1KMq7JCyGeCjTeH,0.675,0.649,1,-4.953,1,0.0315,0.0429,0.0,0.128,0.537,134.955,4,201240,Alternative,2017-06-23
39,39,40,40,IDGAF,Dua Lipa,559980,76cy1WJvNGJTj78UqeA5zr,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.02799999999999,4,217947,Pop,2017-06-02
40,40,41,41,Me Rehúso,Danny Ocean,548630,6De0lHrwBfPfrhorm9q1Xl,0.7440000000000001,0.804,1,-6.327000000000001,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,4,205715,Latino,2017-06-16
41,41,42,42,Giovane Fuoriclasse,Capo Plaza,548277,4f7xpneUOcob0RoRyae6ax,0.555,0.7020000000000001,1,-5.002,1,0.26,0.518,0.0,0.086,0.0883,133.036,4,221964,Hip-Hop/Rap,2017-10-18
42,42,43,43,PERDONAMI,Salmo,540311,7kK2m2KDEL0W8oFq6fuOcf,0.6609999999999999,0.853,1,-2.287,1,0.272,0.107,0.0,0.0852,0.655,76.499,4,135294,Hip-Hop/Rap,2017-11-24
43,43,44,44,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)",Achille Lauro,515875,1YTw1eDNxBn0sO78sDPkvr,0.7,0.802,7,-4.637,1,0.257,0.0386,0.0,0.331,0.595,123.84899999999999,4,174919,Hip-Hop/Rap,2018-01-24
44,44,45,45,L'amore è,Enrico Nigiotti,513245,0iOHkI1AyDXfDeoXEFaP2e,0.36,0.687,10,-6.858,1,0.0734,0.203,1.86e-06,0.17800000000000002,0.33899999999999997,92.70100000000001,4,224840,Pop,2017-12-08
45,45,46,46,Sconosciuti da una vita,J-AX,509145,2x82H3RSJRRQKZDMFlIpG3,0.617,0.743,1,-5.001,0,0.135,0.0719,0.0,0.155,0.596,82.193,4,180120,Hip-Hop/Rap,2017-11-24
46,46,47,47,Diego Armando Maradona,Dark Polo Gang,507203,42budRHAm0QroIwreRwF1l,0.79,0.494,2,-5.7170000000000005,1,0.0799,0.23600000000000002,0.0,0.126,0.13,132.02,4,154545,Hip-Hop/Rap,2018-01-05
47,47,48,48,Le luci della città,Coez,502336,381VH1JFj9q08V1OMlPU5m,0.5820000000000001,0.544,7,-6.591,1,0.0362,0.39299999999999996,2.18e-06,0.135,0.142,129.933,4,177267,Pop/Rock,2017-05-05
48,48,49,49,El Party,Jake La Furia,499055,5xyExId5XWZplBvjmbIuy6,0.6779999999999999,0.81,6,-5.756,0,0.0342,0.0042899999999999995,0.0,0.0597,0.57,123.98899999999999,4,211418,Urbano latino,2017-06-08
49,49,50,50,Dusk Till Dawn - Radio Edit,ZAYN,489947,1j4kHkkpqZRBwE0A4CN4Yv,0.258,0.43700000000000006,11,-6.593,0,0.039,0.10099999999999999,1.27e-06,0.106,0.0967,180.043,4,239000,Pop,2017-09-07
50,50,51,51,New Rules,Dua Lipa,484541,2ekn2ttSfGqwhhate0LSR0,0.762,0.7,9,-6.021,0,0.0694,0.0026100000000000003,1.56e-05,0.153,0.608,116.073,4,209320,Pop,2017-06-02
51,51,52,52,What Lovers Do (feat. SZA),Maroon 5,471996,3hBBKuWJfxlIlnd9QFoC8k,0.795,0.615,5,-5.211,0,0.0671,0.0786,2.98e-06,0.0855,0.39299999999999996,110.009,4,199849,Pop,2017-11-03
52,52,53,53,Come neve,Giorgia,469713,4J2sEQXwxYI0csO3AYsnh5,0.406,0.539,2,-4.738,1,0.0369,0.111,0.0,0.109,0.331,119.285,4,211013,Pop,2018-01-19
53,53,54,54,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,453197,1bhUWB0zJMIKr9yVPrkEuI,0.5870000000000001,0.299,8,-7.365,1,0.0263,0.779,0.0,0.12300000000000001,0.35600000000000004,94.992,3,259550,Pop,2017-11-30
54,54,55,55,Guarda come flexo,MamboLosco,452727,7pNSr2gQMVghpTcZvQUroa,0.8390000000000001,0.655,0,-5.904,1,0.149,0.355,0.0,0.126,0.48200000000000004,140.024,4,149669,Hip-Hop/Rap,2017-09-20
55,55,56,56,Poetica,Cesare Cremonini,447866,6m7ia7vhUezCfa1xWusWSF,0.402,0.624,7,-6.513999999999999,1,0.0332,0.0135,0.0,0.0709,0.228,139.97899999999998,3,293960,Pop,2017-11-24
56,56,57,57,Let You Down,NF,445840,6mrKP2jyIQmM0rw6fQryjr,0.659,0.716,5,-5.672999999999999,0,0.111,0.33,0.0,0.17300000000000001,0.43700000000000006,148.015,4,212120,Hip-Hop/Rap,2017-10-06
57,57,58,58,Grande,MadMan,441469,0kLY8g44Oovudx3guA05Wm,0.789,0.863,1,-6.716,0,0.0496,0.0559,0.000798,0.10099999999999999,0.23199999999999998,110.98299999999999,4,140708,Hip-Hop/Rap,2018-02-02
58,58,59,59,Wolves,Selena Gomez,414141,7EmGUiUaOSGDnUUQUDrOXC,0.715,0.802,11,-4.647,0,0.0394,0.139,0.0,0.177,0.327,124.98899999999999,4,197993,Pop,2017-10-25
59,59,60,60,Orgasmo,Calcutta ,409649,5G22c0zkJae5EzQRyx3blf,0.653,0.428,11,-6.532,1,0.0405,0.46299999999999997,0.0,0.0706,0.326,95.03399999999999,4,200211,Pop,2017-12-15
60,60,61,61,Magicabula,JUNIOR CALLY,407833,0wBlRxVSWAPgezz4ZYDrGT,0.537,0.8909999999999999,7,-5.979,0,0.18899999999999997,0.187,0.0,0.149,0.5529999999999999,180.115,3,157422,Hip-Hop/Rap,2017-11-06
61,61,62,62,Io non abito al mare,Francesca Michielin,400788,2awDnmL1D9cyIJFVruAQcF,0.442,0.708,0,-5.265,1,0.134,0.275,5.42e-06,0.092,0.293,72.431,4,192627,Pop,2018-01-12
62,62,63,63,More Than You Know,Axwell /\ Ingrosso,399205,71bBFbfn2OBK5QwUJSLS44,0.642,0.733,5,-5.001,0,0.0343,0.0274,0.0,0.266,0.519,123.075,4,203000,Dance,2017-07-28
63,63,64,64,Nevermind,Dennis Lloyd,398426,63SevszngYpZOwf63o61K4,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,4,156600,Pop,2017-06-30
64,64,65,65,La legge del più forte,Tedua,383215,31ZxBLg6StdqVkvNAZ1eRu,0.736,0.493,7,-11.862,1,0.37,0.243,0.0,0.18600000000000003,0.452,126.977,4,187074,Hip-Hop/Rap,2017-11-17
65,65,66,66,Non mi avete fatto niente,Ermal Meta,380527,1oMYET9xQB8XpxwTt2c5Dz,0.568,0.89,6,-4.612,1,0.0554,0.309,0.0,0.207,0.644,90.025,4,208080,Pop,2018-02-07
66,66,67,67,Faccio un casino,Coez,376158,6qNXkVk19OYLu4CoqjDfZ0,0.742,0.49,7,-6.482,1,0.0513,0.562,0.0,0.191,0.509,82.994,4,193624,Pop/Rock,2017-05-05
67,67,68,68,Him & I (with Halsey),G-Eazy,366161,5k38wzpLb15YgncyWdTZE4,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.90799999999999,4,268867,Hip-Hop/Rap,2017-12-15
68,68,69,69,Shape of You,Ed Sheeran,364323,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.1830000000000003,0,0.0802,0.581,0.0,0.0931,0.9309999999999999,95.977,4,233713,Pop,2017-03-03
69,69,70,70,Sempre In Due,Carl Brave x Franco126,358166,74Ob1Kz1zv2q2l1yQtLWbB,0.504,0.742,9,-7.04,0,0.106,0.0841,0.0,0.174,0.539,78.195,4,190452,Hip-Hop/Rap,2017-05-05
70,70,71,71,Happy Days,Ghali,352791,3FLp4tu69GLt0KPizUhFsU,0.77,0.815,10,-5.496,0,0.0566,0.0896,0.00488,0.0822,0.721,118.03200000000001,4,198120,Hip-Hop/Rap,2017-05-26
71,71,72,72,Wannabe,Highsnob,352357,7lRVkZcxB8NUKeJkhswwn8,0.772,0.727,9,-3.522,1,0.268,0.22899999999999998,0.0,0.0893,0.249,154.017,4,224613,Hip-Hop/Rap,2018-01-19
72,72,73,73,Ricchi Dentro,Ghali,347597,6QwcgyYWHB83EkUvz3XhDX,0.878,0.642,4,-5.722,0,0.0552,0.457,0.0,0.106,0.705,141.963,4,171027,Urbano latino,2017-05-26
73,73,74,74,Buona fortuna,Benji & Fede,339639,59sZRCJ3OgYRNvtJxF2srM,0.41700000000000004,0.757,11,-4.6819999999999995,1,0.0594,0.179,0.0,0.13699999999999998,0.493,76.857,4,182608,Sports,2017-12-15
