,Unnamed: 0,Unnamed: 0.1,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
112,112,112,113,113,ENFASI,Sierra,334616,77VwA6u9JEb4WG5lWSkvU6,0.617,0.7709999999999999,11,-6.476,1,0.063,0.00533,4.05e-06,0.319,0.333,112.457,4,228541,Pop,2019-11-22
113,113,113,114,114,Autostima,PSICOLOGI,333400,5qf1k7zubHxjR3uinHmIKg,0.475,0.618,0,-7.928,1,0.209,0.6729999999999999,0.0,0.0826,0.285,71.551,4,148205,Pop,2019-07-19
114,114,114,115,115,Sei bella come Roma,DANDY TURNER,332798,51MYYyG3fjM3rttqRByqTl,0.622,0.493,1,-10.827,0,0.0466,0.408,0.0,0.149,0.124,130.137,4,197539,Pop,2019-12-20
115,115,115,116,116,STARGAZING,Travis Scott,329044,7wBJfHzpfI3032CSD7CE2m,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,4,270715,Hip-Hop/Rap,2018-08-03
116,116,116,117,117,Astronomia,Vicetone,325548,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.326,126.093,4,198095,Dance,2016-09-16
117,117,117,118,118,RAP SHIT (feat. tha Supreme & Gemitaiz) - prod. STABBER,Nitro,325443,2Fbj0y0HEUKCZkUsI71PUx,0.789,0.5589999999999999,1,-8.412,1,0.139,0.229,0.0,0.135,0.274,129.849,4,212302,Hip-Hop/Rap,2020-03-06
118,118,118,119,119,Playa,Baby K,325206,7bBIBrSmHvdMlTC7b9p8Vq,0.8370000000000001,0.5770000000000001,2,-5.854,1,0.168,0.0403,0.0,0.0721,0.73,109.904,4,192000,Pop,2019-05-31
119,119,119,120,120,Godzilla (feat. Juice WRLD),Eminem,325164,7FIWs0pqAYbP91WWM0vlTQ,0.8079999999999999,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.8290000000000001,165.995,4,210800,Hip-Hop/Rap,2020-01-17
120,120,120,121,121,90MIN,Salmo,324502,3Ls9yKzshQye18Tx2AvOb6,0.5489999999999999,0.765,1,-5.138,1,0.309,0.0253,0.0,0.855,0.513,122.002,4,231920,Hip-Hop/Rap,2018-11-09
121,121,121,122,122,GANG (feat. Geolier),Samurai Jay,322002,2Yd6hF9rBSibtF4hlcnBEw,0.8029999999999999,0.456,11,-10.783,1,0.243,0.0358,0.0,0.212,0.583,95.013,4,161684,Hip-Hop/Rap,2019-09-16
122,122,122,123,123,"Alone, Pt. II",Alan Walker,320602,0bMbDctzMmTyK2j74j3nF3,0.67,0.6679999999999999,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.03299999999999,4,179053,Dance,2019-12-27
123,123,123,124,124,Break My Heart,Dua Lipa,319883,017PF4Q3l4DBUiWoXk4OWT,0.73,0.7290000000000001,4,-3.434,0,0.0883,0.16699999999999998,1.39e-06,0.349,0.467,113.013,4,221820,Pop,2020-03-27
124,124,124,125,125,MALA SANTA,Becky G,319676,5e50NiIlOc2YJIftHzoehd,0.851,0.701,9,-3.649,1,0.0396,0.311,0.000211,0.163,0.527,98.039,4,173827,Pop Latino,2019-10-18
125,125,125,126,126,Señorita,Shawn Mendes,317331,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.5479999999999999,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.7490000000000001,116.967,4,190800,Pop,2019-06-19
126,126,126,127,127,Ride It,Regard,316488,2tnVG71enUj33Ic2nFN6kZ,0.88,0.7509999999999999,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4,157606,Dance,2019-07-26
127,127,127,128,128,Rossetto,Random,316481,4nWtDExgGzlOQwxmp5JjUT,0.652,0.7,7,-4.884,1,0.0691,0.589,0.0,0.134,0.214,104.961,4,228142,Pop,2019-09-27
128,128,128,129,129,Pain 1993 (with Playboi Carti),Drake,316212,6Kj17Afjo1OKJYpf5VzCeo,0.825,0.373,5,-5.532,0,0.108,0.163,0.0,0.368,0.12,77.271,4,149078,Hip-Hop/Rap,2020-05-01
129,129,129,130,130,Ridere,Pinguini Tattici Nucleari,315997,5LZVK19ieaV8Mk9FsqTL3F,0.713,0.902,9,-3.009,1,0.0378,0.0493,0.0,0.0781,0.72,116.909,4,214733,Pop,2020-02-07
130,130,130,131,131,Magnifico difetto,Benji & Fede,314739,0IKfkRzt3d1FoNla2dKi1J,0.508,0.521,7,-6.749,1,0.0377,0.411,0.0,0.104,0.459,81.995,4,204978,Sports,2019-10-18
131,131,131,132,132,Stanza Singola (feat. Tommaso Paradiso),Franco126,313703,23hpOtox5sIuRqVBVVJxsO,0.6759999999999999,0.47,10,-7.831,1,0.0582,0.599,0.0,0.209,0.5429999999999999,129.916,4,196615,Pop,2019-01-25
132,132,132,133,133,Candy,VillaBanks,312730,3a3EzSxWvDno8RpTMv7Xch,0.95,0.594,7,-6.651,1,0.28300000000000003,0.338,0.0,0.0955,0.632,103.012,4,142718,Hip-Hop/Rap,2019-09-30
133,133,133,134,134,Cenere,Nashley,310831,45xyKCey4BM3fMeFEsF1Hp,0.722,0.685,7,-8.815,0,0.114,0.6829999999999999,2.52e-05,0.141,0.334,109.968,4,170196,Hip-Hop/Rap,2019-03-22
134,134,134,135,135,Me Gusta,Shakira,308037,5Xhqh4lwJPtMUTsdBztN1a,0.775,0.696,1,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,4,190570,Pop Latino,2020-01-13
135,135,135,136,136,Muévelo,Nicky Jam,307501,4VgYtXCVJ7IbWAZ5ryfvEQ,0.595,0.807,7,-2.4090000000000003,1,0.0489,0.416,1.41e-05,0.565,0.919,188.081,4,194892,Urbano latino,2020-01-08
136,136,136,137,137,MADAME - L'anima (feat. Madame),Marracash,301615,3go5ZuMoFTKl5ugai8nAKi,0.747,0.6509999999999999,0,-8.33,1,0.0304,0.399,7.21e-06,0.0907,0.145,107.99,4,221632,Hip-Hop/Rap,2020-03-27
137,137,137,138,138,I Don't Care (with Justin Bieber),Ed Sheeran,299146,0hVXuCcriWRGvwMV1r5Yn9,0.7979999999999999,0.6759999999999999,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,219947,Pop,2019-07-12
138,138,138,139,139,Regina Coeli,Carl Brave,298994,5Ajd1Pr5GkoBbdC1D43ysH,0.6409999999999999,0.726,7,-5.968,0,0.0611,0.16399999999999998,8.58e-06,0.165,0.69,164.958,4,248031,Pop,2020-03-10
139,139,139,140,140,OPS,Mr.Rain,297952,4D2snxPPfeYhKeZnGlYioU,0.524,0.429,11,-8.273,1,0.0744,0.685,0.0,0.382,0.69,122.717,3,192213,Hip-Hop/Rap,2018-09-21
140,140,140,141,141,Blunt & Sprite,Sfera Ebbasta,297546,2rrdDXSB3CjQ6ItgcxqyqT,0.682,0.7290000000000001,2,-6.398,0,0.123,0.333,0.0,0.153,0.49,127.123,4,168194,Hip-Hop/Rap,2016-01-20
141,141,141,142,142,Il tuo profumo,Fred De Palma,297410,0sqbGUEecNagMilnntIsuZ,0.782,0.657,5,-7.592,1,0.0501,0.0034,0.0,0.111,0.303,106.014,4,160856,Hip-Hop/Rap,2019-09-13
142,142,142,143,143,m8nstar,tha Supreme,295898,3vPXCd0uNm66sbDEDG5Vwd,0.58,0.758,4,-6.448,0,0.044,0.0548,0.0,0.114,0.4370000000000001,164.924,4,164825,Hip-Hop/Rap,2019-11-15
143,143,143,144,144,LOVE BANDANA - feat. Tedua,Ketama126,295643,15hXSWGLcvtUZLtzCY7E0Q,0.623,0.76,8,-6.688,0,0.2,0.341,0.0,0.119,0.5660000000000001,155.015,4,212880,Hip-Hop/Rap,2019-10-18
144,144,144,145,145,Memories,Maroon 5,294413,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.8370000000000001,0.0,0.0822,0.575,91.019,4,189486,Pop,2019-09-20
145,145,145,146,146,Circles,Post Malone,294221,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,4,215280,House,2019-09-06
146,146,146,147,147,22:22,Ghali,290838,3rfe2675bXP0bzITFQ91XM,0.75,0.73,0,-6.459,1,0.0449,0.0956,3.91e-06,0.18600000000000005,0.4270000000000001,94.977,4,180000,Hip-Hop/Rap,2020-05-01
147,147,147,148,148,Chance (feat. Capo Plaza),Shiva,288600,7CQwJNaHvxUPye0X7bTh7g,0.6679999999999999,0.6809999999999999,9,-6.555,1,0.405,0.14400000000000002,0.0,0.27,0.3,86.35799999999998,4,182400,Hip-Hop/Rap,2020-01-31
148,148,148,149,149,Supercalifragili (feat. Annalisa & Luca Di Stefano),J-AX,287930,6ExLQlakJDGUxN5O567dAt,0.8390000000000001,0.767,11,-5.183,0,0.0408,0.0303,0.0,0.064,0.725,96.01,4,170133,Pop,2020-01-24
149,149,149,150,150,sentimi (prod. Crookers & Bias),Madame,286783,6NaAEcuUgvPSuhpdOZrlGQ,0.441,0.409,8,-11.152,0,0.0415,0.119,0.00031800000000000003,0.113,0.255,125.926,4,187660,Hip-Hop/Rap,2020-04-24
150,150,150,151,151,Intentions (feat. Quavo),Justin Bieber,286251,4umIPjkehX1r7uhmGvXiSV,0.8059999999999999,0.546,9,-6.6370000000000005,1,0.0575,0.3,0.0,0.102,0.8740000000000001,147.986,4,212867,Pop,2020-02-14
151,151,151,152,152,Chic,Izi,285827,7jUJ2RmT4PFHHq4goMWqm3,0.471,0.628,2,-6.197,0,0.187,0.269,0.0,0.195,0.19,129.996,4,212640,Hip-Hop/Rap,2016-05-13
152,152,152,153,153,In Your Eyes,The Weeknd,285462,7szuecWAPwGoV1e5vGu8tl,0.667,0.7190000000000001,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.7170000000000001,100.021,4,237520,R&B/Soul,2020-03-20
153,153,153,154,154,On Gang,Thelonious B.,284051,4NR1cjgeRzp0KSTwqiJfWj,0.723,0.6409999999999999,2,-5.734,1,0.195,0.568,0.0,0.0882,0.505,104.02,4,154904,Hip-Hop/Rap,2020-01-27
154,154,154,155,155,Be Kind (with Halsey),Marshmello,283894,3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.087999999999999,1,0.0457,0.007759999999999999,0.0,0.0541,0.452,93.995,4,172762,Dance,2020-05-01
155,155,155,156,156,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,283589,3xGD5KhnizETt7KQwxtUAc,0.698,0.636,8,-5.8439999999999985,1,0.034,0.16699999999999998,0.0,0.125,0.313,107.282,3,201961,Hip-Hop/Rap,2018-12-21
156,156,156,157,157,Veleno 7,Gemitaiz,281156,2jkIbZ43eH3rM1yro2Ojzh,0.794,0.823,11,-6.731,0,0.0591,0.163,2.57e-05,0.35100000000000003,0.334,133.025,4,173960,Hip-Hop/Rap,2019-09-19
157,157,157,158,158,Rozzi,Paky,281091,3Y00k9cPoW8BnJesUEFoWn,0.8740000000000001,0.487,9,-9.806,1,0.312,0.103,2.72e-06,0.103,0.7240000000000001,131.088,4,163053,Hip-Hop/Rap,2019-09-11
158,158,158,159,159,Pianeti,Ultimo,278695,2w5wtWq30yTkNSG9YjMFvW,0.55,0.488,8,-9.425,1,0.196,0.281,0.0,0.3720000000000001,0.108,80.112,4,224000,Pop,2017-10-06
159,159,159,160,160,I Tuoi Particolari,Ultimo,277938,0psAGFzUF64N2Ae4gMExzu,0.659,0.588,0,-5.682,1,0.063,0.632,0.0,0.124,0.297,135.884,4,219939,Pop,2019-04-05
160,160,160,161,161,Rondini Al Guinzaglio,Ultimo,277801,1jhHPnmgZepKU8qX4VhRZ0,0.505,0.579,2,-7.231,1,0.0324,0.5760000000000001,0.0,0.0903,0.439,141.655,4,240739,Pop,2019-04-05
161,161,161,162,162,Numb,Dotan,277126,2jmsqMQdKUfT95At7WcrNQ,0.601,0.54,1,-7.032,0,0.0307,0.107,0.000131,0.174,0.29100000000000004,76.007,4,218715,Pop,2019-03-12
162,162,162,163,163,Uno squillo,Capo Plaza,275339,7zivIUyCw9MmYftdcayXnN,0.8009999999999999,0.7240000000000001,1,-5.038,0,0.397,0.0586,0.0,0.0736,0.679,98.97,4,208813,Hip-Hop/Rap,2018-04-20
163,163,163,164,164,Breaking Me,Topic,273300,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,4,166794,Dance,2019-12-19
164,164,164,165,165,Don't Call Me Up,Mabel,272929,5WHTFyqSii0lmT9R21abT8,0.674,0.8809999999999999,9,-2.853,1,0.147,0.29600000000000004,3.01e-06,0.0793,0.234,98.994,4,178480,Pop,2019-01-18
165,165,165,166,166,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,272592,0nFCpnM7nistUWXRZpzOWM,0.838,0.853,4,-5.126,1,0.28300000000000003,0.168,0.0,0.545,0.6920000000000001,119.939,4,177036,Hip-Hop/Rap,2019-07-05
166,166,166,167,167,D'estate non vale (feat. Ana Mena),Fred De Palma,271832,5IbiQAbMBe5T2K67mCAIx3,0.6609999999999999,0.765,2,-6.015,1,0.16,0.0867,0.0,0.0858,0.723,180.00799999999995,4,157933,Hip-Hop/Rap,2019-09-13
167,167,167,168,168,POLKA,Rosa Chemical,269648,20jG7WodtS52iOnWyGE1l4,0.787,0.7170000000000001,11,-5.465,1,0.174,0.278,0.0,0.266,0.8290000000000001,129.903,4,170851,Hip-Hop/Rap,2020-03-06
168,168,168,169,169,ily (i love you baby) (feat. Emilee),Surf Mesa,269458,62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,176547,Dance,2019-11-26
169,169,169,170,170,Twerk (con Boro Boro),MamboLosco,268900,4jiCUUfjuJoG03gnw3jj1r,0.906,0.525,9,-7.482,1,0.305,0.0504,2.88e-06,0.0859,0.365,96.005,4,152440,Hip-Hop/Rap,2019-09-11
170,170,170,171,171,sw1n6o - feat. Salmo,tha Supreme,268051,0I26eEAwEoii0wHuFqwhYO,0.569,0.828,0,-5.5539999999999985,0,0.0857,0.122,7.05e-06,0.785,0.7859999999999999,169.982,4,184037,Hip-Hop/Rap,2019-11-15
171,171,171,172,172,Life Is Good (feat. Drake),Future,267591,5yY9lUy8nbvjM1Uyo1Uqoc,0.6759999999999999,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,4,237735,Hip-Hop/Rap,2020-01-10
172,172,172,173,173,Look Back at It (feat. CAPO PLAZA),A Boogie Wit da Hoodie,265101,34Jnbbi34tPtYdutY5Pd6G,0.7859999999999999,0.552,1,-8.189,1,0.0944,0.423,0.0,0.0873,0.551,96.025,4,225541,Hip-Hop/Rap,2019-06-07
173,173,173,174,174,bad guy,Billie Eilish,264969,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,194088,Alternative,2019-03-29
174,174,174,175,175,Calma - Remix,Pedro Capó,264609,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11,-4.218,0,0.0524,0.32299999999999995,0.0,0.14300000000000002,0.7609999999999999,126.899,4,238200,Pop Latino,2018-10-05
175,175,175,176,176,MARYLEAN (feat. Marracash) - prod. Low Kidd,MACHETE,263566,28fRkU3vhqAJdl9i9458pQ,0.722,0.6459999999999999,2,-6.7429999999999986,0,0.31,0.0776,0.0,0.594,0.6609999999999999,136.955,4,144097,Hip-Hop/Rap,2019-07-05
176,176,176,177,177,China,Anuel AA,260610,2ksOAxtIxY8yElEWw8RhgK,0.7859999999999999,0.8079999999999999,7,-3.702,1,0.0882,0.0846,0.00028900000000000003,0.0822,0.609,105.027,4,301714,Urbano latino,2019-07-19
177,177,177,178,178,Righteous,Juice WRLD,259302,0OyQns5ayNK2OVaES0Vb8t,0.7070000000000001,0.622,0,-6.9510000000000005,1,0.031,0.0397,0.0,0.149,0.223,142.942,4,243357,Hip-Hop/Rap,2020-04-24
178,178,178,179,179,oh 9od - feat. Nayt,tha Supreme,258590,5Qy9jtZdxUnFXmgPp3u5VZ,0.7609999999999999,0.7140000000000001,0,-5.312,0,0.134,0.155,8.58e-06,0.256,0.737,143.016,4,204468,Hip-Hop/Rap,2019-11-15
179,179,179,180,180,Sole a mezzanotte,Gio Montana,257380,41wB7yyQG8YR284muocSv0,0.7609999999999999,0.586,1,-6.8039999999999985,1,0.0888,0.136,0.0,0.214,0.366,124.03,4,134214,Hip-Hop/Rap,2019-02-14
180,180,180,181,181,All Around The World (La La La),R3HAB,256110,02itaCXOdC54J0ISjqqFAp,0.733,0.8590000000000001,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,4,147840,Dance,2019-04-05
181,181,181,182,182,Brivido,Guè Pequeno,255796,7fH13hSOyNoeiDGbjEnTUC,0.628,0.69,7,-6.273,0,0.338,0.237,0.0,0.0899,0.431,82.285,4,227693,Hip-Hop/Rap,2013-01-01
182,182,182,183,183,Fuori E Dentro (feat. tha Supreme),Gemitaiz,255062,34UHhwlly3SHryWuVfMOJm,0.919,0.5820000000000001,2,-7.2010000000000005,1,0.119,0.111,0.0,0.118,0.5379999999999999,123.947,4,170000,Hip-Hop/Rap,2019-09-19
183,183,183,184,184,In Your Eyes (feat. Alida),Robin Schulz,254193,61ZM92T2zaXIVsqncThQzC,0.57,0.672,8,-5.89,0,0.0723,0.177,0.0,0.0768,0.448,120.019,4,208222,Dance,2020-01-10
184,184,184,185,185,baby,Madame,250878,4EMLX3YmqnVNgajJ99I3gX,0.807,0.865,10,-5.854,0,0.113,0.127,0.0071,0.094,0.332,122.109,4,152764,R&B/Soul,2020-02-28
185,185,185,186,186,La Mia Hit (feat. Max Pezzali),J-AX,250064,4bMfWDvKPCFQ2df7Qf2UTs,0.6890000000000001,0.853,8,-6.11,1,0.0742,0.0623,0.0,0.26,0.701,100.078,4,212640,Pop,2020-01-24
186,186,186,187,187,Shallow,Lady Gaga,249795,2VxeLyX666F8uXCJ0dZF8B,0.5720000000000001,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.32299999999999995,95.799,4,215733,Soundtrack,2018-10-05
187,187,187,188,188,C'est la vie,Achille Lauro,248705,6qrzETcLAmhkNW5PbkwcJI,0.452,0.51,11,-8.199,0,0.0397,0.16699999999999998,0.0,0.106,0.54,73.02199999999998,4,193147,Pop,2019-04-12
188,188,188,189,189,Amici,Massimo Pericolo,248482,7aVX95NjONZszSeb8vJZF3,0.618,0.715,1,-4.966,1,0.254,0.395,0.0,0.13699999999999998,0.457,140.355,4,180950,Hip-Hop/Rap,2019-04-12
189,189,189,190,190,La musica non c'è,Coez,247357,7MMJa7cjMadOSR6CFWvB1x,0.747,0.498,0,-6.674,1,0.0353,0.381,0.0,0.7120000000000001,0.53,135.91899999999998,4,222787,Pop/Rock,2017-05-05
190,190,190,191,191,FIORI,Giaime,247179,500c6DLy4ag8gFAnkuzTxP,0.85,0.5670000000000001,4,-8.738999999999999,0,0.199,0.136,0.0,0.115,0.161,99.99,4,168000,Hip-Hop/Rap,2019-07-18
191,191,191,192,192,Holly & Benji (feat. Capo Plaza & Shiva),AVA,246481,4tchNSV4eZQ9vG4GNA4iJa,0.42,0.787,11,-6.206,0,0.266,0.0129,0.0,0.107,0.498,78.44,4,220127,Holiday,2019-12-13
192,192,192,193,193,occh1 purpl3 - feat. Marracash,tha Supreme,242839,7gRPkCEa3YMaxET5ZYT7Ni,0.66,0.809,2,-4.837,1,0.156,0.0921,0.0,0.16,0.547,133.922,4,187822,Hip-Hop/Rap,2019-11-15
193,193,193,194,194,Cadiamo insieme,Holden,242800,0EfhJLGrlSW4oqZFECvlmU,0.513,0.602,2,-7.152,1,0.421,0.42,0.0,0.142,0.489,98.301,4,162245,Hip-Hop/Rap,2019-12-13
194,194,194,195,195,I Nostri Anni,Tommaso Paradiso,242761,6MERAQtSWXt3EFnI6UjXGy,0.5329999999999999,0.659,2,-3.977,1,0.0376,0.4,0.0,0.0714,0.303,80.0,4,218560,Pop,2020-01-10
195,195,195,196,196,Non Abbiamo Età,Luche,241859,0NwuXciw6eQc4edjwSBnV3,0.3720000000000001,0.6890000000000001,6,-4.711,1,0.243,0.0522,0.0,0.154,0.191,193.259,4,181661,Hip-Hop/Rap,2018-06-29
196,196,196,197,197,Na Na Na,Holden,241034,3arKLum0IMREFOSq3OkpaF,0.496,0.632,10,-7.94,0,0.276,0.393,0.0,0.359,0.532,53.808,4,126569,Dance,2019-10-26
197,197,197,198,198,Chicago Freestyle (feat. Giveon),Drake,240624,4wVOKKEHUJxHCFFNUWDn0B,0.735,0.449,10,-7.5070000000000014,1,0.34700000000000003,0.629,0.0,0.113,0.0397,122.947,4,220488,Hip-Hop/Rap,2020-05-01
198,198,198,199,199,Safaera,Bad Bunny,240556,2DEZmgHKAvm41k4J3R2E9Y,0.607,0.8290000000000001,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,4,295177,Urbano latino,2020-02-28
199,199,199,200,200,Il bello dell'amico,Astra,239958,7tLBfOAgC2j3UWqeGgZ7G2,0.605,0.5710000000000001,5,-7.6110000000000015,1,0.0497,0.8170000000000001,0.0,0.189,0.359,83.95299999999997,4,149286,Pop,2019-10-24
