,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,cardigan,Taylor Swift,35783009,4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,4,239560,Alternative
1,2,2,ROCKSTAR (feat. Roddy Ricch),DaBaby,33271598,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,4,181733,Hip-Hop/Rap
2,3,3,Savage Love (Laxed - Siren Beat),Jawsh 685,32819332,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,4,171375,Pop
3,4,4,exile (feat. Bon Iver),Taylor Swift,30941803,4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,4,285634,Alternative
4,5,5,the 1,Taylor Swift,29021470,0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.883,4,210252,Soundtrack
5,6,6,Blinding Lights,The Weeknd,28946511,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4,200040,R&B/Soul
6,7,7,Watermelon Sugar,Harry Styles,26158284,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4,174000,Pop
7,8,8,the last great american dynasty,Taylor Swift,23514870,2Eeur20xVqfUoM3Q7EFPFt,0.686,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,4,230999,Alternative
8,9,9,Roses - Imanbek Remix,SAINt JHN,23320345,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4,176840,Dance
9,10,10,my tears ricochet,Taylor Swift,23053435,1MgV7FIyNxIG7WzMRJV5HC,0.456,0.263,0,-10.63,1,0.0332,0.806,0.0,0.0749,0.111,129.86,4,255894,Alternative
10,11,11,august,Taylor Swift,21018440,3hUxzQpSfdDqwM3ZTFQY0K,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4,261923,Alternative
11,12,12,Come & Go (with Marshmello),Juice WRLD,20149813,7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,4,205485,Hip-Hop/Rap
12,13,13,mirrorball,Taylor Swift,19935454,0ZNU020wNYvgW84iljPkPP,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,4,208978,Alternative
13,14,14,Breaking Me,Topic,19218301,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,4,166794,Dance
14,15,15,seven,Taylor Swift,19193607,6KJqZcs9XDgVck7Lg9QOTC,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.926,4,208907,Alternative
15,16,16,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,18329866,0EhpEsp4L0oRGM0vmeaN5e,0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,4,232253,Urbano latino
16,17,17,invisible string,Taylor Swift,18127237,6VsvKPJ4xjVNKpI8VVZ3SV,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,4,252881,Alternative
17,18,18,this is me trying,Taylor Swift,18120519,7kt9e9LFSpN1zQtYEl19o1,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,4,195097,Alternative
18,19,19,Wishing Well,Juice WRLD,17904985,6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,4,194621,Hip-Hop/Rap
19,20,20,illicit affairs,Taylor Swift,17460860,2NmsngXHeC1GQ9wWrzhOMf,0.559,0.31,10,-10.445,1,0.0338,0.881,0.0,0.106,0.46,119.845,4,190898,Alternative
20,21,21,death bed (coffee for your head),Powfu,17287828,7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,4,173333,Hip-Hop/Rap
21,22,22,Dance Monkey,Tones And I,16687895,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,4,209755,Alternative
22,23,23,La Jeepeta - Remix,Nio Garcia,16329630,6bvfJf4KjonPMuPfGfy3S2,0.814,0.714,4,-4.65,0,0.207,0.297,4.89e-06,0.091,0.789,176.013,4,345241,Urbano latino
23,24,24,betty,Taylor Swift,16308681,5kI4eCXXzyuIUXjQra0Cxi,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939,4,294521,Kids & Family
24,25,25,POPSTAR (feat. Drake),DJ Khaled,16210906,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,4,200221,Comedy
25,26,26,Rain On Me (with Ariana Grande),Lady Gaga,16061747,7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,4,182200,Pop
26,27,27,ily (i love you baby) (feat. Emilee),Surf Mesa,15853018,62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,176547,Dance
27,28,28,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,15798488,2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,4,227478,Hip-Hop/Rap
28,29,29,mad woman,Taylor Swift,15741679,2QDyYdZyhlP2fp79KZX8Bi,0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916,4,237258,Alternative
29,30,30,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,14876852,1pqnQ41XbfKjaFu6M0eGJp,0.76,0.658,7,-5.275,1,0.275,0.162,0.0,0.195,0.565,100.202,4,157944,Latino
30,31,31,MAMACITA,Black Eyed Peas,14842976,24IgCW19L8lXKyFZwzFtD3,0.88,0.626,2,-7.062,1,0.0473,0.19,0.000755,0.094,0.441,105.01,4,251429,Pop
31,32,32,How You Like That,BLACKPINK,14558073,3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,11,-4.014,1,0.0918,0.0694,3.41e-05,0.0544,0.351,130.013,4,181264,K-Pop
32,33,33,epiphany,Taylor Swift,14542269,08fa9LFcFBTcilB3iq2e2A,0.354,0.267,1,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219,4,289749,Alternative
33,34,34,Blueberry Faygo,Lil Mosey,14455474,22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,4,162547,Hip-Hop/Rap
34,35,35,Don't Start Now,Dua Lipa,14454799,3PfIrDoz19wz7qK7tYeu62,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4,183290,Electronic
35,36,36,Break My Heart,Dua Lipa,14267232,017PF4Q3l4DBUiWoXk4OWT,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,4,221820,Pop
36,37,37,Relación,Sech,14237455,3ZG8N7aWw2meb6UrI5ZmnZ,0.805,0.562,7,-3.117,0,0.105,0.125,4.96e-06,0.148,0.767,172.094,4,184255,Latino
37,38,38,Toosie Slide,Drake,14113304,466cKvZn1j45IpxDdYZqdA,0.83,0.49,1,-8.82,0,0.209,0.289,3.04e-06,0.113,0.845,81.604,4,247059,Hip-Hop/Rap
38,39,39,Caramelo,Ozuna,14064492,3gD4J3RUHy4OUuZ3qAiaiG,0.728,0.806,6,-3.766,1,0.0623,0.0531,0.000301,0.153,0.698,168.084,4,217547,Urbano latino
39,40,40,Tattoo - Remix with Camilo,Rauw Alejandro,13825928,4ZRrLHqzhGRXYj2qcB4s5S,0.848,0.637,9,-5.132,1,0.156,0.0413,0.0,0.0521,0.698,96.988,4,222680,Urbano latino
40,41,41,peace,Taylor Swift,13821091,7MbT4I8qGntX4fMdqMQgke,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,4,234000,Alternative
41,42,42,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,13574215,1H7KnK26kc1YyellpbINEn,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,4,201600,Hip-Hop/Rap
42,43,43,Someone You Loved,Lewis Capaldi,13314805,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4,182161,Alternative
43,44,44,Stuck with U (with Justin Bieber),Ariana Grande,12919994,4HBZA5flZLE435QTztThqH,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,3,228482,Pop
44,45,45,GREECE (feat. Drake),DJ Khaled,12730025,35RJhm1pEovTBwnNR0zWad,0.695,0.343,5,-10.798,1,0.0432,0.0743,1.04e-06,0.107,0.229,85.84,4,218902,Hip-Hop/Rap
45,46,46,La Curiosidad,Jay Wheeler,12575995,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,4,219048,Latino
46,47,47,hoax,Taylor Swift,12523531,6MWoRt97mnSTXZhu3ggi9C,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,4,220043,Alternative
47,48,48,TKN (feat. Travis Scott),ROSALÍA,12269358,4w47S36wQGBhGg073q3nt7,0.776,0.509,0,-6.266,0,0.467,0.192,1.49e-06,0.115,0.485,94.634,4,129371,Pop
48,49,49,Party Girl,StaySolidRocky,12044731,3IJYUaN3tx04S4TYyZHKoP,0.735,0.444,6,-9.476,0,0.0973,0.58,0.0,0.091,0.684,130.09,4,147797,Hip-Hop/Rap
49,50,50,Supalonely,BENEE,11438648,4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,4,223480,Alternative
50,51,51,Before You Go,Lewis Capaldi,11383678,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4,215107,Alternative
51,52,52,The Box,Roddy Ricch,11291012,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,4,196653,Hip-Hop/Rap
52,53,53,Mamichula - con Nicki Nicole,Trueno,10979947,4pXW6ZAHBz7ODXTRKklWrM,0.696,0.678,4,-5.893,0,0.0735,0.582,2.22e-06,0.134,0.346,91.985,4,219202,Hip-Hop/Rap
53,54,54,Djadja (feat. Maluma) - Remix,Aya Nakamura,10917453,6AzKhCHOms83jvNVLsz0Bt,0.791,0.682,5,-7.328,1,0.158,0.175,0.0,0.0926,0.672,98.031,4,166851,R&B/Soul
54,55,55,Go Crazy,Chris Brown,10881813,1IIKrJVP1C9N7iPtG6eOsK,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,4,176960,R&B/Soul
55,56,56,Intentions (feat. Quavo),Justin Bieber,10834214,4umIPjkehX1r7uhmGvXiSV,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,4,212867,Pop
56,57,57,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,10580097,0PvFJmanyNQMseIFrU708S,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,4,190476,Hip-Hop/Rap
57,58,58,Head & Heart (feat. MNEK),Joel Corry,10339254,6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4,166028,Dance
58,59,59,Kings & Queens,Ava Max,10039553,76nqCfJOcFFWBJN32PAksn,0.638,0.688,1,-4.056,0,0.0407,0.00775,0.0,0.126,0.434,129.856,4,162399,Pop
59,60,60,Tusa,KAROL G,9919994,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4,200960,Urbano latino
60,61,61,Conversations,Juice WRLD,9746233,2fZTS0VboxRpF0FdfY7E5P,0.747,0.622,11,-5.825,1,0.0838,0.176,0.0,0.151,0.57,159.93,4,181661,Hip-Hop/Rap
61,62,62,Sunday Best,Surfaces,9693029,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,4,158571,Pop
62,63,63,In Your Eyes,The Weeknd,9684164,7szuecWAPwGoV1e5vGu8tl,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,4,237520,R&B/Soul
63,64,64,Circles,Post Malone,9656454,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,4,215280,House
64,65,65,Nobody's Love,Maroon 5,9612671,3kwgqoBqTwoAH4nT29TYrq,0.486,0.567,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68,4,211254,Pop
65,66,66,THE SCOTTS,THE SCOTTS,9561375,39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,4,165978,Hip-Hop/Rap
66,67,67,Señorita,Shawn Mendes,9423680,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,4,190800,Pop
67,68,68,Falling,Trevor Daniel,9333602,2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,4,159382,Pop
68,69,69,goosebumps,Travis Scott,9319069,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,4,243837,Hip-Hop/Rap
69,70,70,Be Kind (with Halsey),Marshmello,9203204,3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,4,172762,Dance
70,71,71,Adore You,Harry Styles,9141085,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,4,207133,Pop
